"SURVEY_YEAR","NUM_MALE_GE25","CV_NUM_MALE_GE25","CI_NUM_MALE_GE25","NUM_MALE_LE94","CV_NUM_MALE_LE94","CI_NUM_MALE_LE94","NUM_MALE_GE95","CV_NUM_MALE_GE95","CI_NUM_MALE_GE95","NUM_MALE_GE78","CV_NUM_MALE_GE78","CI_NUM_MALE_GE78","NUM_MALE_GE102","CV_NUM_MALE_GE102","CI_NUM_MALE_GE102","NUM_MALE_95TO101","CV_NUM_MALE_95TO101","CI_NUM_MALE_95TO101","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL","NUM_FEMALE_IMMATURE","CV_NUM_FEMALE_IMMATURE","CI_NUM_FEMALE_IMMATURE","NUM_FEMALE_MATURE","CV_NUM_FEMALE_MATURE","CI_NUM_FEMALE_MATURE","NUM_FEMALE_TOTAL","CV_NUM_FEMALE_TOTAL","CI_NUM_FEMALE_TOTAL","GTOTAL","CV_GTOTAL","CI_GTOTAL"
1980,2732740559.843797897336933240230533767642,0.1386434987835811576732835007458700678389,742598356.469711111766155577480702447725,2559050107.555484519398784723961755589635,0.1460018672800216612378767363277958915266,732307144.565832376131729431404011197408,194200282.754999473875047427125183990948,0.1655006492173182348864037185360315853428,62994934.8333127998241223389183364848731,511758841.673506069083478832390895833804,0.172938559686735245050765655295750604953,173465560.492497518352860808453620715564,116202990.604225935610435491249362941152,0.1518194798668904617611326977585877523303,34578080.08132105221414826372695740763902,77997292.15077353826461193587582104979568,0.2100441265361974869123629646348917748827,32110431.27991576660762694671944871369562,2753250390.310483993273832151086939580594,0.1387275500111129640060716245878415612444,748625295.181231354129103816329779915152,895748213.007843618974117006626716641577,0.2041341580235398792097715527765687677355,358391502.236355354211394012351688538186,4815290814.387673607491391641857285967676,0.3361308409323106411457613687803107909621,3172392791.51656897632207913209087220668,5711039027.395517226465508648484002609244,0.2885764332289130246893225899809686489291,3230219694.211560964195355395441847820488,8464289417.706001219739340799570942189847,0.2229491854437274870193675279899641682966,3698728604.83353021197547500265736014292
1981,1658660783.833466156485376857501604311399,0.1536154069433564952683432842573249310481,499399868.527546545228207257495402588226,1571021278.325564092735593968164041240096,0.1608556589479637148054784490801935188051,495307019.374808598100296009644293165507,87758840.80982574956714293642756422528959,0.1053014971585561165443322776139396759962,18112629.15930112767041875727522064471301,337885765.472506105061981657507662326989,0.1028064528687163639801658744500110998303,68084200.56519632567011661627507555877615,43620556.40577271318371261111338716626376,0.103955164187457653767311941308931450142,8887780.92209630580695375184147260993808,44138284.40405303638343032531417705902577,0.1206347477337101573901315590063756862167,10436237.1767841151748211073179121869334,1658780119.135389842302736904591605465384,0.1536037356271246317899332667511518036173,499397852.851077334908328587726955402903,225982437.454942688608572038798735536055,0.265326799741124835090683152694171327145,117520025.978132940098736357736497083688,2621145379.783729028122639691021002006115,0.1586478045551646054996543050237993300309,815044361.448299422096469567617656994217,2847127817.238671716731211729819737542172,0.1526705228752157322682585061306676940235,851958085.398783347331491026781793482324,4505907936.374061559033948634411343007559,0.133112061942967062748616674137378307504,1175589764.818424706770734826790295000381
1982,2053085978.918924332476586278136438117902,0.1117120932491690054434178122055768915651,449534883.358082519655417479672258577316,1897677668.542779067953878342800991985813,0.1154979452213998642151696692228462648525,429588627.962086301951349913127675316568,156249471.622522755849342797062404988898,0.1407961751118898720206858494885339154524,43118682.81670176326409278927933288364291,656301377.917911997048300721259554443672,0.1223603656256449662297755718030923800779,157398342.062794598624603801889064236832,70183064.88625439959279127380326919292588,0.1384615439065105108494440116162581776622,19046604.81967351573590222265781663994528,86066406.73626835625655152325913579597265,0.1504393423617959325103945423413459999295,25377636.31254022766990364128737116048357,2053927140.165301823803221139863396974711,0.1116505502558239036411550216578562636889,449471306.954260328737058659231669747326,80300220.58080166784416803168963611600319,0.2770761229726179230537746968885796080967,43608576.63305411317732880200808207491665,3697812639.04845177625893184293182141998,0.1571192108885854052643164683836422662914,1138754911.567815265047789271052654671747,3778112859.629253444103099874621457535985,0.1540000780298286574434414032147795625133,1140386163.369272066862528160248568133889,5832039999.794555267906321014484854510692,0.1151907310189955195138545101104356789788,1316722023.780380309473346670416021043841
1983,2447720652.143760594400300552674001355053,0.0938725810662633886897906244858809824694,450356756.478027219838181108328237343053,2273674104.973551249837525033200068939851,0.1053678136109484636017136737779796245558,469561255.83759070963864284865706743103,235588367.337793342098544015509803402743,0.1089860485771795850410073206470432389337,50324656.68391454005323467296428631837633,817552369.584824600192719378868819287442,0.0911332209832608513908068771579666700144,146032114.295014241133629903025189803678,106328656.586996982643269165472181086602,0.1167735054789466118415513590720468958938,24336085.12656022080730213366488989607524,129259710.750796359455274850037622316139,0.1105730322642947168852583114008146563535,28013570.80794956873268407636177826842529,2509262472.311344591936069048709872342555,0.0972556434167195000992146211038790278538,478318275.04229351042273108075528365102,200314094.024293223847620316972514097204,0.3722541265086274109155170177687803426451,146152786.272825458216180641166423604729,3203889121.690702756957415891815177254469,0.1592514021659077885318417061983496948917,1000038716.626152639251659296918887576753,3404203215.714995980805036208787691351667,0.1533909846194370380500498749190509230661,1023461202.882227025672776178841876113879,5913465688.026340572741105257497563694243,0.1102538572714761715885752981579921220392,1277885507.816958471430330977442334595345
1984,2379696588.456391847112839735922020912395,0.1289702131736335088446853507594295687883,601543553.551506962091113015680274806181,2157720052.482054951887013015099171533084,0.1596803533363709051014649197042758951459,675309180.747362323467703514657507734573,359709093.626641126002978683434499475594,0.0982640015924018477913984227933374891482,69279051.69990219036941876175919657010964,788040049.867882650202479161240254216424,0.0793992038879332440446007056274530059373,122636715.07898150745413067506522054882,214072941.823413069509230082100521138671,0.1102718281350780691868418720818819910462,46268180.71227906516023415412741900852857,145636151.803228056493748601333978336923,0.0959715250631170190742850413424288542746,27394770.24204365590049160566279224055504,2517429146.108696077889991698533671008681,0.136784074810579761819201457079383302069,674914664.637264995461789241160320545596,979302425.482503565340468742359578671376,0.2464423378095777622415763283777670154612,473029495.150656074969092792556919500954,1399477440.815632961664345819872761216126,0.1478614970216098872878053744543864228055,405580505.716063043325288421783799438458,2378779866.298136527004814562232339887495,0.1369591113270637222073168839215990704768,638559330.000572304673858076781186218993,4896209012.406832604894806260766010896195,0.1251412878758751639468696203760558046242,1200927086.983233427610944361983765871967
1985,901516212.752326663587691907246789184641,0.081332542818712066883064769192230109367,143712307.711865821836631238713558615337,729863539.119313969483429562602813572051,0.0992023090270296896988965922192216845947,141912130.776340484217144750001677719301,181081994.842328460665030807019279577927,0.0832720073607782476525880013434582838458,29554959.96653297713675790467350164010363,350608670.826991548758927597630977040219,0.0738510748530491443506142257106281227141,50749941.29900955260265728235005566054213,123980841.904404122032042980541459804588,0.0880792842094521042854560783055618207924,21403481.86882531309665409721153966866767,57101152.93792433863298782647781977333962,0.0850323239093975639299234635237791210366,9516669.71514655615541837071483918480636,910945533.961642430148460369622093149982,0.0812041354698977220970261811132569943608,144986187.309218275041775706106856921856,263614303.48680881381988017249519098639,0.1617839668166705787763568707392099568979,83591192.74631082459623497133001758046467,197861733.832620657945537301836507455559,0.1448884018675681317322127291793683627702,56189025.99527890532224939601200228519486,461476037.319429471765417474331698441952,0.1227291343146367175293287734611621744529,111007646.951638629447169925721104748693,1372421571.281071901913877843953791591939,0.08927614540654781357947797003080412006,240148035.203272727969268360477555986249
1986,2093897454.492496316522449763232528316959,0.1459706963178408368074860304407816569161,599069432.12283130112134931161690477646,1917795161.137878500483944042680126992861,0.1600839851506467062867134210197762344233,601736252.511253368356172324110353716981,183032473.800243433224117794054617249562,0.0961434956163705382811344610325385469313,34490868.41123563344349299717129465102532,370070624.97701144512404077160751424171,0.0747159889418029103675772835930012117491,54194377.73799821894711028774173048319131,125467997.925831649288655228598594891974,0.1031669407294529771177055636539211024477,25370533.03069650955122909008705861915427,57564475.87441178393546256545602235758739,0.0936403128077788720289082463149898798965,10565096.83389168892372347186289407948356,2100827634.938121933708061836734744242416,0.1454938283617239654582609782251605986374,599088612.457097067995328328394749527431,1170165264.692874364986371901435203179657,0.2238081982493302134622270889815446776657,513309455.90793106898790595674734283841,495971820.312676903021638908384857163606,0.144074305069100903051648830772157416287,140055318.876995580001775369029362563586,1666137085.005551268008010809820060343263,0.1711635492727844998009390280121399025099,558956596.607339973690801036885708895527,3771566746.273503277530858262770526710377,0.1440863223149679524768325324929818636997,1065125116.398518740074968930099333530878
1987,7387106028.284888457880115348651769043206,0.1256419954270301123416533089273690089733,1819136253.976522801423913675852392188206,6981241190.601540801792126165238985192328,0.1326988732401000730761721772065855370642,1815749566.027990385914803658875767478016,409971545.986170703401486023148905941168,0.0942817951633107152343331709598606561351,75759592.51004977236790985365784363695171,924302808.946171469308435022235166636202,0.0816059071721119389557004439160997855371,147839995.682535827698312296978572416833,250417907.766934563827183759663724705049,0.0949304747416250707922508429354016328202,46593690.10151437336294007311688701023444,159553638.219236139574302263485181236118,0.1018766796606373206269882081863178661375,31859397.98351866613746657260537605631302,7391212736.587711505193612188387891133477,0.1255675716459615907090724007105322540689,1819069404.309961745552489248730563378605,5236839387.167569728745577944965385221316,0.1619665900368742591882208436931781118035,1662458315.496238176865627742978165343066,3988073105.685835885736380641093951531502,0.1329285837587205689832063286620844964516,1039052663.335518586573971593669524389606,9224912492.853405614481958586059336752814,0.1119040254018625480204798881501944012847,2023317490.183244259209825764754064289929,16616125229.4411171196755707744472278862,0.1096919308251096713429225870588374278202,3572403524.128460587129706940598020690067
1988,6814483441.706796249396718513698502383205,0.0814272543570178373118802185530532503019,1087573965.978309439664038930314217606904,6322494152.373767936752574238746554576937,0.0880605465823499679254739838736789015451,1091254090.010621116165908041028192007557,494426593.552543632011004747205018634402,0.1332858534896185975729104621082555467976,129164138.198846445954495292383338999475,1168166398.517843485739836069602314633754,0.0970656365981797089142553933051352764424,222242077.644485248180399123774280437916,322663101.594053557640964941196814652565,0.1538360852317835678178353424794289342554,97288967.66002994841775472830726005869175,171763491.958490074370039806008203981832,0.1079053395387723849779278452149737931655,36327027.92348630037058848200623526598284,6816920745.926311568763578985951573211334,0.0813953671944735454414764089966905961502,1087536903.810581397837414075000197365193,1682820089.606557482695662994941103078862,0.1384074923512542553807216658575962412984,456513221.014282946678493116960787002263,5467132408.155652756018565205554792704528,0.1253797790115041277908858701794103682121,1343516992.195928734845991130407734634522,7149952497.76221023871422820049589578341,0.0997058746956825041364955191476670881259,1397268844.931043705280993862845618679174,13966873243.6885218074778071864474689947,0.0760722961729395455265904319923836693457,2082484551.287405024906515493213786448118
1989,5986936644.458864308708946226013489378515,0.0663728333263543953177962861857682827073,778845098.154698862498259523976595419934,5485048886.576879738564081528248288731036,0.0703618965519577291111468584082188759731,756439346.985916537909186253569637114802,503152793.611986935764915603646815843977,0.0948928357822687012266919058840435116834,93581367.01851954488244797757389732229096,1462285606.019400942390180016663816593836,0.0883006692107571148544291117742497233987,253076763.273990426195781724615003635961,274632233.377154928736068880139140678899,0.0888494065841350082011422969510229909429,47825785.49029434691709956184327438369046,228520560.234832007028846723507675165079,0.1108485417267203015637934873304148215141,49649094.8789443805810017670696841200446,5988201680.188866674328997131895104574995,0.0663469530152650512565907399909909630056,778705913.621987068937801913235626349033,1020619657.138216553388693807677654821705,0.1671804686260895394266556690643788609267,334430238.235957115290719039470378069825,9097076127.086134496943811136977092311796,0.2660763984794476635223502412694685040559,4744213815.073343961545228764832901212508,10117695784.2243510503325049446547471335,0.2397915612232785642895247330547453079507,4755230613.439428166334381671966550495577,16105957187.1312697012183666546613766106,0.1548566862302489171089503151498457187753,4888465710.788202569516234369910485126919
