"SURVEY_YEAR","NUM_MALE_GE25","CV_NUM_MALE_GE25","CI_NUM_MALE_GE25","NUM_MALE_LE94","CV_NUM_MALE_LE94","CI_NUM_MALE_LE94","NUM_MALE_GE95","CV_NUM_MALE_GE95","CI_NUM_MALE_GE95","NUM_MALE_GE78","CV_NUM_MALE_GE78","CI_NUM_MALE_GE78","NUM_MALE_GE102","CV_NUM_MALE_GE102","CI_NUM_MALE_GE102","NUM_MALE_95TO101","CV_NUM_MALE_95TO101","CI_NUM_MALE_95TO101","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL","NUM_FEMALE_IMMATURE","CV_NUM_FEMALE_IMMATURE","CI_NUM_FEMALE_IMMATURE","NUM_FEMALE_MATURE","CV_NUM_FEMALE_MATURE","CI_NUM_FEMALE_MATURE","NUM_FEMALE_TOTAL","CV_NUM_FEMALE_TOTAL","CI_NUM_FEMALE_TOTAL","GTOTAL","CV_GTOTAL","CI_GTOTAL"
1993,4949460412.672549731582182590853509931212,0.1762524637464015171306578355979816100021,1709815000.219683404809412134829960042785,4805538727.223079184268644664319219394971,0.18184673518698366689903968424460913283,1712788195.585854445136574250996185853334,182822685.50318815354372036657636594897,0.1169352175517621527943680030405775072567,41901684.58531689094032805820932719125324,355759966.253084062091544724173876179072,0.1035699068199022349936619304457348926156,72218212.04796362074726192174823162572306,127639550.842696775102946434638737347856,0.115356736799187508575464088544762771052,28859200.8605858687326454332031602738199,55183134.6604913784407739319376286011138,0.1309151976529710553918845680318677092571,14159649.52312994334475926591125233196217,4988361412.726267337812365030895585343905,0.1754400480913955246225584145340898926146,1715310397.646077799422167665088486348725,2909240794.141521079205827047863878487631,0.1978686044921111835523191621567957706156,1128268935.493876006252498413641946336915,2396291974.689981416117085443559475595805,0.1741960442639758812970884168275512651885,818152182.469312102970682830165252792757,5305532768.831502495322912491423354083461,0.153470851321599698921920564695916904777,1595919476.264540821099154335726667621985,10293894181.5577698331352775223189394274,0.1575080464249509980134030692029984698684,3177887478.778974970127152919972655778063
1994,4203956146.682074195220339160758946039573,0.1490930415082268885877986913909245887008,1228489992.221030666115987689837449878824,4116854949.132224487961243244073714199104,0.1537803754367058492826691352677766150296,1240859339.404187524823332988282993385861,106415361.856434196876289434254178284853,0.10634152216588499549428615403073765253,22180088.26082747282906937585675065327676,320613820.371518324566171622048494654877,0.083863905811648237681567135873465820006,52700337.37775745072582496070734434552687,73790860.78614631310662168222783134597797,0.1156470270455454086870598146603996120759,16726039.59917709606694712650269518669897,32624501.07028788376966775202634693887507,0.1167845011872392572043158783874558341965,7467670.72459320260771956780160587511261,4223270310.988658684837532678327892483958,0.1498586240938543642301616968668904419994,1240471216.843122247445705882068432277223,2684166217.78508907743515154185488729731,0.2446286626486365889113574511771567326947,1286983024.679494113712431165674850646104,2204802208.756432025278038803866328419735,0.1278256599671718575390854733135311139678,552387382.965483518063449393041417928206,4888968426.541521102713190345721215717059,0.1585711058455314493768197407373506627167,1519488294.487530703006854153487953064013,9112238737.530179787550723024049108201042,0.1493984169043630339722212126293888897214,2668253922.009576147478289686391937885148
1995,3761733420.665825357802066834310460207463,0.1040599186186929125921743122813979985094,767233520.294618073182041567524025199728,3635271918.262128526253898022523281298125,0.1075059387273991211591783644104465403872,765994107.400161188995591589228426364713,127952732.16842134308008834245065035925,0.1750779734740038239366595982113385662007,43907341.8950780078672538139155309652854,515673369.932349904288933978769206080318,0.126692109679585562907185525000793800926,128050224.398929117200787658513766280424,67300769.59950238987641518022666767517143,0.1561361898645880558157251823135160026978,20595848.0508327699494777008094776983254,60651962.56891895320367316222398268407799,0.2169126944424191513370081366390303947611,25786114.02312812280291821559440374206752,3763224650.43054986933398636497393165738,0.104019387838121758284193989992929520943,767238715.892826466863917199899269016345,1021681025.148079736133629767528298727987,0.2178713103920382551473467643479232797629,436286168.153318520123704126540134165784,3109073509.717870054279225269713230580605,0.1355286762214282606169439609070906770515,825882489.412458690711771167224697178761,4130754534.865949790412855037241529308582,0.1211545844336486694357654050419093588358,980901304.175423946848150375340970885236,7893979185.29649965974684140221546096594,0.097856349415849120366744045858250496395,1514052931.458115909579748527617633678268
1996,2611434623.790665992187390510562059991214,0.0891303407009890039760865387003512765389,456205793.164169364995977967834731683825,2309820947.221215403542517458568023158841,0.0954038961510790388762682538650686413138,431917198.841508509989817418163137765008,302399329.264552015914806467530318982982,0.1775591836264415316500733939836043266524,105239804.945458797770502647893160815069,958645926.460052683995844279892007341801,0.1126520160885729583126993806533779307246,211667056.80841265663868310790722462589,161409154.928785030724133195991298989846,0.2061674097223582024163582682702421071175,65223522.45919913596814990515761704077185,140990174.335766985190673271539019993136,0.1647044402052415643287239249129089263882,45514547.16728735771586209194447052628772,2612220276.485767419457323926098342141848,0.0890999047675234102658153614885296802643,456187212.618684076851131490595853117974,258410971.473642514405011334577565804229,0.3689511977577195467491024329648196700965,186868433.380315155486851745451547231684,2107165630.836946855302147137693696604316,0.1647479242199000725322143318979748329313,680416280.789090373856870195032591303663,2365576602.310589369707158472271262408533,0.1540946886293134376958889678891248223225,714464668.325205403838190906918028233937,4977796878.796356789164482398369604550393,0.0952863830999141203521890307916165468815,929659870.357630999769422962615083806423
1997,1651199658.36306127532337742990068169796,0.0880202439074433333554204904695163426584,284864433.471247365088396393317023723482,1204421130.529504628647833371241627001841,0.1088187040018498666831755085268031127147,256884551.133460550107741717179298240397,447141443.760925679637144973729129424788,0.1145718818155138073358234289326120586787,100410479.832814181647227514880271782989,945797403.972637170940717835217846320627,0.0847000591891874172517469421638560153269,157013828.351025854895914020878765148646,290755572.648281668642960494268870923041,0.1374555318717316126905625636183047029616,78333285.2907573361989040202115777349565,156385871.112644010994184479460258501748,0.1061034833091353645529164161948759524047,32522447.90415463563849551060077904445178,1651562574.290430308284978344970756426634,0.0879969534217662270155717881302184083567,284851650.849015946859995910667686144682,142858640.94409715831398633004839243259,0.4783571183516133232754178093860062544377,133941397.714746389837502549369590995397,2001046320.595576268903540653974774355874,0.2073471812694592063613418698747631283593,813226175.763626054380524151953882380106,2143904961.539673427217526984023166788484,0.1984095233897415148884831106009706420412,833727476.759497886804527888069607935754,3795467535.830103735502505328993923215118,0.1290719361205308082749828366733944895932,960181152.931134787150512155098403103984
1998,1078535549.237452218253347629152448856625,0.1223710017990038569636164485685622807906,258683692.24661072156684162123968836197,778179337.579468168823651099578061486941,0.1650186431288030593389026894535322978911,251691632.860539857700038872281456728173,308387242.597622945707139070102582149472,0.0981228140918212951511185617641976360881,59309255.18444406036761330383177933289778,514598111.598352929782421944377736428186,0.0866158619054911815915915425279186710986,87361823.58321777552950375200524180145562,214923176.733341292055028621093526922141,0.1060257494178466627891885229223178618011,44663286.12561695919700598084968233133647,93464065.86428165365211044900905522733072,0.1029413720777934680247676744201178650637,18857785.5928752895596834766709670977341,1086566580.177091114530790169680643636461,0.1220089236080434900046423770466039045725,259838804.996724352512515463640052561178,335978567.916953880901178840448835761131,0.420168888718492158630839215986592976987,276688773.369198031803690614004269991646,1386676718.574784690063903344579074095242,0.2910925048580975231625940978651061321289,791156350.89914883888253078185466216641,1722655286.491738570965082185027909856358,0.2509188440771715823140905111971899774503,847203479.530674348353458692020058706806,2809221866.668829685495872354708553492799,0.1762182085535425315389166740848553248641,970270647.756686965516637241792334222696
1999,543944039.68030573894993470785324961782,0.0985808638270619782667119219442755947469,105100047.678321786052878867709645895687,422435555.395874163766337269519342604283,0.1242570644624262747797074032259115397209,102881579.994570123777771288567368358522,124892451.950455040876430511934492239889,0.0976845966724979937209419466474828543878,23912134.84059029066142560634103902217852,198754875.210735890267956738944517260255,0.078554454991038670172096251875924219568,30601638.56202286963385290597126059813018,85723043.90001135747276380974559596829482,0.1171542347522817174228907702348284867627,19683922.51313448045312683977407564189136,39169408.05044368340366670218889627159365,0.0874759290143693487934733136541306846079,6715705.50198473875028753389760193777378,547328007.34632920464276778145383484418,0.0986136210464225559735820481908885910303,105789033.540907198410242175278166237179,187616162.957990691728476000896150372068,0.2007208985982926013324652726507632696195,73810630.24816351661076436352048875031927,551010521.539094163937620218190965730296,0.2499780001764822575149772329397255399708,269971396.171064792870304594690394085442,738626684.497084855666096219087116102366,0.1940604977969371623073755995444116952402,280942993.67602685073512192410233981043,1286756494.301315033461008340707500837022,0.1330084032190799409310140461759514969346,335452876.212046138322755339970277709328
2000,1069854548.967973090692477714696901926135,0.1495086333039272056986794310962346839109,313506883.242374597438465883006459095556,971122042.897873004191662709252903808854,0.1623663359099463035349989879433763430786,309047954.540350291116539690270069947797,102408628.236921891587974009475435423001,0.1583969168688352548732456658206643807072,31793573.50805053628869916397536298338996,191135196.373822714077000678176146910274,0.132237722990840273250370953174366932743,49539554.97768759563463535482500138959951,69783273.57323623132998040199108701107606,0.1517008015821012178876975976074338964351,20748909.93464267410069501035289152785273,32625354.66368566025799360748434841192538,0.1851407191991704631475665461006564185122,11838951.98806303572459412805505552196837,1073530671.13479489577963671872833923186,0.149033774539837449047022365968049743754,313584962.88686667382571813277345493112,391861968.670634498589671210793773550961,0.2220330692478738667320580052498266358326,170532378.625892131825584526556744114779,1649053395.506943349513022795856313998816,0.5293546312569015013668724641892949204799,1710950742.118977921804116078112800661829,2040915364.177577848102694006650087549786,0.4307748405465829758686800264913540370611,1723182981.522428147810456364611653234496,3114902933.131090603393064883655814676601,0.3021430217894311521009391444511980687725,1844646522.202100625631603269794305871164
2001,1632346421.823927011370108725541752181767,0.1847097938022215637726208662137117528479,590960327.138227810108968171730746761338,1529424056.862281803295219900669209038383,0.1954200454802252428562011220675134242402,585805032.751132307561299762890265743814,111267769.696994286571939100177334430731,0.1103483722002527565576156270741802329414,24065305.83825522361213771798295726996512,312668224.802352933374992543294135113008,0.1319042656534783961562071380178740052846,80834854.26803288547973386730288739635389,69263931.24884308232925807921839748163938,0.0993179535553684192685580677455662554302,13483137.73739626398769096237165719674906,42003838.44815120424268102095893694909118,0.1491085830461102952736960596879084957503,12275740.35366304667857156354834655694946,1640691826.559276089867159000846543469097,0.1850244823424468667532592277423816224779,594993585.549522805225702424313208518274,470874362.212215375667984284882991608102,0.4077083197386099833729338290824141264648,376279614.250042635570751085884579544922,1243755038.285839208346502639851845755412,0.2984229292396601859858308283286055875328,727483442.692417845565437746474219382368,1714629400.498054584014486924734837363531,0.2583852965674317379778632184985084322541,868348651.255817942781494033367494626508,3355321227.05733067388164592558138083262,0.2017280793466471201270102104336417095953,1326650513.181608737133924639509496069989
2002,706591461.998818422940218800605353808813,0.1979030220884176807479670568002189178796,274079707.994421429085372729745332926365,596345833.794175403262743660267529579893,0.2168992755149542237117596636101356888683,253520079.440383182187657027137102962839,114701488.801944634175321404325268543927,0.2435528962582970270408353189980830562008,54754324.41359038969392972243155024577366,284457333.528080587623344034691395231892,0.218478810116217923740243281352199431069,121809883.525772490564201967892777269218,66581864.03299693005506822948537705048199,0.2475537052055592984447362106980870322985,32305870.79608786095510636953578430592202,48119624.7689477041202531748398914934452,0.2434456709443288134673348348511534600859,22960448.1014330016866582903557891693305,711047322.596120037438065064592798123822,0.197315948969765119257897081595121085148,274989915.352109710292471249210614233247,121065224.762928749728574907722608110283,0.2796241344492463372085016577990472718872,66351407.02502533483986544668106223565897,502830910.815413526373127377712458848507,0.347562698199884587864559829318126528277,342539925.478568882988243417819164302163,623896135.578342276101702285435066958788,0.2859055546393797913067463944568807639316,349615726.532587614034742614330575289523,1334943458.174462313539767350027865082619,0.184475310855304342596801113067768733528,482677654.465138256291894081213255504252
2003,1129836288.44607194620565486993380847092,0.2048269052966426283388057960497736914057,453584906.09033741339783597675750021863,1073702960.486637313064122732786370568473,0.2182602138249124684933125424295269746632,459319409.970899806206796120436625589797,88088298.80827430286650750817720803985403,0.1231458852538872269469274027952261918266,21261514.61301760138991202526280863057435,195962850.792853743720619672396994339317,0.122897166119450294603435501093749677153,47203226.89317558089200821840955368581507,54971853.53601354965602825878562465527071,0.1219867815675664304557519428534253128757,13143445.39973740079651255437515083732887,33116445.27226075321047924939158338458302,0.1387234662121472135729234768437354574156,9004295.03051405838099414021267739020734,1161791259.294911615930630240963578608327,0.2027008242606523238157466582471532653143,461572249.920683676757489270858220630714,542401500.309858868552228246982489930234,0.2489379891078424476881844040087695344634,264647704.001377576107356836888431598569,680200523.324953381143091866737721276304,0.4510905818014851065217988612397078725114,601390817.624322608326429278001703890076,1222602023.634812249695320113720211206562,0.2758189252332204117330421963259726659911,660944881.247951939066090290604938000155,2384393282.929723865625950354683789814876,0.2036145448769720856995138621542669006914,951574420.098432316432106868081993218547
2004,1553374803.128737702398798672159388533739,0.1654076409385076709807352859356919740644,503602520.890532844827542182455330627657,1491203890.551518133915105385768746889751,0.1729739864854205736003803925974523794428,505561383.958079160647180145646291043898,79938065.67350658230997425259006906687693,0.1546605298860378534398756499138823989314,24231996.64645366598816318970272880538572,147762716.280740329508926106962660260646,0.1182938845308689692948656583626637670469,34259674.3674556397758252528941322985276,58003124.81375644005197854324866439297111,0.1806821947267792695208155395754901815614,20541058.50902721435848360314902372619535,21934940.85975014225799570934140467390558,0.125275622692151393591706218626125863263,5385910.21484459889195776827885982932085,1571141956.22502471622507963835881595659,0.1649669583929855578531931331217354950979,508005559.0552132745264617052097139379,1375861102.541407116232658332799219566772,0.3005126498297363345436982748476738702781,810388784.81586643219095175171088902565,931911258.852146989821173639830947389838,0.2875382301920020006255758559135302650078,525201823.57004012638591401351631359164,2307772361.393554106053831972630166956625,0.2163993168859353475106284689395630539171,978824710.56626176767829894320618737897,3878914317.618578822278911610988982913207,0.1840709373083105017405932775634794845772,1399430972.598047766522021903423436155089
2005,1977261022.693447243718044491491770232856,0.1587836312374173770278377754949064458981,615355102.771451154784632572920614115713,1890250172.109899678110858685310873890822,0.1653741159268478328523500715865740647132,612692964.142763370447412342609314732463,89223009.38070290601857824944692694689761,0.100417721334177356979016508416239737581,17560759.73347270864775940607189128699813,312484662.131433276675694713969030518785,0.1318653894039742584360058597462182643,80763586.84327232451457115256915046099707,62962950.92706359212563427361604408629209,0.1044524569549917733339855880235709223092,12890204.44607800368272858702155519883227,26260058.45363931389294397583088286060547,0.1255515785181737319585049574952475560262,6462103.91003449925723573013250171585277,1979473181.490602584129436934757800837747,0.158615972983427201873800434569951785656,615393086.766394935217673083216718183386,1512231164.20905524479988884119049657901,0.2469717056222263058741561993058131011909,732017487.44279890791475190600122672263,1110942845.499662016744264221585264594767,0.2288389893343853530911419457750571910673,498284994.425921387963484229561773745326,2623174009.708717261544153062775761173768,0.1723414539193125187301552111110440126388,886079980.524444165284863621282803482123,4602704964.717045075612227374326144938596,0.1517462707583513133956609622910115414035,1368948895.04165067959137094689640446802
2006,1343966278.810141212499709235397571721191,0.1699706625548428881638702595094577109224,447732284.16702375562657556850116391225,1178446773.669390290920015348603895683406,0.1583337709487441765559435554069725105141,365712326.213413392034964276558721279763,171871506.385933866210765982137925352192,0.3545033568365730874653137984296963249205,119420890.878409244480318605208754005384,377644429.636126497714162385938398986848,0.226784257472151298064568974905452980196,167861870.664505150171272067826936761288,126417019.406059101579347055051705798555,0.3837099621082967643665933046771286016771,95074640.66323979901464845080462514033764,45454486.9798747646314189270862195536372,0.2902375016460735609454464635666655525117,25857489.60969994923749978049951433331293,1350318280.05532415713078133074182103559,0.1690612927233423057742174754573621253909,447441645.867662012546963851151058469212,765749518.490859872413171065002080966608,0.2347553426338586967617930336213124049234,352337029.546666885115673935441603539506,744263968.766250956888884759138734309666,0.2089505744441932254076659082908080804132,304808192.271173515337507188146753948069,1510013487.25711082930205582414081527626,0.1608927711135150151017493732482871336337,476182498.591814750997089779100423966851,2860331767.312434986432837154882636311894,0.152010805577008921133208789953475261226,852210618.886678836838111851908467918023
