"SURVEY_YEAR","NUM_MALE_GE25","CV_NUM_MALE_GE25","CI_NUM_MALE_GE25","NUM_MALE_LE94","CV_NUM_MALE_LE94","CI_NUM_MALE_LE94","NUM_MALE_GE95","CV_NUM_MALE_GE95","CI_NUM_MALE_GE95","NUM_MALE_GE78","CV_NUM_MALE_GE78","CI_NUM_MALE_GE78","NUM_MALE_GE102","CV_NUM_MALE_GE102","CI_NUM_MALE_GE102","NUM_MALE_95TO101","CV_NUM_MALE_95TO101","CI_NUM_MALE_95TO101","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL","NUM_FEMALE_IMMATURE","CV_NUM_FEMALE_IMMATURE","CI_NUM_FEMALE_IMMATURE","NUM_FEMALE_MATURE","CV_NUM_FEMALE_MATURE","CI_NUM_FEMALE_MATURE","NUM_FEMALE_TOTAL","CV_NUM_FEMALE_TOTAL","CI_NUM_FEMALE_TOTAL","GTOTAL","CV_GTOTAL","CI_GTOTAL"
1990,5234848156.643007533213486528764793056838,0.0800140433305297195220676731939580865916,820968279.779379377400680434476569076108,4141581456.778203262013371007318763058596,0.0875074819257641074678947024281665065568,710341954.367272871849073914849187714124,1101097393.848952209226348236880195529122,0.1198377488294015010545725435963586611679,258627944.524727459710662051817072551883,2211237584.134640187294429103008217706788,0.1027434698191412525495306563988692926759,445292835.097436911713689953698874930419,603210977.596797035610944764348807628722,0.119542554495320416972675563368456067366,141334387.076619601092512023671389896705,497886416.252155173615403472531387900398,0.1265383185372388524806350496095642285826,123483351.472755832695497777972337098357,5242678850.627155471239719244198958587719,0.0798962186945824520603771703632235624923,820985623.350531988100151642707751538922,1864820217.226853436082223189312228832318,0.2795712125492761000935151275822706115781,1021846096.660371105916927702136056382599,5923425470.096798604105047658689804804136,0.1648370590000409296301990060229582693868,1913744066.045514694826768284239238571459,7788245687.323652040187270848002033636453,0.1405625367721893994539094038193552119474,2145681718.797941633542725000908499845052,13178049499.3191447183910176016675922522,0.0970739521816671162169569561626746827783,2507320880.011315916480340677930787900388
1991,7206708490.031154466785611436035957502537,0.1134185772749313877059108612476093918768,1602054262.598025078842655058511254984184,6449343765.971781566737473488057626795094,0.1267039913654822588094872246682924505062,1601628889.799962272811759938370231756581,1064969264.47618623545787290317144014182,0.1243878570041635701825119681851420527557,259639719.383646490967279271871143782348,1983201698.206254325322518273530755807938,0.1160151775995564382495165901888932628269,450959734.576955428149834511286424307917,729985351.043971220835740544938016934508,0.150179709822509914806172307224957661895,214872816.861154600770976938971906942459,334983913.432215014622132358233423207312,0.1418810761493308465552463132898079351391,93154641.13573482339780513877995577557934,7514313030.447967802195346391229066936899,0.1114339698287642262766037660523193157855,1641205473.776904300730002383600236560432,4453907282.770917958579430560036159270447,0.1374968544173861695915922797296044948697,1200300552.845470288038503678136672194015,6870632287.017515449697009738984689740514,0.198908399183249117435918924304371977968,2678587880.391303580324184849702209837481,11324539569.7884334082764402990208490109,0.133408272618867074118338677839598139023,2961143033.930586632719994120882459054985,18858334127.5923850870050723290442228981,0.105776807919214505540149403327466732329,3909757797.913786449950202629317855661246
1992,5631493921.278761626586334407200425015851,0.149406736620340315457614588140120811653,1649110932.988065135293081174955513232746,5255352604.274181576674716654909835726797,0.164194410024727724780866529661302000593,1691283059.848202644678158911513312180014,541440580.559443996965419935243654754652,0.083498840721057087453564681895551217389,88610935.16025739796431441924069804872657,965517899.34383752366811062144166087741,0.0618051537767901424180071153243942861644,116961005.19665095801993128154946696137,412228152.117187700643287173987871640298,0.0940641182653840277501583749949896104974,76000720.20002084768215325497485389591061,129212428.442256296322132761255783114355,0.0687729534104015368403900758517059758725,17417187.82975610399729416528668107608279,5796793184.833625573640136590153490481414,0.1480876756986432712135661972131617948572,1682529913.325584955394296706687428266518,3280554040.627810376636257174344101055882,0.1157727412424392959520402682468059108634,744405518.791786672944744249715205300151,3932072199.929074217879856698166602506454,0.146605317257183337522563735403421297214,1129866877.00355539977305444233055302738,7212626240.556884594516113872510703562306,0.0956757906740677360137615587853233768471,1352544488.06754488384138138384124390011,13009419425.3905101681562504626641940438,0.0997950261663571045441647976312238224794,2544619689.853282324794269840454564331718
1993,9241217643.557687610883119880942053701592,0.1260619539854617546421782253295750596468,2283333268.569540783987191271653575297031,8973903429.686443801081307270298240087695,0.1303468713970442982947748158599187182751,2292651663.106513955554715099263632440578,343863597.000602830371734182453707742221,0.0805990759945526547267983219608868921697,54321572.84536715902915033611923610014932,669957544.530682413827608947453591668075,0.071224666729763459050293152516425908058,93526305.55128549290937379811490509910414,239407121.288152088265627544580248703725,0.0797332647021538816987116186940933528586,37413874.29156782448746466380863145709544,104456475.712450742106106637873459038496,0.0908754857186159988012214943984706114936,18605364.61497460165160694615312276248962,9317767026.687046631453041452751947829879,0.1253466293111969300616611780354753881018,2289183351.424380260828322160124743833855,5504707665.518250137768788373082174958697,0.1485576564196040306857904035585132496123,1602822281.326264748178586166519629404193,4855387521.429186541126550869187457921089,0.1195298372315773523899644843190766549612,1137512813.060018424232855039377937855886,10360095186.9474366788953392422696328799,0.1073976956506050208793671996198222442793,2180794685.606194312540447175145013931076,19677862213.6344833103483806950215807097,0.1101801636729428946956349357774344701367,4249495755.686456875919215770244081646171
1994,7317777958.724595405499621799637983287699,0.112177784619946533485310022680363454888,1608948554.710783328135617993938107721761,7154723792.852784662916265313031150964454,0.1162075939672195162002672570206807070478,1629609145.436184741209077120370923496107,201026412.07744736280090764747453204214,0.0821184658890351589695913028228351013762,32355641.9034348940689424987862712945186,573145296.761254554935130337359521155346,0.0616110066512666991376246193639625194118,69211635.03416376577920069871937118960693,139688648.503755034819179186128669831511,0.0940511292355009666948060000462094362705,25750235.2609919017052826439192861370109,61337763.57369232798172846134586221062714,0.0866299932209750284683785762923016677093,10414832.48345432140182458760411890636257,7355750204.930232025717172960505683006586,0.1128037956916013781216182550033029130686,1626322824.819793528695935784306875796742,5148906603.152532356987189444574469055625,0.1750551407996305757841157304991252039287,1766631437.942867723895058006299869715709,4188549857.709806152974885879175488365721,0.103602628041875839532169375317083240744,850531754.968595600244121218754374701596,9337456460.862338509962075323749957421358,0.1139952907383411938817202330281037695268,2086275085.464705172119832521566180135428,16693206665.7925705356792482842556404279,0.1097070173491778594318688859908098107113,3589469350.063133368699565873098702220499
1995,6810426315.585635506162172093660405588892,0.0744997522961899000491283886020823618144,994455144.143462816566409195273423139071,6604284433.749900546787135839642952650074,0.0769984627579384920503994487248362811749,996698708.069252254306032869752734758057,207768498.556191843143215737976731150062,0.1198619789236354840322108250558122803668,48810945.05407780614652282827903192400776,853575925.45872712693026951205366292771,0.0927365739506832797055799088129311048936,155149105.590299287293495924226851813381,113006085.971706519394577741118697857757,0.1134837543838680253569811855776771672077,25135735.61241901669760341773519556409579,94762412.58448532374863799685803329230448,0.1457793255565279491479401302294113409214,27076225.1655643859168574744344434069846,6812052932.306092389930351577619683800144,0.0744775497379199185565410715638406059828,994396221.723013639000257769885624691533,1819597162.804702896539713092541018315956,0.1574902121432188509407392453498235851639,561674736.643211105665745642487242197408,6322898449.159374210952559511539570911525,0.0906397556564133813245495254723177516,1123287702.125356739028286333949992979591,8142495611.964077107492272604080589227474,0.0804814457990554386075000044728738065476,1284426845.756133887908796510400049265655,14954548544.2701694974226241817002730277,0.0645198447175176225680151114706706060758,1891135693.79790547386434005529869290588
1996,4567322864.847638790505412129040651510633,0.0599701900532672522702774878177534571062,536850311.66951007877686583972143563751,4133199202.621354384990565048655028172394,0.0623473110133291849167710574533023992702,505079958.085120436161549971077261333031,435204633.919369694521656038430674897096,0.1334848725694455355550837556395671341249,113862740.796704145351057125380833842723,1566438913.745168549703293427059432372541,0.0888737752605416231862590384304720042948,272862066.359927906296079152156800252024,224375662.983281538621686290655305227455,0.1529642666246024133222854604875858442383,67270059.12382735837685417989394392350706,210828970.936088155899969747775369669642,0.1289984833573432787023786246578080107679,53305370.29714776445882310675942039282125,4568403836.540724079512221087085703069499,0.0599526705877185441128024895781449166044,536820500.234639423100967036128675192691,508345588.559682227412987322581540021101,0.2610029921609861860017802433893554045632,260052250.545192712818252427181644126443,4161254500.845823992152830945585255709608,0.1117260641785428675458062944338121632053,911244351.352511757431861498579478318054,4669600089.405506219565818268166795730675,0.1032432864644183226076012465633164227295,944925525.021341535167988261916872965502,9238003925.946230299078039355252498800253,0.0620838291023244094357081520070234576553,1124120087.690693533492771255733940003483
1997,2969230338.715879359563448135107973691981,0.0607950831484732477620718006879546104627,353808626.445234490817920813874640761949,2270602860.9302700031150950700584047765,0.0717522017629688042124073466388071026789,319324679.018044142590327212941429233982,699115016.725842586000515866870895090024,0.0907218143483425686318457693464075723084,124312966.200858989520555511574344228412,1621332048.440532317238182895989014884098,0.0641275357726207896967120084132517832764,203785176.713906887269307587262658963258,432654968.013984901512443440384381907694,0.1084930841506449376939435545738370238823,92002540.83175428127616777446612608057187,266460048.711857684488072426486513182331,0.0827701369937936134154337834437804255901,43227672.08109662479594749518065722530987,2969717877.656112589115610936929299866497,0.0607803727989172856167926196681560497846,353781097.034633995925826825616961469254,280320777.499431223306504601177533232486,0.3421201238057209799545121401030434241906,187970623.042705893228384034442400983292,4124510025.945295012545711074142307541026,0.1405287793773313276570767675543390866154,1136040224.572288646948093511199100912143,4404830803.444726235852215675319840773524,0.1338943756367857136051411174888282717998,1155972857.61730907403890451040393978697,7374548681.100838824967826612249140639992,0.0877191927200586766473945177098379722026,1267903335.682640472209984948296747501321
1998,1992497845.650187331670140095499079639533,0.0852981471582810606428032582628658904394,333114493.923622217387405044887055201505,1470236037.376016552433378604260197159914,0.1159871910584827104513593908037287957878,334235954.409669175944324061088796935056,535990599.73895219322294351871144400241,0.074569570555836801963921777568955097572,78338434.13521819315599827447006270325885,915196855.950817712620243609222608029554,0.0620746900098543232274460256016668827645,111348699.817035008369677157214804217323,364231526.929933587404852030306649715778,0.0832427882686944401011547929907564299033,59426509.83894300778545556360715955567852,171759072.809018605818091488404794286632,0.0776219222451157070795668302267338545668,26131248.01317062700469711884917919294461,2006226637.114968745656322122971641162362,0.0850588589123810947035996977469610953926,334468803.006340906747163892820288180594,650857797.220432789825571941589203649952,0.3037933319820081014709725059113116505857,387543467.37356827858714964563021090366,2796247831.31583985113022845582793910213,0.1986503729048631503534656444854575363966,1088732321.873600657156565413738241008829,3447105628.536272640955800397417142752046,0.1708187996467627447601037848737122939362,1154107673.615444807779310917039149430664,5453332265.6512413866121225203887839144,0.1202651273548300817291380678980599937002,1285457570.896031208508047784182716429816
1999,907172620.42743703339817849828157832048,0.069024363793185805729354550398905822654,122729345.432178106651640502172639274115,709174696.121537528539009795121003509797,0.0886519690292904403332412016874182078363,123224677.065969088496539763862987649577,203808534.655393276474062442745617836936,0.0706782379103550671007596399441890556233,28233463.07704807386692637063833715961318,331778000.528066136696014528479869514673,0.0562125165215521479503505477484785955046,36554149.61889605175328993797778524999189,134692904.377602532526296950762485918642,0.0844848567263654175318580120342853785855,22303841.02766358313256939077086554773418,69115630.27779074394776549198313191829417,0.0668319101441798760677430077627029005137,9053494.00087599125204601056193925177699,912983230.776930805013072237866621346733,0.0690094162151184844206341583718784674478,123488701.949413228463796857974234485175,310888480.605628527279144393221712265243,0.1570945748049711103313987238753050478013,95724231.59810925299833700701372069630784,1117698855.638892321828410731460026687816,0.1716646079973295956796934535294718505942,376063898.388136090970849013230145998322,1428587336.244520849107555124681738953039,0.1375073485809011190106620116870263062962,385024863.373543194491966567170394861071,2342654364.387565168244487045954055865717,0.095663683952054651313141860992337116801,439249615.578400074564751390858092473755
2000,1932485605.235144188635870040320859518156,0.1022224942439347497024314775848905715141,387185257.368967124143961520379583319117,1755359203.444351341501872470100799000995,0.1117648147383433461415506615163397017104,384527296.497519594970750151685802781966,183827973.408913334761935933181391794954,0.1188550600172002490625785548747952596628,42823814.23221910429585542198036618462047,343174127.604726054665521987244914023932,0.0960674654618422142768751823118819474051,64617022.5560871120106726459312661685125,123097226.170596152241204972187716264402,0.1159856923477777335010913511667972002214,27983933.32683565501270474552603358807567,60730747.23831718252073096099367553055161,0.1337270196701346342045167509083591010201,15917829.98782001630176609988491443106707,1939187176.853264676263808403282190795954,0.1018492089605668453797399182647275407479,387109172.778400503182753904289751073055,659979732.917490109370974280886500392607,0.1582093126836443061069525581578408579427,204653282.26282204906981535137479640988,3244582526.189963060279317817450643596358,0.3743806570057661518581501846125473550094,2380829518.214276592435810427737484145016,3904562259.107453169650292098337143988995,0.3119711706942046598806479943249671037362,2387497283.683434846800127853472750978443,5844654301.999090675173144046351099736575,0.2203927074000889942323056906055712363657,2524713603.45290765485391541274764486266
2001,3180889071.305758264382511639141275067006,0.1331836780178405354844801677827936560144,830339311.531177668653242298082712662233,2993858933.817418492762716449561777395252,0.1403352957156226267271084229266841687238,823482394.463927145394738806146123368895,203510942.241879812586805021026047455133,0.083402575579698193521387722088285145387,33267740.01358299058783189919749920322626,579669914.343189690127796775690375985791,0.0988156165355782452607686343270827201753,112269662.346978315570857383915249566617,123982348.606414494352800684851363277725,0.0743489221711935254260150575235207609714,18067189.81479458676611679770984913500997,79528593.63546531823400433617468417740844,0.1144407521657931086415645900338389119201,17838571.66568750100053525134560192093507,3197369876.059298305349521470587824850359,0.1333225992919709008957191932043490987655,835512059.037182083134907856364092839262,914455814.951502135405440644497416207527,0.2998650365792476290650618855130558338748,537458119.745054262014377993241714639862,2652161686.033403068488942668652486565509,0.2175889931278366853971372968846031970842,1131079134.117418438346208377193257992172,3566617500.984905203894383313149902773039,0.1932461380214569578391600654598053643906,1350900713.415542861059641931552424359082,6763987377.044203509243904783737727623447,0.1507088126448302889036499821882240393311,1998009312.424345757015093224420630573189
2002,1293887687.373052023316030829465536928815,0.1404801960464509059144871122988164995713,356260568.129140444024074608257486348616,1104954209.101628628493589566847793701915,0.1529014281695996426651944849356008342206,331140190.201952928756884667789262891036,197841387.89463029994119603840746950229,0.1896592878357951557210068217959622772065,73544015.1957801393410362150451168136098,514790498.17280986359690703876629912699,0.1623888172319542430591363376422616659153,163848591.436240947480160120637812844394,115351063.758661699411907855321272317001,0.1931648368613175244479667602127727341256,43672268.04893379391384779433559711069123,82490324.13596860052928818308619718528991,0.1880951656227134281061877858098729907337,30411421.11402760460416331034020906111842,1302795596.996258928434785605255263204204,0.1399562253010247881187233242798295760086,357375334.025007354296401223433009593415,211494484.572570951829850919525456419354,0.190897048009340000804745985591001371178,79132398.63931496245671274232632087001925,1023246424.321815620297534839857889013027,0.2379697268207351017258180288125313700811,477263277.24966665599649584100546613223,1234740908.894386572127385759383345432374,0.1987207326738265008934179549911747433941,480922491.432564354650600414659471043216,2537536505.890645500562171364638608636576,0.1260746248212333653699911348305457469519,627041167.382679259721603335460854100445
2003,2241782587.497075181851413286599196704411,0.1378496493549869767430437033026095096216,605696729.488510962167401588142709778084,2149918893.239095464462155442524017327543,0.1471726186798258401765618204881620102711,620162019.195771970834524599436761608234,170496350.08415984307927597059854452478,0.0811929249907714581030004383288842813786,27132470.83262366218953608819813807898491,380770202.276573328230396915649355633409,0.0791265538712322570683658195009462465208,59052906.48907467442207592396872899327111,105267336.880879844880432677097925045939,0.081466682140178938784012478104576365344,16808530.11989883660030224701027653120893,65229013.20327999819884329350061947884224,0.0914401511729347359639517497312940530426,11690519.62321178665591740331328173080769,2320415243.323255307541431413122561852321,0.1360394022703030867817452617875652303253,618709089.332367273329227579545977434718,1128329408.375639779497605054462621697501,0.1788039915019051791020687378764745549783,395429611.815233283356899460136741173218,1365599485.179124659236907801158944762101,0.3159247687163148951878253414041193533465,845596334.968093951073978877028898331259,2493928893.554764438734512855621566459649,0.1895648112138686539597166978121759798922,926611873.379541658847502843868425119054,4814344136.878019746275944268744128311914,0.1373608602993922726833456215889710234904,1296152806.741043882527587782745690886804
