"SURVEY_YEAR","NUM_MALE_GE25","CV_NUM_MALE_GE25","CI_NUM_MALE_GE25","NUM_MALE_LE94","CV_NUM_MALE_LE94","CI_NUM_MALE_LE94","NUM_MALE_GE95","CV_NUM_MALE_GE95","CI_NUM_MALE_GE95","NUM_MALE_GE78","CV_NUM_MALE_GE78","CI_NUM_MALE_GE78","NUM_MALE_GE102","CV_NUM_MALE_GE102","CI_NUM_MALE_GE102","NUM_MALE_95TO101","CV_NUM_MALE_95TO101","CI_NUM_MALE_95TO101","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL","NUM_FEMALE_IMMATURE","CV_NUM_FEMALE_IMMATURE","CI_NUM_FEMALE_IMMATURE","NUM_FEMALE_MATURE","CV_NUM_FEMALE_MATURE","CI_NUM_FEMALE_MATURE","NUM_FEMALE_TOTAL","CV_NUM_FEMALE_TOTAL","CI_NUM_FEMALE_TOTAL","GTOTAL","CV_GTOTAL","CI_GTOTAL"
1980,2732740559.843797897336933240230533767648,0.1393897704082884834484315750919778261721,746595515.275207658398924867748050779588,2559050107.555484519398784723961755589639,0.146795062722441814633619607412743252156,736285605.255018490935619806336845456227,194200282.754999473875047427125183990947,0.1623620367402580631110825577530494152385,61800276.74952602869323909664887157638054,511758841.673506069083478832390895833804,0.1708218413491414404037999832002916021009,171342391.816289211662891087932403917379,116202990.604225935610435491249362941152,0.1483686826409162410852292711363448414884,33792133.88437218848981336645012512246981,77997292.15077353826461193587582104979565,0.2068372637366784673699543277760222668841,31620183.11517916295110838192952723736707,2753250390.310483993273832151086939580605,0.1395139005571436989538743171566820457697,752868734.278880121210255201187610808195,895748213.007843618974117006626716641577,0.206303287850396100039703321079067923522,362199770.802084761378049553833149770135,4815290814.387673607491391641857285967665,0.335344526739510304396318239300591183621,3164971581.757333301621007502059276864831,5711039027.395517226465508648484002609251,0.2878705448888586028030311240884720694787,3222318236.72785385047318247329314489668,8464289417.706001219739340799570942189847,0.2224250142390929118102663263824065722615,3690032600.743839114038635182052397504853
1981,2172704424.759595630681497057497028237095,0.1344147494169003208077909817019110656332,572405300.789661143334971715001956192416,2072085708.24720350096386218767957537862,0.140053770674389386689949509681369523508,568798696.537045762353216363327946826223,100774888.744198376950884647160277224548,0.0966221481639410010363336431305376826191,19084689.01363534748394810967328945898116,400838436.832923577020920014333669813788,0.0913364844554232571715175875352701793973,71757900.36365590367685603340041651591308,48078293.69724530755390144060604913915354,0.0973961925042200813504499299577142308569,9177979.78649421660947598881070587288115,52696595.04695306939698320655422808539467,0.1079383305112818213700909803925723197221,11148445.68627450610959779921320463904223,2172860596.99140187791474683483985260316,0.1344048635802583195660276774709963413041,572404342.950394119671460011770473089076,254098652.353701044467571480388116877268,0.2376303583789696618662827586269870255779,118347845.491949476282527771484935002019,2938996178.643012469533931049152989008645,0.1453511395211917581675499212744689580033,837285429.483812247967939078667058904159,3193094830.996713514001502529541105885907,0.1393614788668400188843440336261460226595,872189058.907138600426850477509850157745,5365955427.988115391916249364380958489064,0.1191175171818471122476034457381934003131,1252791404.265184215646133116286930535646
1982,2682221561.26971411850358495088394958738,0.0912734887916050101518081672615903691312,479838810.433938983490077538270968861435,2466738442.947286256571718603291765225975,0.0942684455832019959398434799041700356082,455769773.406858604499960580798669857756,216381943.989743917283623437559657049656,0.1198050384971617543331851127222246062932,50810348.37437265826078292012106442798288,916583094.337110323885004449221631539687,0.0998131859608829157555886216566850221909,179314674.533596103430841723366743186316,94395301.83412726118923959024033671210426,0.1228071095034249750395109153556959347828,22721131.77114693715068482149993008448467,121986642.155616656094383847319320337552,0.1246414409404685163037167944816775423269,29800998.07338010650268585605176324576195,2683120386.93703017385534204085142227563,0.0912367489519932428275912409802504270287,479806395.055859632118983901399129707844,90082116.48958066465184471582546100914773,0.2560427862953516931800497587788407715423,45207157.15869437080007513435356457033093,4029196245.592337587325252051732572316763,0.1503214544417552673135134322690241314531,1187122294.142651886155030068529409525158,4119278362.081918251977096767558033325918,0.1472100558733194301160339325437993604852,1188542427.766076466801815893117012069336,6802398749.018948425832438808409455601539,0.1021748092844481556223103289447740995591,1362266237.921248350682212846508749132085
1983,2918351468.425579658530767981272251369049,0.081163969452532697413689962113783139372,464255379.292693468910910807976280145782,2661749109.535054690336963604179252336506,0.0905098729103666881258485317768932422119,472192564.30166702196931468129788756855,318144179.058108965729572873128870020039,0.0988939200786292061148891213205589459268,61666549.03381730616960851024796527946892,1112469270.99635794234525578525400877439,0.0830181139525053547231525504936217388845,181015997.388142959516715199088585706075,139398171.56466881018871629835274277618,0.1028824061991764268138259972451590600177,28109573.84826393334392757402951562974468,178746007.49344015554085657477612724386,0.1048911599922602785352968815573676325813,36747797.09714548454889446418102263448772,2979893288.593163656066536477308122356549,0.0841041506924284744839271348103362000145,491217932.61474355053765804322929933275,201185061.778228773566180114112933055539,0.3671350312368311842773005967629658036015,144769684.523054311402376587795601928003,3441133902.357422667142431672100551445426,0.1584584024388263624737013961999602318694,1068742098.261457343587600808825583853188,3642318964.135651440708611786213484500968,0.152546160899076392355645745452889232563,1089018678.507636907305913070114386266575,6622212252.728815096775148263521606857517,0.1022103403106740968848310288208719720679,1326642793.203418742476027389055535012482
1984,2665817556.49833069225190529866234914083,0.1094125096124617580708978137216183791028,571680626.489868128492431974465461203883,2347764217.156135257552282082070685040245,0.1376313015120452558249136616487045758246,633326655.907189611845596893076424168476,461237871.991671553121904839871097353015,0.0848137636003093299234190536381150536792,76673866.88367827922385657099009285397871,1002623277.484144214643342488640353883907,0.0706327550309687533989758666792836950032,138803366.919893752750898072653188741522,270468090.622685244771227750065564836313,0.0936200228181291723175598345997872263625,49629608.4787163780106517066333370873667,190769781.368986308350677089805532516705,0.0847054088953353630554210260821935981911,31672095.37803808190423461823966292759327,2809002089.147806810674186921941782393263,0.1165652976151007125112117419081978288147,641767042.464989377959709018090004027944,996085130.9050798681708259634204285624,0.2286297013842705918518066364074246108656,446359906.222995365160241587922890023558,1428642838.025544425471892174653103270171,0.1462481591406442577664297171828728759024,409515314.856174898380194399434177133064,2424727968.930624293642718138073531832559,0.1281109510513565044678278870052824292286,608843044.035431516741772450063068614158,5233730058.078431104316905060015314225834,0.1096388830361842365834422813497106192946,1124687822.654020765038084222421035499609
1985,1052283194.353269550732065344763946207502,0.0731342289598552616469273903381319527668,150837523.330222181874184309932525566938,842089909.158997284567679819244281704427,0.0884441081324516638785165808752963248702,145976666.326493319038400206488969208611,222505315.531491884400537991319082172548,0.0729835845110907591902026343814529382726,31828901.58050872432944902474988160260456,436836699.074811111598336285513224923115,0.0673675409073415430492332369221148005735,57680083.82171075489815138737030525026821,149930634.102816801101905477282010683469,0.0776367786132660153822445504056843449056,22814657.6364864802547015765112936790356,72574681.42867508329863251403707148907968,0.0743931974716367775624948439002627726302,10582162.70965052937284420706311026193883,1064595224.690489168968217810563363876974,0.0732495865269143248584124338453877845834,152843073.653127336306182579154505012779,287468687.210191002425978667143748630264,0.1511051107524972469839532843087384594083,85138456.12479096451420146207536025985338,211245228.261678356408000135405272196943,0.1312980203459896645385417508519053502529,54362717.34545834844030698712513902146024,498713915.471869358833978802549020827207,0.1112958697572119123395402650620896084573,108789406.005634071461761282766324485529,1563309140.162358527802196613112384704179,0.0798998166973537248263430903409054903232,244819902.930929412551640976266559603041
1986,2328912453.969501216614864061705903952504,0.128501210560917501443378130819079766451,586565416.465936809817145432904649646797,2096311745.041900407215218068055500077174,0.1425659160636398112914323482511079675515,585770704.402257112643865098802761546559,240771330.897541281819513539624712354688,0.0761468677925399568586452560022449268416,35934606.09609437495946972974630949508857,479842712.042351309519898067493531047609,0.0611162014053171323039701498678428801709,57479281.11082571288850584598416253715567,163972135.551508011351542253766275428624,0.0838520940486732610626692694584885340279,26948837.58598862633379687965151694929646,76799195.34603327046797128585843692606485,0.0734395960870957789355225356302192547714,11054599.69661223267898090740392344327925,2337083075.939441689034731607680212431845,0.1280765180760196424174031646519354877639,586677907.12860628065144496648791895655,1247119467.034761303066614456566229741975,0.2102099326857175542434286704718214003631,513827522.464193246839086039599888461292,514949161.627866372762978691712796485852,0.1335833447491579840050083799687956090362,134825717.516609292920100376126730687532,1762068628.662627675829593148279026227823,0.1603708845973805389853428671397182481077,553865629.211840936700391494080254773996,4103753730.931899440679110372174960784391,0.1299026915648514512731358184436758479822,1044853764.128015654313279223346207219845
1987,8087484400.338718246875165097900462368156,0.1088721306352025190881815949984225755635,1725783249.961925304729833626770232671571,7588554402.726192953711856205225537422303,0.1152088220635281656441967802798898515647,1713566091.250047030882934386481822737544,503588363.873783424265995439986430921907,0.0829013471207709364724965735535756774598,81826381.36858397943284088159717477483491,1112893313.977657088466391521356234631536,0.0721479536750397488118569493668656640621,157374231.513758080789698984213799394977,306802523.270378549987699139699364311656,0.0847518281554178486301544720543320946829,50964066.47052502862948675540618373133987,196785840.603404874278296300287066610252,0.089453809739342409623322564440899653594,34502356.56367774221187103017610749154201,8092142766.599976377977851645211968344198,0.1088027209624006255070403749001084986309,1725676416.787680250570542589976273558714,5785654256.140031610732781167553051490114,0.1487765939554151463520804565242790811817,1687109070.703043285986194174053626078466,4255708677.158544795169357606973839360114,0.1244587193474478727827540309985058278353,1038133701.674948985458570700499964653116,10041362933.2985764059021387745268908502,0.1035540363095523106476274027167322030803,2038054377.112699216761523357701322160267,18133505699.8985527838799904197388591944,0.0974529137437980163919448578840732147351,3463639415.015971352456270219038310974088
1988,8109855976.558544428841149891760236977436,0.0725079976543162990376900221589483110028,1152537659.525293917839267657242281851549,7476034415.819641514650115497688030636974,0.078334361669745177926139982319647016748,1147835552.21718470223635101920023776182,636623395.683972873922700157797236388013,0.1155521416393366769822092993686285905232,144183865.706420226056688411523339954232,1494781605.459141209292628684453432637949,0.0781683293891701883360608650572116676143,229015378.564789458645584634187824473167,418245375.225171549873880393972316324018,0.1355698618890342733353369483883810350499,111134876.799807494955195230559269220503,218378020.458801324048819763824920063996,0.0883230325995712501105515745888697266776,37804105.67922459162756449408527664844455,8112657811.503614388572815655485267025008,0.0724816951599416999403789923350731895853,1152517613.243436511796593070343746327114,1910724563.456806397606742232530590681373,0.1221595970342696949205468911840067987172,457490151.722114114838821728147403605876,5947585374.001491180300568202447701876589,0.1191302189059730952361628568995254137725,1388732809.230852553915502646651528478857,7858309937.458297577907310434978292557991,0.0925856916738956046106848802501952750203,1426031439.456950631253343313359391579468,15970967748.9619119664801260904635595829,0.0675296685462922765594808619690421263633,2113887750.56380631675295752840693013856
1989,7269745362.779713633325906295588197990662,0.0600505334904678286622847300329046758119,855642091.254561721026578867149831811706,6655146154.528705419938515061252922931183,0.0648628844322375952189714913346388479111,846077072.765657893416316256180849905153,615893909.663102334410796743189920203674,0.0856456728941170836994730960207952169306,103387350.715990520446777557707885346881,1884758283.573923971499610107009009105335,0.0696095988189392156551869088590112621133,257146645.26089650992106204582658752828,331770248.98109448223575957182104793874,0.0797738609189230221854242997426445233197,51874523.65053841572562935931886862539628,284123660.682007852175037171368872264937,0.1007975007319031331650427788636249685307,56132351.59526954052062880977612027218294,7271040064.191807754349311804442843134834,0.0600298305419176735475147124736738682208,855499433.717179708577980186846402313428,1245690147.111523323819403108567367884523,0.1656142612400437467108289119929252446633,404355944.757837646023574593161955766404,9419673308.2862405194021313407965120265,0.2557066274366616245325430828761066768762,4720998870.705350503654736679522528971235,10665363455.3977638432215344493638799111,0.2265899414966519524206099638789013144879,4736661599.542253687365797526315585954233,17936463242.3076235741277108319182479479,0.1387438646663645260874876772573496069426,4877605488.220543566976745282803253870609
