"SURVEY_YEAR","NUM_MALE_GE25","CV_NUM_MALE_GE25","CI_NUM_MALE_GE25","NUM_MALE_LE94","CV_NUM_MALE_LE94","CI_NUM_MALE_LE94","NUM_MALE_GE95","CV_NUM_MALE_GE95","CI_NUM_MALE_GE95","NUM_MALE_GE78","CV_NUM_MALE_GE78","CI_NUM_MALE_GE78","NUM_MALE_GE102","CV_NUM_MALE_GE102","CI_NUM_MALE_GE102","NUM_MALE_95TO101","CV_NUM_MALE_95TO101","CI_NUM_MALE_95TO101","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL","NUM_FEMALE_IMMATURE","CV_NUM_FEMALE_IMMATURE","CI_NUM_FEMALE_IMMATURE","NUM_FEMALE_MATURE","CV_NUM_FEMALE_MATURE","CI_NUM_FEMALE_MATURE","NUM_FEMALE_TOTAL","CV_NUM_FEMALE_TOTAL","CI_NUM_FEMALE_TOTAL","GTOTAL","CV_GTOTAL","CI_GTOTAL"
1990,5234848156.643007533213486528764793056848,0.0810186968664684496711355969119972639739,831276328.852299909842428105269331433746,4141581456.778203262013371007318763058598,0.08870488952634750640499967589856303351,720061910.152244585036465354227224505287,1101097393.84895220922634823688019552912,0.1186735314454679153296792685811820323616,256115387.73917454386667506215031443019,2211237584.134640187294429103008217706816,0.1022467350831567530850473341081743423957,443139974.003030830799933239206243607442,603210977.596797035610944764348807628723,0.1179157173731860066759280165677072064436,139410988.095386024329142079465219461771,497886416.252155173615403472531387900399,0.1258664354186981283788919036143626853618,122827689.375815929063663223725087660278,5242678850.627155471239719244198958587719,0.0809021357721491395675203516509457147201,831322075.719097343076005309960376741697,1864820217.226853436082223189312228832324,0.2818128788519678597441822096707750198177,1030039493.75778120457052871628724319553,5923425470.096798604105047658689804804142,0.1648525494745651870254868906709453580117,1913923909.121342803641782458415043002255,7788245687.323652040187270848002033636469,0.1407272902169679367264117406721484604075,2148196673.797247223950405426272630306892,13178049499.3191447183910176016675922522,0.0975062213766192361885714921210165577735,2518485951.113611270209113952535226350367
1991,7206708490.031154466785611436035957502547,0.1140872929521639496596131284644629121728,1611499970.937141600179097910673372064106,6449343765.971781566737473488057626795084,0.1273577003244416416890224327127577886003,1609892237.646442487202023721793715439175,1064969264.47618623545787290317144014182,0.1235865933551466171391487883738915500076,257967209.912114115494853844703319857554,1983201698.206254325322518273530755807928,0.1160248172897502461379660123680562503512,450997204.778882010433096135251223664911,729985351.043971220835740544938016934508,0.1490355971506542822997282523525761790412,213235853.299973756865879474563331619964,334983913.432215014622132358233423207312,0.1419704449666977738723029616946811614879,93213317.88344837253755724308809796821959,7514313030.447967802195346391229066936913,0.1120879473396402517878137257164862478764,1650837289.570831767050192649225192217009,4453907282.770917958579430560036159270451,0.1374911451732487474723260752404027139994,1200250713.09514643621119925365908720335,6870632287.01751544969700973898468974052,0.1990809188230037461638630297249487035051,2680911105.64510743432795031112124807897,11324539569.7884334082764402990208490109,0.1335448725339547348552250848076958150799,2964175018.972120942668069795398651808663,18858334127.592385087005072329044222898,0.1060961919637631168398481791766720359268,3921562977.926940793682229641738426223961
1992,5631493921.278761626586334407200425015881,0.150752855898526894859288776840682894281,1663969031.551615932652683082278160233837,5255352604.274181576674716654909835726797,0.1655388539306083186484063177129546924037,1705131492.341060102701784066641642877208,541440580.559443996965419935243654754652,0.0825562864329370397603456510896691551247,87610674.36395911430525839799416090876214,965517899.34383752366811062144166087741,0.0621316296254395897244285113606430031793,117578833.016776999576294043593216136103,412228152.117187700643287173987871640297,0.0929002919439701205738586282470978527455,75060386.73125172142079043577932363015346,129212428.442256296322132761255783114355,0.0688174815346396812819116181370293938062,17428464.86040701070544457993140401163091,5796793184.833625573640136590153490481436,0.1494054176179357857130756041493949821598,1697501720.984748837246356776439670262764,3280554040.627810376636257174344101055894,0.1168979388688421598224221316603390780538,751640411.166596116451764237038972623872,3932072199.929074217879856698166602506466,0.146551381329527887596660619153767323885,1129451200.278601094219861006841098324448,7212626240.556884594516113872510703562302,0.0957750532797167614345928612740268842008,1353947738.45299689700274161998442211986,13009419425.3905101681562504626641940437,0.1005378371284631353006818027998831526169,2563560226.998520137701982045558811010856
1993,9241217643.557687610883119880942053701572,0.1259688225122703130314993832959359137866,2281646398.071615334791127318942077788527,8973903429.686443801081307270298240087681,0.1301592184068156501975416494523800391198,2289351062.673810543058759045728584376286,343863597.000602830371734182453707742219,0.0816838285405029931036154062518185624183,55052666.39348700734557429468218830152251,669957544.530682413827608947453591668075,0.0718467459568454459265583003534718365907,94343168.22738510264073591445103536062628,239407121.288152088265627544580248703725,0.0809744215047536479652072754471431660165,37996272.17483595435953562128280112915071,104456475.712450742106106637873459038496,0.0915170913163261445155392449655795040535,18736723.53966159891507969492999380390037,9317767026.687046631453041452751947829869,0.1252431243611167624444829466673374258036,2287293058.802906746598234444953427760909,5504707665.518250137768788373082174958701,0.148111145932763489445856088514963086831,1598004778.314959738468216885650423778703,4855387521.429186541126550869187457921079,0.1191661532936935141103962909616098408505,1134051793.210677409300995159455331748631,10360095186.9474366788953392422696328799,0.1068781810456531335379185042253214488312,2170245532.919904856421015167998317983024,19677862213.6344833103483806950215807097,0.1098201417210666083197719354049087130297,4235610209.45516247214869159855259281991
1994,7317777958.724595405499621799637983287693,0.1121047363727410584520518283133426659141,1607900835.038268894325199995799379511374,7154723792.852784662916265313031150964452,0.116106267447758268231936275403840051937,1628188217.447297492146042872487809621765,201026412.077447362800907647474532042141,0.0819199480146634557321942845638032203532,32277423.52483925158265849005647365895394,573145296.761254554935130337359521155344,0.0617649521867117259942366429782877046774,69384572.02697527767228009080270838980377,139688648.503755034819179186128669831512,0.0938310686551195425844580992305287914716,25689984.92946953286138455457079563998225,61337763.57369232798172846134586221062714,0.0865487765391414027591923660784140827376,10405068.45018236197797699224901965913082,7355750204.930232025717172960505683006586,0.1127262982383593572676322314473418276964,1625205523.080963059392781284190398058274,5148906603.152532356987189444574469055629,0.1743455397846302267604469321240958546101,1759470246.013459212843859692782702168931,4188549857.709806152974885879175488365721,0.1034950731980060374413252098382162391458,849648777.26966135471431926744494765609,9337456460.862338509962075323749957421356,0.1138070558927944110212838462642643596716,2082830121.502273117382916208194012993318,16693206665.792570535679248284255640428,0.1095593505091317856046298308608885743533,3584637885.229129024682891665891150795724
1995,6810426315.58563550616217209366040558889,0.0741856335932089329794645498300921412517,990262150.872704372530044668805104173696,6604284433.749900546787135839642952650066,0.0766448046769119986776803982384927528668,992120817.292841717094520314534518962243,207768498.556191843143215737976731150062,0.1195582424015568160512300455946700487484,48687255.56702583580434675781707674240669,853575925.45872712693026951205366292771,0.0923262414646992171173689251720713786337,154462615.72461881954680737542805046392,113006085.971706519394577741118697857757,0.1133221794320163320822055491012726102787,25099948.06473535618589419433190602579658,94762412.58448532374863799685803329230452,0.1453077921315609404372317909547233868393,26988645.22143475161734979228529470596247,6812052932.306092389930351577619683800138,0.0741631280078171046020723290029414987199,990198181.084699487025004833516039346722,1819597162.804702896539713092541018315962,0.1563907633616904201295196208386925716459,557753651.03151539378856255940478660249,6322898449.159374210952559511539570911525,0.0906048151141894837298325052041352427168,1122854688.144885810350198531971210398745,8142495611.96407710749227260408058922748,0.0802479321535708013370138429156646825073,1280700133.442096795467388095418326850452,14954548544.2701694974226241817002730276,0.0641962506998707218388500433135906976804,1881650857.004654923980753362281201069135
1996,4567322864.847638790505412129040651510623,0.0600470614771733224810788804620534746608,537538461.029146874908280514027875982749,4133199202.62135438499056504865502817238,0.0623878678294732469795020544717584867082,505408511.709409532614480346920755536379,435204633.919369694521656038430674897097,0.1331996391067140648159272502916493215669,113619436.344234121702973206552391469101,1566438913.745168549703293427059432372541,0.0880702295247569929637281351211505549618,270395003.953294111074330568351889550541,224375662.983281538621686290655305227454,0.1528461277045111334362949068429221186326,67218104.42672892308268302855234906656275,210828970.936088155899969747775369669642,0.1284670256919332750867639454522125999487,53085758.81866657010360251732979429143374,4568403836.540724079512221087085703069499,0.0600292421499845229309656493539073987328,537506127.479538019663487279163847756217,508345588.559682227412987322581540021103,0.2603407648476491391296753243928008628308,259392435.491809821161607199432537527357,4161254500.845823992152830945585255709604,0.1117316819167697979444411192991891687984,911290169.955935277442010162680304230158,4669600089.405506219565818268166795730657,0.1031537053689237304132442751910971779942,944105641.553941577001701734828053575828,9238003925.946230299078039355252498800237,0.0620214009209859724418254015441523206783,1122989732.593476971779247734261579983632
1997,2969230338.715879359563448135107973691989,0.0609864626073440615956023308758158667178,354922395.848387537410889993806868433164,2270602860.930270003115095070058404776502,0.0716266144394718315036595332310875434021,318765767.503427691545182077244547061211,699115016.725842586000515866870895090024,0.0895478935338689632679056142581539886046,122704383.087961751964516432248505585181,1621332048.440532317238182895989014884064,0.063979767275667138307447666646387979543,203315596.386179636623140467363526175672,432654968.013984901512443440384381907694,0.1077422509036870732548255962439113234327,91365831.43223935439624662601473182234785,266460048.711857684488072426486513182331,0.0813230395486063346175497114465472846687,42471908.51585522685244243549812582048433,2969717877.656112589115610936929299866505,0.0609716524624426924486299894377020643704,354894468.441984751080499752776138965566,280320777.499431223306504601177533232486,0.3416701615728303652752140653269989816746,187723400.867286109815791487278072486558,4124510025.945295012545711074142307541018,0.1413275773644219275079661403377900661467,1142497739.172950441814204151477095642458,4404830803.44472623585221567531984077352,0.1346229813769900874263037536041466742744,1162263252.233026062004553497082050789884,7374548681.100838824967826612249140639988,0.0883087925258048843121884450783531850484,1276425479.323532764963255821388516272846
1998,1992497845.650187331670140095499079639525,0.0852136014882835070499953752677968381434,332784318.075577030050862536491157537689,1470236037.376016552433378604260197159928,0.1151750778251653757682297458571791199754,331895718.051245094993158872310153702502,535990599.73895219322294351871144400241,0.0749624461095441991460948787069360795343,78751166.23838081860341835336074357180896,915196855.950817712620243609222608029554,0.0628057635036982420678118906603840905454,112660089.096583479030751177979249914767,364231526.929933587404852030306649715779,0.0835025799017589911407711589198050343009,59611973.47320466378153212674930571048608,171759072.809018605818091488404794286631,0.0778838838391735906393880718100707655744,26219436.80296425801701535045457821352748,2006226637.11496874565632212297164116236,0.084969147581458002576041378835795982952,334116039.733312978028320111761870423831,650857797.220432789825571941589203649952,0.3033044741625272937365023417642075173727,386919840.603427404089474181563205392131,2796247831.315839851130228455827939102122,0.1989850450473538793944026010554416983917,1090566541.328778049719826561443069807632,3447105628.536272640955800397417142752048,0.170923359499081887288657953414760190528,1154814114.172123353574201462865394752968,5453332265.65124138661212252038878391439,0.1202947667732760495511532572488849591412,1285774372.746046416909919887472158729741
1999,907172620.427437033398178498281578320478,0.0693071611052245201325140846929008362294,123232175.550257619067727787205734533285,709174696.121537528539009795121003509799,0.0882353305957049984863202129132872098988,122645556.974289290626576472801002319649,203808534.655393276474062442745617836935,0.0707820386067636640105417442283524359205,28274927.79399731500713668642710335919346,331778000.528066136696014528479869514673,0.0569262218773291584107952862754453903084,37018261.42127155422204925367420575055428,134692904.377602532526296950762485918642,0.0844681568512230450581153938867573737824,22299432.29247967095748339878875419129878,69115630.27779074394776549198313191829421,0.0669761387210227936197640627803013539223,9073032.16090142261380521102105928950086,912983230.776930805013072237866621346733,0.0692863580773781544794524245075720187623,123984274.770653926596518832211734396489,310888480.605628527279144393221712265245,0.1564800957897448189214045326001424983976,95349804.08119007355582685307445189174934,1117698855.63889232182841073146002668782,0.1719599588035984269877171903558951033725,376710920.374166336968422061892153096694,1428587336.244520849107555124681738953047,0.1376983267630772099138043518624823226839,385559608.238152489057588670330086054702,2342654364.387565168244487045954055865703,0.0958944973469324050421473240541072923574,440309418.951864255858653357427334851138
2000,1932485605.235144188635870040320859518146,0.101932101533576304842542536358210771604,386085345.093006614193199648423120699725,1755359203.444351341501872470100799001001,0.1113860699759873824749852558580387372445,383224223.612978141297283530093044506948,183827973.408913334761935933181391794955,0.119346020220032490505911274855296650838,43000708.58167682105146137609711552353702,343174127.604726054665521987244914023932,0.0966363562023745389168190744780053413176,64999670.57991290268090898687336968300707,123097226.170596152241204972187716264402,0.1161679331789696857644197171859769015447,28027902.67483257124888129516607484571886,60730747.23831718252073096099367553055167,0.1349287977059555602073976903409286349445,16060880.34895482012356779644770298544024,1939187176.853264676263808403282190795948,0.1015630225401489773340542627047673878964,386021433.466539323786661303050617084247,659979732.917490109370974280886500392609,0.1573446079602690304347683332583983040793,203534734.581746064124451560466294349946,3244582526.18996306027931781745064359638,0.3769848117369218817450203958511846090323,2397390332.289234084704467479337755066043,3904562259.107453169650292098337143989001,0.3148786908155508990654017533719581154032,2409748366.616906780968792591210253268642,5844654301.999090675173144046351099736585,0.2235877694929809818866417956480087876286,2561314708.929403387729200917582417458325
2001,3180889071.305758264382511639141275067008,0.1324570301107540924131109429730458943721,825808994.213954269764337145874326398705,2993858933.81741849276271644956177739525,0.1395193085171916247809534959475637960595,818694211.358676673893215555572784639157,203510942.241879812586805021026047455134,0.0841220915055740907455886207101983014399,33554741.56708775368496483063336072323845,579669914.343189690127796775690375985789,0.0991261705549842570349216685901148269433,112622499.237761227154089952727508462061,123982348.606414494352800684851363277724,0.0748555800993061525976001131053195610147,18190310.42893481510159401992519348494793,79528593.63546531823400433617468417740862,0.1153697009870188370697487118791294238899,17983372.53257785573270516647257483279108,3197369876.059298305349521470587824850369,0.1325999541369865704881102330093761238043,830983353.891912965311364421294168730767,914455814.951502135405440644497416207523,0.2995000178839708035140416469198392926003,536803884.54686893109045647765572140436,2652161686.033403068488942668652486565505,0.2201457243551608742896294495853165432385,1144369628.73850340893618601119701914146,3566617500.984905203894383313149902773043,0.1952752760620144816434159060296389772592,1365085545.540381559293723532782992420004,6763987377.044203509243904783737727623453,0.1518119300458653696620169436351256511837,2012633797.889303982517340046736579136732
2002,1293887687.373052023316030829465536928811,0.1399199945159681825077008427202136819729,354839885.91817173884258423172650641372,1104954209.101628628493589566847793701907,0.1522640169091296390821042607165170998335,329759742.101790122938130287984470358604,197841387.894630299941196038407469502291,0.1897389859932792260542348456319124684449,73574919.68019515419270180817343335685246,514790498.17280986359690703876629912699,0.1622618701601764998626354589563998063838,163720503.189449741491822674618287763723,115351063.758661699411907855321272317001,0.1932449272290728918813632433352190450841,43690375.52680390585558292273273071049779,82490324.13596860052928818308619718529001,0.1881755962688406830916116621977598897059,30424425.22416382980085207776234955862536,1302795596.996258928434785605255263204194,0.1393882892573334782378263736850356452234,355925121.053898187933203217089877264319,211494484.572570951829850919525456419354,0.1901452049004878966911743658850454987046,78820737.72457417682881125200395846580958,1023246424.321815620297534839857889013021,0.2406252619078009211091100116510247782738,482589120.14336904917188058981960547282,1234740908.894386572127385759383345432378,0.2015773984466373183295148911023931794432,487835885.934311065975992274730565841746,2537536505.890645500562171364638608636586,0.1285271102283748215766533808293674683329,639238779.034218894437608560266282277923
2003,2241782587.497075181851413286599196704417,0.1370694286487425186002804640139799929178,602268522.508930508480291711747639388546,2149918893.239095464462155442524017327523,0.1463037883208558215903295397630235333286,616500906.180384048014979971245965738013,170496350.084159843079275970598544524781,0.0822182415628952297642149369965724410436,27475103.78975035657417865985574566965398,380770202.276573328230396915649355633409,0.0804499850454258412639308985639271919941,60040595.87463242987340453662562028048543,105267336.880879844880432677097925045938,0.0821071887152648571326745992672770878492,16940681.98587025293954241978366288980741,65229013.20327999819884329350061947884216,0.0929223161165298407797554066323492195942,11880012.73029518619374581231669426430501,2320415243.323255307541431413122561852313,0.1352548468274100228958772822945571424899,615140920.290881538714623096078087878971,1128329408.375639779497605054462621697499,0.1779994070695026762133126243594815718754,393650252.71309538995581127977877269087,1365599485.179124659236907801158944762099,0.3166372453882632647658967264210258463908,847503332.2098670170576015361287462386,2493928893.554764438734512855621566459629,0.1910616457682729804732637611565839022514,933928551.309977895767978139218838354989,4814344136.878019746275944268744128311906,0.1389504411091096291014865525245991842814,1311152273.281702759783118303217136509899
