"SURVEY_YEAR","NUM_MALE_LE119","CV_NUM_MALE_LE119","CI_NUM_MALE_LE119","NUM_MALE_GE120","CV_NUM_MALE_GE120","CI_NUM_MALE_GE120","NUM_MALE_GE135","CV_NUM_MALE_GE135","CI_NUM_MALE_GE135","NUM_MALE_LE94","CV_NUM_MALE_LE94","CI_NUM_MALE_LE94","NUM_MALE_95TO109","CV_NUM_MALE_95TO109","CI_NUM_MALE_95TO109","NUM_MALE_110TO134","CV_NUM_MALE_110TO134","CI_NUM_MALE_110TO134","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL","NUM_FEMALE_IMMATURE","CV_NUM_FEMALE_IMMATURE","CI_NUM_FEMALE_IMMATURE","NUM_FEMALE_MATURE","CV_NUM_FEMALE_MATURE","CI_NUM_FEMALE_MATURE","NUM_FEMALE_TOTAL","CV_NUM_FEMALE_TOTAL","CI_NUM_FEMALE_TOTAL"
1997,125421.175701221491936653923891574519368,0.7071067811865475244008443621048490392835,173824.8811317373872610679919455604411021,387374.5404855787254013062576778675210602,0.2753482169130229882002083987401148775532,209059.2624404032430963133444249625735248,258252.8837753093046658871476171749077764,0.3441503908629264829107110160729354084143,174200.5485497912196475735223659356129,125421.175701221491936653923891574519368,0.7071067811865475244008443621048490392835,173824.8811317373872610679919455604411021,0,0,0,129121.6567102694207354191100606926132846,0.4956095343332293613945179142089197487596,125428.0913428429865524766506387916286026,512795.7161868002173379601815694420404278,0.3165728926734215744527509590163791689087,318180.9575186367409682533523041740047503,123187.1586946122282747575854953275793202,0.4954434155360144955430114902943192751227,119623.2426415180253164588664110308276687,317512.5148780585269016461910928947142194,0.3622097433837660636944844559860138915246,225412.0080088269354179258983275344869702,440699.6735726707551764037765882222935398,0.2890524807494086682851050951988446716341,249675.2544668047910862566041297998170856
1998,434921.5878996948128805450182888033312596,0.2921716607019237653600950311128535446641,249060.6547190722293517813537519841109711,249522.0813342566093641394239269392460636,0.3437708885576705579838677806878283699134,168125.7181254720059859824861567266593596,249522.0813342566093641394239269392460636,0.3437708885576705579838677806878283699134,168125.7181254720059859824861567266593596,64679.550775978840500184031187836726612,0.7071067811865475244008443621048490392872,89641.2839572767498093576446953386166065,182374.9447326587985463065993157406111866,0.4012677917679091219535951062546620724617,143435.135039470192037748549678523725614,187867.0923910571738340543877852259934604,0.5263489247058284859719810876210421386078,193811.9384525812130704923636321598225983,684443.6692339514222446844422157425773218,0.2509377972905632914045702175542294114359,336635.4619849957595208021821843889200696,256193.575552580655077127776046596494204,0.4277690006550513721181553370666937430119,214799.6727852087817731137672625151969843,428118.8091508261375920211870661024516084,0.2897098958361004881610608590214159313181,243099.3009849400006216764749691313744392,684312.3847034067926691489631126989458124,0.2507526264213101134283160334676824988372,336322.5304037380571425279943077715570765
1999,125045.1308424082719372008656756170449038,0.4953487698642493194795253114572086057714,121404.2654109900378792069197555840021528,432830.95885867963685727220917097140628,0.2522329719780280650444933688632515954262,213981.5086693677438862113456076332953329,189157.5877937418396548825058881615825528,0.4006236896446854192836801192867942503899,148530.7810625860367988196735544764309418,0,0,0,62499.9092125344652957328833864688719872,0.7071067811865475244008443621048490392832,86620.454870344320133567536516983406108,306218.5926948116038438576855719579966436,0.3046606767264404809484552305744711775196,182853.816806174311477692206085971309943,557876.0897010879087944730748465884511828,0.2453697760676917238780183691954304929804,268296.4251588118650644297593156975095487,248072.6635088269980063551015584399992884,0.4340675425837081901270181532334066214091,211053.3712056844844985839479801325799644,624378.978709293196136608730696892023865,0.2479171056384421185029335234864941103179,303396.6892772651096485590146110267277122,872451.6422181201941429638322553320231542,0.2329480204874863703939346926575252425793,398342.3307305048718432459796010700128194
2000,261628.2287672612620884766601949777121306,0.3436618182529493001598609630416136956868,176226.8002967329398949244871037469004157,618579.9489097128884586741347751060982334,0.2493744591570063135094166691511843078216,302345.7588012673676359784064432308008955,492190.1232104213515149314435406925208916,0.2659384952948749281414881418728599709515,256548.9095005339575126852568051783775625,135048.0874718038807718945813176344266386,0.4953649810341462692295670104907340113813,131120.2628467689973445704648777787917338,62192.3486435870924123972973760452978574,0.7071067811865475244008443621048490392856,86194.1976690448912146297142436798392767,190777.6183511618258479274727357115649758,0.5258204487067062574627556162750735460492,196616.9548538251517505068988271836948757,880208.177676974150547150794970083810364,0.2065385119738794063587235325856721992964,356321.8989994989032717818342895694502007,133715.1294171673581962685820502520804464,0.4954969331981251757235255068396723283392,129860.6556348578006114021148783102718873,540614.16974669294991917560824486594927,0.2908896498068822490607614254756649352596,308227.7703757776602132991957069393434678,674329.2991638603081154441902951180297162,0.2826218428252865368980125483879581579949,373537.1708335173382063178352263249884297
2001,65555.0660525544948799206398801239706546,0.7071067811865475244008443621048490392851,90854.6862239109091318926959119603398409,332557.8461366247674270136505079309918876,0.3048734382601550608226337797189765410459,198720.5857852462578102778656981025396663,197722.354441033016334445817323075864326,0.4011193311420112865035272915163451051208,155448.1067878132628358984802479475159614,65555.0660525544948799206398801239706546,0.7071067811865475244008443621048490392851,90854.6862239109091318926959119603398409,0,0,0,134835.4916955917510925678331848551275618,0.497092115348201733904126475762882754181,131370.2931903141197856620542051386210282,398112.9121891792623069342903880549625424,0.2753534831881848057593548640591831123099,214858.6830640256330428656707942215803292,146618.105143081874707659139158828686209,0.5004289650128861534814173276433100638861,143809.0153534498464374340786713968677929,469246.2842235191234916017581372616087316,0.2525279868779705220035057366844584842941,232255.7262296691958636660473425075719358,615864.3893666009981992608972960902949406,0.2186143287409988414380461569393865317434,263888.0889506546588633609788283567766699
2002,308370.0597982105415741983890722293859748,0.3594315950222367178702521729645580836384,217242.3672027317290014593332386684997928,553256.8583315353350361041528425035777488,0.2715888763666216793372199023728016616234,294506.4806529221959860383547147967707585,553256.8583315353350361041528425035777488,0.2715888763666216793372199023728016616234,294506.4806529221959860383547147967707585,0,0,0,183505.3446524871186893039547143493139438,0.4008732330930363710159000850099355518938,144182.2663693611104131177978628408505171,124864.715145723422884894434357880072031,0.4965077522211948898811263527446814974162,121512.7461355361350129607537957266364502,861626.9181297458766103025419147329637236,0.2316735825232870738185644753952374042347,391247.7420463697055231042425104283577875,60882.3840201638333873206525413756826508,0.7071067811865475244008443621048490392825,84378.6793271042368619149759276961165838,365125.8753619879310634182841694041258828,0.2751473866464607421536117505372689973237,196908.3235895905616288253809096561790749,426008.2593821517644507389367107798085332,0.2521057276625447822823787297085312356594,210502.2795547113220934971573735543073668
2003,364261.9017156449808182191095555156897398,0.3645783342839932869163792400779355177443,260291.9148463946662732585452002570640951,556380.3772897041615839388841667006984826,0.2179494914130448637519075044901497021608,237675.1277144785158317374834389394783707,494711.820832051490845707343458325459465,0.2337131114828694796721233773178501301935,226616.452310668619823097039317955368425,237960.602235919249035376006602849525358,0.4247712950059150300611988906362067393262,198114.513017392163725829618030640974299,63150.6497398628658914215514763330821908,0.7071067811865475244008443621048490392869,87522.3352280912910761803035461919558784,124819.2061975155366296530921847083212084,0.4953849721140420443741150924292320735812,121193.7756036480721481385372553625415792,920642.2790053491424021579937222163882226,0.1958900464989150130406835877845144608594,353475.5313327208674784763024206805747654,118709.2286474606952622326414979222343486,0.4953676242129599191330440968463574501009,115257.2287918014661179570432956337749849,398937.6414186778726587865816230084501794,0.2863408357287041725752833231822881645185,223894.9897890261678824557787343384627446,517646.8700661385679210192231209306845272,0.2415158612163488436107736445874953502367,245039.0620747429344320229348829305297662
2004,940821.0355731540379025164595840570401842,0.196625492220716836068084255000930222866,362579.2224539048756658531418935061002134,236422.634874859246191966105067383773744,0.3438261670396134392306092746308626089565,159325.0451668406302056156750806493724909,236422.634874859246191966105067383773744,0.3438261670396134392306092746308626089565,159325.0451668406302056156750806493724909,176796.0092906469333409302951970080800448,0.5219791590246496480510460056961327228562,180876.3112069542231846606544235468873203,590334.3605884901538334431161039171545634,0.2296685351205534463763984425038013847495,265739.2065422667418253549877163928712642,173690.665694016950728143048283131805577,0.401067081055454982055750884835792886157,136536.7522610973314710457737622486260308,1177243.67044801328409448256465144081393,0.1904885681132605218131136642878726023802,439532.8637639207546425942315791197289455,463948.4751954261159838959894819128499242,0.2637646626089548209723675852237046732942,239851.4975346068035997375634948374356965,240284.085803543887416253316237182367331,0.343635367648113321309830135055784485037,161837.4159235795566994069696464340771019,704232.560998970003400149305719095217255,0.2180328899828495796914051296511999379246,300949.8865694725115990871824066732492279
2005,729377.070030308492542794051315681791762,0.2966913618337592139502622545714423350635,424143.757347314405349022810965248540293,728022.6800448431741326071023226716456902,0.2016776208217661222110391795424498658416,287778.7287508304850171193249559660537429,420297.3000002943488395986583858989656032,0.2524814305076464960922863798500680701198,207989.8365434485077851517566071182387777,416775.7313228226573114691783146050888192,0.3299908815353340477140773145260056454905,269563.0943242334953287878655960440887288,124918.419464508526580273152173610481935,0.4956582815954010314327762863730651393986,121357.024297527913473933483915845019625,495408.2992875261339440601647642389010936,0.3199134823497673313420480882190739903814,310636.0766516945571473849849115401067438,1457399.75007515166667540115363835343745,0.2138519423629909922339590467369946545657,610868.8240117012699997739310431973375932,127886.829016597237953838857728902449688,0.4953781200402023985237293256362471649336,124170.5803948437017696201626740959316734,377576.4528656261751309628703397887562736,0.3657582320131757715128821805855588385856,270679.3238658777439424337186374117044206,505463.2818822234130848017280686912059616,0.346637412224343583385578205439323085926,343416.4686519125990238378256971251566834
2006,789388.477089675236713976407513459709206,0.2327913431031232902003972776473721298183,360175.0954711957509128251155823740880809,1013541.1377663899539432712206288959404,0.1853664759566735382156674497282755573185,368238.0359319512086386848439509177728562,656996.45249900603353609232675123861719,0.2311324829123070619666273965979404859293,297632.3138081188259174331597301727469474,418105.0171619433097968005919293828289788,0.3253446542336881477235027373914651089876,266615.3351941684824115481984426862971941,183934.5047926206406673385868992906821156,0.4007457183427698522469246482581755271429,144473.4918922351894423916462264916376112,543893.6404024952066570161225624435213164,0.2977746818210239644413354772416189118106,317437.2012020496119022572121793296312651,1802929.6148560651906572476281423556496,0.1716027049652358087660414796400282929029,606399.6935916139016233659365636992641502,120251.9376053990889498034962514735002692,0.4954261354160669243845057859094459001979,116768.8673393082840192893615037905573696,1192110.04498345237549709647959736747205,0.1766727479998115995035866937187897329667,412802.1808281948811006136303350317456072,1312361.98258885146444689997584884097232,0.1620944170375665353469379119553234361133,416944.0389996096464065954449543885838792
2007,564822.5042173734246936588379046549403554,0.3099739148359543892656855070783441533092,343157.2759266249336645172313124361252505,1299098.22029297372338146817114997036356,0.1754553881459775277134516300710137386731,446750.2136632545565394263276693304288176,928218.1468574969220342405703412054805372,0.182417916816160516992881129243158622119,331874.2965733750186259672116050291055316,381391.02453490084456628451616971418677,0.3217616682164257604811251195409322491506,240525.3441023580664762797008702086757062,61318.9187110107797176069071340823699856,0.7071067811865475244008443621048490392866,84983.6855417414926063098575734502270631,492992.6344069386017569950154096232666212,0.2655080598701823465018286196298886405128,256551.2950676856885340025331389210153097,1863920.72451034714807512700905462530392,0.1771451092217202972363742814708930396199,647161.5030350664095046763794368913936808,189447.4328533242418586424995928245475306,0.4006760876404393399608595603349285400096,148777.8301700217904070884557381902612639,1244280.6107751223491177210364612747195,0.2118546176685899979164155389647546689902,516668.9224136782511574587520725296766233,1433728.04362844659097636353605409926703,0.1956507752137612070863019640851224293138,549799.6062359650566278596636653686538537
2008,602719.0496788644895518305940691244916994,0.2895593775689731314184563883314681102024,342064.9876329909935778459403256031320704,1494146.34179792157986087350901500473812,0.1416423737120670922333692335090636382238,414803.4916698999144285669827932629014473,838711.6583054390513813906470638051323074,0.2031452652620900056766545730393492365909,333945.3925175369882283174168227137099234,196575.0055119376405250614251685023993572,0.5214942810736414206404445200245134587933,200924.9727059302380842811136953067417276,191431.7821286780071849241149521595347908,0.4010147378384992012694990745645258579919,150463.2532116054749380218720921217991499,870146.945530731370321327915899662163363,0.2291007542481147130030941592555952776805,390728.5901944561436749739006262930697912,2096865.39147678606941270410308412922982,0.1512227780046029158700972977096663371885,621503.8668176244615557054000120509180442,325502.2655221710018375524124290126475004,0.3042097320870625296947459008496603352858,194081.0756969338011224126330164515710683,1613639.15711039397751457671864325691986,0.1516475115930465023258468480547961343282,479620.5510583888238372517766978107413296,1939141.42263256497935212913107226956736,0.1427698246770802044672049110866398694456,542627.7266292977718071996057827712436179
2009,1545497.19548277842863596355375276740589,0.228824765459498136650413243422880645634,693150.1452183314773248407735239838964519,1168767.16123259945986264955955576030453,0.178597543806759180804155029586062674771,409128.3307851558750595558568909232910859,868741.3092798223383037228270522692825182,0.2177472911754758574377851049052291934299,370765.4909827184984782672447454858054969,551182.0696092635244684620707429862421752,0.291235673542345897294907958658680850194,314626.8073227513656481289277402322504342,740615.557207494570688609620907411580896,0.3632744863547495972895999943783319254224,527331.6028165429421137147939851228240472,553725.420618797455037818594605860604838,0.2691656820022734805474300870772747566256,292126.005746394551435925787080444654859,2714264.35671537788849861311330852771042,0.161634634144969956445814469264766606881,859889.4874900277721990573574299779682596,371239.9664195908773241300350262501191764,0.3280845342401991128630653929309354090902,238724.259289272518819643038841353196031,2198820.605826508398383740154602733298,0.1705349221039355464920213216008744603975,734952.3734408978740482147466526758882192,2570060.57224609927570787018962898341718,0.1667180387885164283425445373019099733039,839811.898018221338603425952030377720466
2010,1629103.01727072536090305619320464413567,0.2056238309067449931532319736806250727773,656565.5105717696516630212969769803790893,1582961.12815484148172251602374216258538,0.1635180697807832907874362726409876521384,507331.7864992259894065209966412981736417,1259015.48363099190724285323097653573957,0.1886476517970954095721414981166756847796,465520.2165438152319004194076793797794086,462354.415422739356653770097109461984946,0.2892863041309253802948592250087778274903,262155.4880710672356753954117773941952231,851376.5412943789366509468651036859426794,0.2450801724177700877840184829927491590428,408964.7986844274438499398585187031534113,639317.7050774566420780020237571230538516,0.252669276446779573859818275064851063859,316610.4462446117076011346089323376627108,3212064.14542556684262557221694680672106,0.136793685600970829464033453991777270915,861204.581965412229353917492411002003157,131059.2185640912105284938336705893238438,0.4955527143723452289232627138155643106726,127295.6329457895598369942773012950623223,1996707.72036522355761848687064599583785,0.1878115969785628891346003694923312977951,735009.5366959880931081185147734712559365,2127766.93892931476814698070431658516168,0.1758494475960051386505098072805015060039,733366.6160145750948994290330351307428744
2011,1103605.21792947721950713900100563812146,0.2226154156897165545687930083201358350986,481531.8873195531689174540851134378912451,1654687.12221091890459395564750878368088,0.1550718892382156994915213492434896510624,502927.0979532112623878327188563529315957,950060.1896658135994141966251877344663838,0.1709510673741178431946552857009899797776,318331.0548463342475194597286450031923955,651199.3343996393854184985832921022371128,0.2694585462621422035875656973927818538416,343923.6029094348228184203525601466417406,259113.9519393309390438908696667915911344,0.3438847988559956123332032104504881857446,174646.4845171403109979792991092144601692,897918.8641356122002245085703677935077064,0.1809786158195468908062888232631617184784,318508.0617730648476858838343646665435991,2758292.34014039612410109464851442180234,0.1333622943734358034286441929061396120782,720990.3022662413856080598620942100970714,129360.3425525321877777164164439433226016,0.7071067811865475244008443621048490392853,179284.2878536000123001290173372095146276,1701436.14984386305217189097895861950131,0.1636411366788475398647941853411162420517,545712.8932719861654069637562620523856492,1830796.49239639523994960739540256282391,0.1717356865189744991206922547922269032914,616249.6612965218096627110378530919616324
2012,802911.8084572111821027892528508689116258,0.2140428648455498400074274362835698509503,336840.7856529855939403043567913530297703,1873801.55707756423381340642501080730227,0.1440925625998567769685866760062974109379,529201.7015992997307189349873761223355922,1328768.17254148095562293004755950304848,0.1522711151129563713846136606250666491835,396572.7022646131792894132489864548461469,164002.0156109231579275443577955671862594,0.4971345687832532304885965715073404561924,159800.8997682284715135486038241576110965,359106.1239875911597470827550775163457112,0.3672460717014366062978044440543713404388,258485.4141824088986808454876932982899815,824837.0533947801426186385174290896334498,0.2010311584852059025792489183321071646973,325003.1788747335287905348719961219853042,2676713.3655347754159161956778616762139,0.1370777436521028503309736773505465078565,719158.9439598294977314409838298079390554,154910.4356144649735320681998436281525746,0.4953845405646880825761267746480416902842,150410.8605520729532302226729393838702635,1176310.37702637082604624072065296422651,0.1962214165204880619982003751077361964846,452401.8853578131680984339370844140404788,1331220.81264083579957830892049659237908,0.1866797627556142321220206293172332964865,487083.4915390893329226390571719328517843
2013,994107.9789252378687222334667738018597134,0.2182019959756162934450344851271148826201,425156.0366248746889563123602073890631006,1545244.1247484801972129651484149724749,0.1859293893608668951068542461002239332021,563120.3411947862164039374787561947543364,1143177.96175850459203847993638373788147,0.2134928814935403619583161305449558268501,478358.2999468414558047708659219084986618,671282.5580153188459134973565418524708338,0.3030409080445221492411703727850215199005,398715.108833407212683938287642579579255,191710.213246313438004099831051351291464,0.401682479898624002060113152139652009271,150933.0024021995081653310806059671579057,533181.3706535811899791214912118326908418,0.2628160995059355307818418767778426438434,274652.1504022292694496123351840151777853,2539352.10367371806593519861518877433462,0.1447020376385431779281934097312292594611,720200.8704192839733394461752196994648851,619487.0957595478384416167213330169220988,0.3095535360236495266275628224276400712196,375858.2651862428628060180976515410565427,1093077.82440697100396278281602853173754,0.2549935005621392019244247440378582848179,546306.3720314664788427138529937962487345,1712564.92016651884240439953736154865964,0.1943753536835945791246768699807989014029,652445.6076444286686129106885366590028708
2014,15564727.24674586294902021547196813284226,0.6836318516975657749936534934083171866225,20855464.88536644091618935718259540460939,645268.9304080415953993512634033367926528,0.295573297309917689551039659382730105515,373819.5602082033848042559835603875597459,645268.9304080415953993512634033367926528,0.295573297309917689551039659382730105515,373819.5602082033848042559835603875597459,10871026.30567108873297512089422971973276,0.6857003524368405055204215473201933595119,14610362.47553170634394608966271344136409,4105150.7544351208142156664254743604378,0.6843210788655548564307361130075267218712,5506112.73863434512391080635508131477313,588550.186639653401829428152264052671685,0.6447865069862327696294721718149108430267,743798.869297775858158271095131269114163,16209996.17715390454441956673537146963498,0.6560273411220970306697993662336652442089,20843033.35572736135902764401461898942731,9786040.7428351575812908806719261397717,0.695704501288940684247077900568943475749,13344057.48539128035975970753199666462654,1856008.42864344455844385274187510626344,0.4984950488939521447369683874041673192175,1813413.58427303432354570978255184490668,11642049.17147860213973473341380124603514,0.6632037216598502825288548371720535726569,15133258.66301230747409260177552320167127
2015,733110.284816468525768028103159873415506,0.233754737813363040540243614306355631723,335881.2847344848674858867302243086990047,1098251.6756675913857125573040327561676,0.1935698283556556058243428279942424992787,416673.2411665621569370837898536046505333,663657.1484068215377251050223506115987082,0.1929395719324601631544766791930141546556,250969.6232021174943348312001506542688058,0,0,0,425217.07802672045133703675771133476913,0.2893345960580621928714985969815000066502,241138.8225553873229787961339958219472912,742487.7340505179224184436271306832152658,0.2164200626311687709263169730378618391262,314950.9141359318340436668394124432072299,1831361.9604840599114805854071926295831,0.1796842599753697662396840500161942389628,644971.160488576520655019928361560857706,0,0,0,615053.1710102753211893045581029288353984,0.2046715340640435915677026393674495086998,246732.3970415900839004498083511607171584,615053.1710102753211893045581029288353984,0.2046715340640435915677026393674495086998,246732.3970415900839004498083511607171584
2016,241733.3437394555929272358521653643213638,0.570417815703310221289872311197317577752,270262.451600294731367816398160508781601,614017.4889606051057777608722024239467638,0.2493739024141327989655453102530799243157,300115.0772503602896189094018790265516897,310049.799451822370380584661203469412836,0.304353361602316211283134112179743835197,184954.8095054807883698605856024161526489,188617.3557203956500213043164192646229674,0.707106781186547524400844362104849039285,261410.3181075593296072150371021589527577,53115.9880190599429059315357460996983964,0.7071067811865475244008443621048490392801,73615.0036226933699328224480575430309899,303967.6895087827353971762109989545339278,0.3646208458672745279341293424992675365741,217232.5938874263234426592016831979435202,855750.8327000606987049967243677882681276,0.2328653627014335274896074039909947771824,390578.4669559566586274135143498421180682,121719.4191083328581261355245325810223346,0.4953588154158431408885751719485036671697,118177.7830347122812810925030831819248923,692536.664215067507582080886653203486259,0.3363960334201779136470956066783359880989,456614.510206381142980758798504003740941,814256.0833234003657082164111857845085946,0.3010090857881022310457899088528344898768,480393.0193076119765973371056053601334547
2017,182429.8674964260915015195403447155284276,0.4006377153006228154047797924436412114718,143253.0392200724606786426414522750544679,1680556.65429765826867164531509464238222,0.1893835389752641710702633399333183874555,623808.7426130674360353746422516559415488,1371639.69028737090293829551983427541437,0.1983205500727174006109850899848773887055,533167.702243551731619456350178888434261,0,0,0,122460.86887396181376007806538530117934,0.4953498992213010257299152995331891698441,118895.5189483290903762119383277654634844,368885.9626327516434747912702197813169328,0.4061172632750812601414867314865596095396,293629.4769058136946302632273662471604573,1862986.52179408436017316485543935791064,0.176888574158140815328035054566967476917,645900.4178513398347524447382496840307016,59968.9986224642777414414749594143490878,0.707106781186547524400844362104849039287,83112.791750345987191915617358954296308,729138.7109009160420970598754574392009508,0.2171184078405623084002121875540419103996,310286.4945712248100041875504156240304315,789107.7095233803198385013504168535500392,0.2045360814677862445502691985393573350958,316345.9575733873481327647761774452875926
2018,71066.1781446001747626820051893054915744,0.7071067811865475244008443621048490392882,98492.6978989536833515648474658217759351,707461.4991621571786798167832888526643352,0.240970756970360076719427082960909630023,334135.9646417619220190551713318495418804,589546.3181057106721358545602116429580632,0.259460257283627217931835621347248490537,299809.1251775927393643308548945987260816,71066.1781446001747626820051893054915744,0.7071067811865475244008443621048490392882,98492.6978989536833515648474658217759351,0,0,0,117915.181056446506543962223077209706272,0.7071067811865475244008443621048490392853,163422.1032945115931664538363014892102011,778527.6773067573534424987884781581559096,0.2248997353249108780303205374719451031767,343177.7103960384132582012438417169622919,163486.2489675555354474736105765483139364,0.7071067811865475244008443621048490392825,226580.3811403930173298452023352201838297,1041602.53612061847003188374002636615092,0.2674563951499863141122329603023234731655,546023.1886002118916025442911494234242523,1205088.78508817400547935735060291446485,0.2814548173974104392260424403075102044647,664788.9661511320456506524861566217528492
2019,190421.2639739704419409195742254650716262,0.4008772643828536820016682434446072574444,149617.6885491326192509460711446266517392,427954.6723910634861505525374514301104988,0.2894644333461680066602235894950498001986,242800.2072133873578495083636325841465107,248228.2439456464720375057673598063736024,0.3438526556661673375646229478859184847183,167293.7241484371364190216205585639931672,62858.6451247726154670664238287982255294,0.7071067811865475244008443621048490392856,87117.6374788938469455679454478076980608,0,0,0,307289.0472946148405868999204882905829936,0.3632842552807739786789910702682995826566,218801.2144966308651243650778458139986427,618375.936365033928091472111676895182124,0.2477285821527561247601695121208270746053,300251.2121480618901012260719775215331545,182451.0804574856270289997940060509228788,0.4007831876666759700451360419505596181738,143321.7182132013069680204143864721130421,803787.3829730727262617587388366394640548,0.3308800238544947865941675198486540124891,521276.0893660615910405742841121765628673,986238.4634305583532907585328426903869336,0.3125066639202163543123045141130576083204,604083.9403915088095680426647360717195863
2021,2819305.4046293389878336301617707395461,0.1720652100741651766423291504955619892711,950804.5783531218781537468421662637953062,1024881.95134490452031156627467155652534,0.18787049620439947033271640861915625473,377388.3582701967983315892738906798125307,633605.0477704380341264092260792034682316,0.2045291178573535375720287821342275772371,253997.7357212899163470365763641801638382,622173.7717674117930594594835682840696352,0.2044494585033218143649283112270548443045,249318.0578363206826277159668829670018147,1247577.38380302511242996574028282170535,0.2252112676826626149870853899993439403799,550698.2289114580463286240588430698494571,1340831.15263336856852936198651198682821,0.2169992769988155327812503400293237825131,570280.4057699017316024789566205913601607,3844187.35597424350814519643644229607142,0.1395016164605468492410113497742796554582,1051089.88626578109296167860273719111553,307493.1049348399394180733000568291508894,0.5799793547202896053467934597049585596347,349545.7190588516640206398219025358242722,4043063.55277693047903017734440882743678,0.3327861594768466465335484914269678144806,2637132.16080892155858874595560715725362,4350556.65771177041844825064446565658766,0.3485758377939491408633108413246032454424,2972337.9063905702540985186019853002507
2022,1024062.0817686233577914154166980196252,0.2026600969350008328790690033156114029592,406771.5806870283993487179337780368133881,1804028.96160578995944856438700468362453,0.1955640609605665063860662224596098243872,691494.3304513203140500680168595796849145,1081412.98611439097933986917355834724369,0.2339509192955279824624289491642088069188,495875.2219895842612043809665345973140564,413547.7174001012981197353165849333469014,0.3446351053719951017540859631946199534595,279345.1998785626476810018259402481246023,119394.2907131145358736512441552370927186,0.4953489448728575234954980579778730825605,115917.998420025614526531357281231320184,1213736.04914680650390672406940418556642,0.2128528276026883609578173397896669825432,506360.4140474580532495072784238691931102,2828091.04337441331723997980370270324974,0.1603329749838482322086436632218636015365,888735.050998414310166320867490120433088,65205.3310785898036180803054901491123306,0.7071067811865475244008443621048490392866,90369.9782793621828066525182732050970603,2443768.519580182302295709768743738544,0.2306786658643594517169998914081595592408,1104901.51308503137404927164015277247117,2508973.85065877210591379007423388765632,0.2319295137198842674010331163750477486963,1140533.96683362131038032159829175971643
2023,574342.6603448479020410723921345887508486,0.2873401642047646876584105163015369339815,323462.1600932483768366239916491420640318,1530395.47699495879524096534736137013206,0.1708372444993269607227592137497875081196,512439.1507167416940203828770265301384859,1007157.95663100583024366045145814558414,0.1991517417161741902722821495084292876955,393131.4320428809658917176997812777811701,172565.145041009096915537267782043209649,0.4008579937682607330588560450636870968897,135581.270957516954863279721957984171149,230844.0812731276880928386014122754083814,0.4290943149844407654299066767844600627697,194145.6105273263801993645518588143204095,694170.9543946640820300014188434946807402,0.2269582420980009114419966067722741232272,308793.7262688128601120088803081750696669,2104738.1373398066972820377394959588829,0.1631686428310261886681218515040531402525,673117.4401534989969616752309724165503615,286946.2927505420056117431755839494404514,0.3046222015352556953147901571041299124012,171324.0143832981707877286480574643929009,2046606.913515871811156437946232074329,0.1625714623254346265174670785981278262985,652130.9623218144102618918796239201988781,2333553.20626641381676818112181602376946,0.1542495614277453343844262700010960465306,705501.1349244104225262430614457137771026
