"SURVEY_YEAR","NUM_MALE_LE119","CV_NUM_MALE_LE119","CI_NUM_MALE_LE119","NUM_MALE_GE120","CV_NUM_MALE_GE120","CI_NUM_MALE_GE120","NUM_MALE_GE135","CV_NUM_MALE_GE135","CI_NUM_MALE_GE135","NUM_MALE_LE94","CV_NUM_MALE_LE94","CI_NUM_MALE_LE94","NUM_MALE_GE65","CV_NUM_MALE_GE65","CI_NUM_MALE_GE65","NUM_MALE_95TO109","CV_NUM_MALE_95TO109","CI_NUM_MALE_95TO109","NUM_MALE_110TO134","CV_NUM_MALE_110TO134","CI_NUM_MALE_110TO134","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL"
1990,11492415.65359019223923260568001536530422,0.2066592751947957683757975396782338588167,4655028.0068482174574909403834300322728,19138974.77312400766800374618609819107143,0.1679390804629429929827667457107143349053,6299796.37582774132202761597097490933143,12684489.87110035640433534854554806416045,0.1715959488274261558011494716920958375955,4266149.86665375061925864338968597656413,5666705.7165862656105455467090236754209,0.3544134491005484674195226466572791444995,3936379.16738414161332012028871487310292,29711240.68285148200320626271694586083431,0.1587000710822670895648298644677373394295,9241744.97628931691041673499274883238422,2540744.85321520140799579502026477938498,0.2712572323304215581007455081587767284646,1350823.01720420066648686727679070316123,9739449.98581237648435966159127703740929,0.2003055738120283181004795435137737991419,3823697.59132253030145292792462949971005,30631390.42671419990723635186611355637568,0.1547716593109266449621991760301520717478,9292107.40175304458503593451246226354169
1991,11280383.03516719193988849824462769663117,0.1830357270134175325014963490224025887946,4046837.69527003096056864219587337706999,27054991.96879403608399962150053178055111,0.4919336991404574148887546793309477210158,26086154.06767146526455990694621483626015,21108863.66773847337234252869387734791819,0.5218643521422515691488244932015072477346,21591288.38634996335555794595371956276621,5581660.72395841953450693992333786580807,0.2500264724989639503599913319855133462166,2735303.365334780510796142964945679455,37999567.15196208049406752254423873431081,0.3648112025633700454129519956808983306268,27170828.86760584938644844905094363580511,3778948.66701141417893961317795046801518,0.2425828073776500124476480516787084708261,1796747.63409612804085720424138502656517,7865901.94525292093809903794999379544076,0.3291970921196125592555762119075015399815,5075286.81265952026211233569837299322094,38335375.00396122802388811974515947718223,0.3616758584408787871732530065785770175872,27175360.13989294099642922535403429590371
1992,12905378.42285130758994411665128756177386,0.1951045745793693048152056823424877062677,4935080.7992733056614909210736394442112,11507824.86393829819680760075164574403454,0.2152263054826984297121828231670136609531,4854501.79403045825382127066873783464979,6993878.3349936259583169251598786356795,0.1811165904925452658652343282897452289257,2482746.50077330074371898777628141081374,3283494.89724553640836904299433144725829,0.3148538313131229520752894219981287525349,2026289.05904989835830230441663562734332,24277447.50596951100846618064819202843358,0.1849695693226691784893060384878120373981,8801554.45848846326505255017257630687681,5893166.84627433430399088906639311859402,0.228123189036974899322763741355051575648,2634961.30841818339577900972906491983256,8242663.20827610911607486018233010427659,0.273614572038391615845541105841254247696,4420413.02173056468159060857775313407526,24413203.28678960578675171740293330580839,0.1838697071843261295682810057682369575153,8798143.13795592879539129040712370102367
1993,10173540.68918696589814872628314357051913,0.1569926751954394885513007777009174328076,3130455.88325002920344800167542925653255,19104050.22163160051326082527356649188409,0.2064847285536626473115495597191828919998,7731601.46360671394580267111081430922221,11125365.80055295684295611270260306405413,0.23295382656911290757995535749873830248,5079725.2090311088420126852180991010172,2418584.48510304202085406714300088255648,0.3105724319000025504759001349176310986363,1472245.50397637181205012049254469677897,29176947.60838385392203436597443494454179,0.1670319941092483388680891289298062008228,9552028.13245686182302027234783257224222,3049344.36285467048531710123854888441428,0.197148235258957833290630771157167138949,1178298.80527395293542346060636630091264,12684296.26230789706228227047255723137841,0.1958295212862265495760742883857813150395,4868560.94320483925080285340448208962758,29277590.91081856641140955155671006240326,0.1664637886909295066955653870478366961516,9552371.06524564117400571308811332416345
1994,8415275.36758401413090818096360379912018,0.4033345892208019972325320511476668417419,6652576.40178628646693327502680969963138,14585642.78436818109762228330096473720589,0.2463868739636096445545148799106813739475,7043673.42356509674155461926101050375482,8646017.35330395844979260884757706885214,0.2548186947988072047873332756897881813171,4318207.04006643437421418188517196051971,4735087.16178410558722248829791355948718,0.6843642077753411081763141708813759262103,6351427.3814742729913565118052175402926,19725453.89909510031223411452799810682209,0.212332724221770299542917826533923028584,8209184.35129537506417762342096039809844,1695044.32555862457936035982778972517623,0.2500268117009013554073245258572489137931,830660.7956858100222711139702246871516713,7924769.31130550661215500729128818281054,0.2180672499836345426392794487456035102947,3387139.99492334279452301427468220920309,23000918.15195219522853046426456853632611,0.2296966543032730064321860107649323676655,10355138.53299740720475913430567574054358
1995,12648283.19188363604820907756502709952691,0.2753624958992257035473500671130179937709,6826411.143972314122637175024944872255,13006179.02232444451707550836888388526744,0.2943354717401480730765928462092504214235,7503232.48262245913709048114978899248691,8075718.78426178061730239650245442696657,0.269946434870823992261218414949517182721,4272822.52986839283755288102552081063573,7142396.82596492346927885056547473595964,0.4162144264438929940650736204370510868232,5826626.45277319796236541676534821546355,25325070.35669826690169647643438823221698,0.2429696622409055744530233156519513759961,12060318.62995653001617183203421719952188,3121521.88549774382966238920725365506152,0.2586410105743351794485611674791877726422,1582413.00699027967220680778225223662961,7314824.71848363264904094965872816680664,0.3395348789628092996611905226204862268627,4867930.72583203140883959317807022790398,25654462.21420808056528458593391098479442,0.2412697127651699026787220047806752132433,12131703.66995110099308793227989017789905
1996,44297837.2257492822088056996485850348132,0.4925757992494364181911814468339654255945,42767283.44992998422141623713473828458774,12225762.31916857652186019052008305145012,0.1868126815536261896200444819687131133909,4476497.78804707689076938988366499565405,8313342.65114238227446724762192848327472,0.1823851652787788676969002805586049748328,2971811.53195754115813986512720861532253,35117975.0619733911331479647484626341724,0.5493477844915946432199573333702699606604,37812284.32040726087403017316789432101232,54257567.71071684904341481525133475031686,0.4255528288902536440702688060046151743608,45255344.39888007524543742137548933867869,6859735.901716090630751089096691129081,0.4347806422279350455977664146803448014397,5845661.54648980420336029434523450264776,6232545.93008599469229958870158583973508,0.3213897048317478191979701673356533768866,3926029.14976847206764373537636903443797,56523599.54491785873066589016866808626283,0.4136381576637343521679951816251459399933,45825422.45735373239466095122636313730344
1997,60034095.47789692014929559393826803113894,0.5314672996800915967924946555909625585707,62536070.880254361447132777859313450477,20742126.97122356354796961149467773562393,0.2467349304380380009412147306905353462958,10030902.22054832368820081476912774642944,14927223.47693933106215507492715672592093,0.2166584341173397322847601280706824959309,6338853.37389720329544692820779203165753,7175613.40341170540438089850739614543546,0.5495900574987236810449662932452723303417,7729545.73462051693601334133034146957068,80399937.10488673838133717789814231513402,0.4492162815416438430057191583608007333639,70789243.13358094656747469922742471556594,36322952.20639486351638784825867028108102,0.5150095601706647839373012448325480112633,36665068.57423437340676434457148387538003,22350433.36237458371434138373972261432518,0.6111584758345681819437821825127661174922,26772927.30446222965707828026480494445112,80776222.44912048369726520543294576676248,0.4469507577543623293965225660254324308388,70761867.91105189365856733698248075649729
1998,23347905.73761641441926584870814793871473,0.2896472117562733001188301570992835863841,13254805.36260782429692570292247282736063,27442018.55899897765920108959314113997492,0.2826145135743103942260353892773254103908,15200804.94403544089783456157977262468361,10529258.72010287983425097000217480721916,0.1994918561604369883946268040115985915239,4116982.67749090951359529967984187973458,7047009.27419118392323455887239501114164,0.3108258121314425810808800288141775583474,4293169.06626663364919937866114239891614,49643780.66672527972069203001149591530747,0.2825294905452987381661686762972224055003,27490630.83860439064171728139554944997385,4813024.99722188437448356533777079769852,0.281123561193440808634053504045059723235,2651987.2655708507122502400396376202982,28400631.30509944394649784408894846263027,0.4175832385378177319502380553731404494785,23244870.08992783146609749842695022708618,50789924.29661539207846693830128907868968,0.2767177466623845991316369791196932939334,27546767.87284452032519882800918244154589
1999,14623332.70892601567352585104917594418483,0.3971700543796008385936745697806445711123,11383581.7005416769213474006313592041988,21819463.40435871544760548008273644026016,0.2039207725840514518466207238863219142386,8720905.99618108272971454677021197418878,14510781.76234360717758297023645134132246,0.2051648121630258231533445196808969631151,5835119.55663537849529472240157968347174,10366074.04885007346618126767322592501732,0.529935555603610730692859020658454074654,10766968.37259084727726307165873627957343,33445190.00287125112027842435062591753857,0.1951046828046678991698567278785133967815,12789613.84623000881487389296089693626725,2131283.09169529242206354843682239317753,0.342560611527500296050918412942384432262,1430983.53288954728513615126148818602911,9434657.21039575805530354478541272492774,0.2273829376779163803681256923836095933408,4204748.94206848920748204329896853007112,36442796.11328473112113133113191238444509,0.2073189387789645266575460425140251823305,14808352.36003495260133716049719801363622
2000,28640945.67833756184332264006019911377203,0.3972169085736246633547853546247628804532,22298269.08590974896838245670948861571439,21583853.02137954256065043860166077886662,0.1639115490052683750275774712332620997544,6934171.85318327102975738160924863594182,13822043.38329518292834772067389350870639,0.163520913459666092964993140506659464441,4429978.59343450140188523488614300898109,21023457.47533884099993221519918181944677,0.5184226572288879787795304989472452771995,21362111.90946723360534730402827574492266,49889632.60182031245462216363957776098473,0.2619533972894232487267515962194051930027,25614767.1491532776019254563845612741448,5384168.0078085312845668923380716988828,0.2265383662058156769100930781106582207914,2390652.42277846955833327217678647009457,9995129.83327454919112625045071286560272,0.1967320954270481867750616853642124548854,3854071.1588843894950868052731585791339,50224798.69971710440397307866185989263868,0.263828447408359154042396615962628088596,25971432.09819372903427830388758429929251
2001,17109269.54344708764031924120844748881317,0.1881217438520056881950989652597661623195,6308506.22019265964101936281433067564305,15745992.9300794483591587279248864007655,0.2141107281254944735669744458435748002383,6607916.58218366980395230497703454198877,11384986.52984200312590232109510284128737,0.2003157947018531754827106301814591478923,4469961.54381458121904567909936838605494,5562171.68272060388076333203326510559752,0.3507138301653172777908855366780345803417,3823431.84837266134073145001248292677547,32462100.51315768324758713607398890464502,0.1776902925417266145336899037836552393218,11305672.26793576788430697055551786084582,7991599.90658736221237235833618257010776,0.1768454565830894357323434837336279663569,2770025.14324724123065307165787113479062,7916504.35437656678043995766878337258601,0.2616306157631697394478000113668369859713,4059551.82149761712069114903324016258104,32855262.47352653599947796913333388957865,0.1783170448718478911608044480592446116555,11482960.49302561605388803325749139080894
2002,26527895.24803520301528590024500307137726,0.2954286812462492618640018694462103875689,15360718.1743567376843344410419650859096,20710852.54837992140502189133230800286798,0.1503211258426447106259531195556820792276,6102026.19757761504830327375802086714778,13985822.58615819165906821904736591708133,0.1621974189375518961946663190852221689883,4446190.07737901639580381968837835320285,17434634.97942455992063065478377112536828,0.4271654123101172996830172908004231926999,14597047.15734607974109848226637450911642,45106069.89213730527074859642515876777975,0.1864667532456477754107226360954485496596,16485133.51273789417023954405317356948553,3616455.33061226292293614590503892147945,0.2522380288927306917642767942836194365651,1787926.82577760196660880161476705075445,12201834.90022010991767277184113511031618,0.1864193182062051600042916755252789414272,4458329.17620887602701952748594855957581,47238747.7964151244203077915773110742452,0.1894673255399679662037224253241449833722,17542390.44541390442271353440240327219669
2003,27386949.04365441086275182606206375626781,0.1936778160204981880766284618556613088546,10396319.17734972926253238234457222256317,102920178.526257293333677185544364926888,0.6689263616393858961342966498906717482637,134938200.299256875723169343256382992111,78968987.85877938994477704468754747232813,0.7389594766325179185099526923898520857042,114375568.599113628448111360020322320411,15069472.65070433770622787525213355338031,0.2215337076386054845940419268749237000711,6543256.45099942811633167683573286618763,129439330.204176657675007978071252783105,0.5577998231962225994648649695276739802149,141514421.584953342100710968957530191273,6465373.2691339620361537324001216500157,0.2288733466571939841038736416680819276143,2900313.17028951954858813213006468602222,29803293.79129401450927035926662600743168,0.4383142086379199657114057775486544969035,25603885.98055156005967313016225691347706,130307127.569911704196429011606428683156,0.5542019285689307963385272072518942344062,141544264.354824607860230634155858480974
2004,115668391.705111165637707085502073749154,0.7158577008333913623481651666760648557765,162292133.532429311810084784978369242767,72796099.19867315876036796409732832466491,0.650498032902062622610139447289221129279,92813289.8900934016098203649475586312852,52295780.77012490312762963793248687290919,0.6139959416531689921508275111282509229007,62934418.43054343292538198710425392263409,25589807.41017603060626927518421007862495,0.5591074453327835663544181066394824290733,28042605.621416451495796456922428892949,183709439.461410592710945241431813687602,0.7019527192723859066139670442920109448312,252752467.548448129766175637895954324273,59610773.51371590611154714696360099856779,0.865132873150825395734500378521421077103,101079629.930901763920040757113042435318,50968129.20976748455262898951910412371755,0.788338761588542727802686095407342136561,78753097.64895734214618809198421217839273,188464490.90378432439807504959940207382,0.6856785978002769614451912423984333930221,253283093.001777779822734330868706263889
2005,103263286.417496626651912256425125763903,0.7199722801499595400022067898913943369357,145719539.404455450501813113915297145122,38806836.46941026010845236377822627134644,0.2064605789754582070268481167569509209317,15703680.5743335227381546436864076294306,23179984.66080727002550812472207452687962,0.2271257542064795628529106596077984043109,10318952.13721773796373455182736897757524,85133278.0554441057049016430250676196356,0.8630859681022653499327432702376061773068,144015581.908076543502402928552357204562,135819796.315047487783701810856120514783,0.5213910600293704773248802874874442761513,138797846.044404559873491706732605063295,9364476.63801976332531374582547582515065,0.3238037494831646788138477539651605083361,5943215.18878306730987987867496458989798,24392383.53263574770464110663073406358352,0.2299272257009156337220450108717231931989,10992607.22482760923990174635024485011097,142070122.88690688676036462020335203525,0.5324764385920254363773210762832213983893,148272026.40769710150033282539444936373
2006,32489190.40390658972100262763719815308617,0.2830020480915939416137854589744777325273,18021234.55328091719732117960471655827086,34801924.64415450688224408591366304685315,0.2244987933666718319053939092559521041123,15313460.5753230324568120111149397186311,23418766.86176605882189328267745586863274,0.2156826791289574993482421852917470463094,9900003.86213861762656910418393053713922,21384143.19714965376557830173012801167606,0.368111279378328731034432173613548836982,15428618.84899580216569720101649889585021,64508452.5576172661323952895072551807282,0.2115857466958799705913817984987759102725,26752175.4410944267193555407050622002261,7564523.21914410421857027050867330559407,0.2466107767819313936460552980542449971358,3656366.17623384420915237272591933290074,14923681.77000127979720485863460401403645,0.2360536389016696864724492023681661897603,6904667.19973385313378122691650452055818,67291115.04806109660324671355086119993924,0.2064725666484775960165347167244505982053,27231787.7037578901817665153078170630585
2007,45790526.70106003757482535722411352105528,0.2839563732331612045639731178988947548143,25484923.30531970626092895190982514705935,42267222.02497706617238792167574447350189,0.1937201339871033139485938728968303908797,16048503.35132475496571646953054605393769,29691715.34810495080966069820881246651837,0.1984370574122290972826951266031363831365,11548195.78147095332182485241266858180655,14781030.46457710456844058253836372146656,0.4489871866143757084445962110860409609059,13007526.8357616317299180945151524240962,87854789.37000822950803951221966473067289,0.2124059227775676725424402551919887848048,36575320.1088682648076372636607011869313,22563760.41210735213922900356886968608895,0.27277059502745495887550095153502648133,12063271.49318821133172284052443080456639,21021242.50124769622988299458381212048338,0.1945282780445702467074019896284958277662,8014883.16800509636034821135220966220455,88057748.72603710374721327889985799455714,0.2119314348141528217516380686508640148904,36577921.86666583502803686793747828508859
