"SURVEY_YEAR","NUM_MALE_GE25","CV_NUM_MALE_GE25","CI_NUM_MALE_GE25","NUM_MALE_LE67","CV_NUM_MALE_LE67","CI_NUM_MALE_LE67","NUM_MALE_GE68","CV_NUM_MALE_GE68","CI_NUM_MALE_GE68","NUM_MALE_GE78","CV_NUM_MALE_GE78","CI_NUM_MALE_GE78","NUM_MALE_GE102","CV_NUM_MALE_GE102","CI_NUM_MALE_GE102","NUM_MALE_68TO101","CV_NUM_MALE_68TO101","CI_NUM_MALE_68TO101","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL","NUM_FEMALE_IMMATURE","CV_NUM_FEMALE_IMMATURE","CI_NUM_FEMALE_IMMATURE","NUM_FEMALE_MATURE","CV_NUM_FEMALE_MATURE","CI_NUM_FEMALE_MATURE","NUM_FEMALE_TOTAL","CV_NUM_FEMALE_TOTAL","CI_NUM_FEMALE_TOTAL","GTOTAL","CV_GTOTAL","CI_GTOTAL"
2010,6402038775.39939239605182075194531959469,0.1340573993774398661733358021378977890437,1682151711.129401883259942966313260447778,6787029512.209421555453223646599176183101,0.1307425142738670559191214468400198806423,1739212473.639306628797830954083352408564,5572172.08403559156781231818875754826449,0.3668895307086485941135211841852462790433,4006968.33784171518991022962757427600527,31250.1086869929782721335952936787449241,1,61250.2130265062374133818467756103400512,0,0,0,5572172.08403559156781231818875754826449,0.3668895307086485941135211841852462790433,4006968.33784171518991022962757427600527,6792601684.293457147021035964787933731374,0.1306336281295532537047105477576572703762,1739190716.818010403272475437936882894264,5959894379.198524313274817091439430392265,0.1356907706279450698267558209487097736956,1585057215.902227836514260553668533171295,458860257.34088226533570043781340413754,0.2011368379098865151303247931183775279608,180895654.359961226240525180410965869549,6418754636.539406578610517529252834529821,0.1367605278188688291170974561306636741714,1720551253.184563955399171018905798893797,13211356320.8328637256315534940407682612,0.132487395611313022840864696639739554794,3430662855.222800846881442842023479945394
2017,7208598648.834199734637928022106909349729,0.2238491130581038545220972032362792769662,3162731291.309427665252625363835593688076,7314377544.786016506688319428129388548446,0.2256902141096162546411892408132889830845,3235535530.95619762934243638652493347243,2149114.28505081542361567309883945847751,0.3156694828120140857958323893953838474997,1329683.19793716854699747695429943878931,228953.118561340799977665619465961468724,0.4610497343061108896359269501488537372379,206895.197983272895388732389784381319426,59894.2703368268227428519736131417383364,0.7054994932544758987242871014816432176311,82820.5396480967054547134107112779027052,2089220.01471398860087282112522631673917,0.3207267032513451104646899918942110226805,1313334.549464450803148869051583542477,7316526659.071067322111935101228228006933,0.2256324351282266804301412095931005233602,3235657624.462915620068385077416952371431,4731722065.76705601184216869571285973521,0.2374290711718846928210765847422025280908,2201958815.232423865968033685315920145551,151238692.826709574273722958636297779663,0.2186614873116696650499706209426279094574,64817351.92461968066490134225272699024994,4882960758.593765586115891654349157514858,0.2314573551985834045871390578131460125045,2215186478.136259688960342088053355285304,12199487417.6648329082278267555773855218,0.2272900879449431956047796499744260318875,5434732233.366764954130545308247184178118
2018,4333073557.889112116208771416430181606759,0.3586123087040011404602819411436792868125,3045631284.262594667812571592096275079962,4318731435.072755683735792991110282588406,0.3595905899753790989153308212548955132865,3043831361.978734585541809852293916947501,22786071.35393724246464818608988965057059,0.8667106568436048168389359582170885501096,38707904.50531014249475154060744975078058,4914073.57660963013480773898266215973761,0.9144800390175206692410093083339338759166,8807891.50430296614598398200202482896926,0,0,0,22786071.35393724246464818608988965057059,0.8667106568436048168389359582170885501096,38707904.50531014249475154060744975078058,4341517506.426692926200441177200172238983,0.3578620760144203148539737690601607608908,3045182357.089499214671780673533200726599,2290446353.971721542107933505875809144324,0.3694819411829247146971379990284985816528,1658705987.480015001425102052294550276661,92817990.98755154525941557643660264352512,0.5176380407953482860702033295142330843944,94170401.09049869361754838793809839798317,2383264344.959273087367349082312411787844,0.3621452535886033943504088347817136471234,1691652226.324947311596220238871434247149,6724781851.385966013567790259512584026835,0.3481755728643495469223099808059660841547,4589153356.048416117648981188543075390467
2019,2222289611.357303271308178238086456849723,0.1862731711587488704521118074421560350036,811347748.955710181552336939637033313889,2196398785.238688990782790565462499768917,0.1770651754306972220387839378366694291355,762255242.999155126901774649424049820466,199543159.462088662180428575870893230743,0.2871591141331902868593996837971276213713,112309248.32884376264269685436402451182,65526318.93126422892811018419457124173683,0.3895294679893526827933933520387085313151,50027887.01908816815115887043257216882326,1447558.85064562725289523358541918592026,0.7219381604663826265601563468485601367645,2048294.02865179308973647470460521498338,198095600.611443034927533342285474044822,0.2867669149768160593627266223993778166361,111342237.945333072511477537044289310893,2395941944.700777652963219141333392999651,0.1774147953710115201676705389181866042928,833148077.686227258884823171352954686779,868633032.823816433118600779997203581004,0.173613367923290679851722037335154518182,295580360.383211541435981890123258218354,176759319.080004376578079937522586058843,0.2843071048375887647815133558231538589764,98497703.31097123235439991333730743138795,1045392351.903820809696680717519789639863,0.1651716631470893636106847317145011554955,338431619.074194734114969844919324862304,3441334296.604598462659899858853182639497,0.1670511090655971162918761958786714795721,1126762273.390018438931625344918143542579
2021,2109191917.378685051329592696172414993789,0.1728112189519872533967608543474897620119,714404371.441943912490457463791383320921,2234247105.090489661575565278098320625634,0.1734230517929101020417673425728565723188,759441104.791564198625302259652136344543,10522647.57637791570143194849907136788093,0.3944467157407769461965133132060731523789,8135222.60370383376163592961696417759188,4246078.98594163728717025904894832084769,0.4176402911421231730683377952646478956412,3475733.98124618838745366410782003694945,262793.0821887143799251743688467601290283,0.5066445677616462614754495684617830746046,260959.6675710538766732363109086605237719,10259854.49418920132150677413022460775193,0.3963351904784761949521854430819546462649,7970029.11506241719606671867890343265328,2244769752.666867577276997226597391993524,0.1727828191303225567387580845881291114407,760200986.481946231463631624278077238442,1962656123.886192835863810255735128210003,0.1740988825729476796053231625066578127116,669724626.565336322407978625041651300376,47249534.32175649152044098510971738674007,0.2127919616491992317695405101829386193244,19706469.34686195114940402642019655548075,2009905658.207949327384251240844845596749,0.1721937386846563495993228514436507783191,678342612.592932820089735332213429320018,4254675410.874816904661248467442237590279,0.1704739391924681141195943887486374757336,1421610103.463239139280414707781963399566
2022,3786070594.863667239590770963112002519364,0.1575354236976641449433237365746152766687,1169022861.209785694354359988425472648382,3885955597.972576225490154845276422452372,0.1540771520580259058125068126867524333798,1173524464.256732920394107394414738999502,5709377.80124820027012944967375461429468,0.5792130045794810410861111406302842626278,6481613.90625910799174199731249334219456,315376.4271834909373570459558503190002939,0.4234758859295553798326658810101575081316,261766.4513295404038292442727539940473874,0,0,0,5709377.80124820027012944967375461429468,0.5792130045794810410861111406302842626278,6481613.90625910799174199731249334219456,3891664975.773824425760284294950177066677,0.1540463061256683759022447958170246195529,1175013363.825328868230493247776712656206,3246506424.850941703005605850173842305176,0.1565241322566014333314529763327558843453,995986937.98993915950887075619013974144,150949523.176133096717640195409865929789,0.2349301746012683588368672362136542893156,69506691.75806442012765627451224458716983,3397455948.02707479972324604558370823496,0.1543816670148646260799544700396977474294,1028029629.217334678770790893186090742207,7289120923.800899225483530340533885301649,0.1513012383250047963030030649670041609696,2161591923.260686799617665412015730343907
2023,2961820553.166581092886220327694153234041,0.2327697787386127398144398242768630826638,1351267737.055158916381493716955529191664,3295460950.640744400262090373898317654446,0.2255788906318510300470129781078185765471,1457037393.717603641184725956910345872303,1720103.00480793757605965762263858235202,0.3349006885461462990062730373556727943138,1129084.81413372804445495825050741230951,189260.4975950118662220514628288296718687,0.51955302069614493200958612812291598387,192728.4919189300209932902931685825784041,37975.0832783671818020285290341376504743,1,74431.1632255996763319759169069097949296,1682127.92152957039425762909360444470154,0.3422953884655036475548659613332048199949,1128537.87548332368801519183195339316397,3297181053.6455523378381500315209562368,0.2254738560563442112511542757856649329991,1457119127.511509913016898029369191309745,2325708787.968760602670125547389383648387,0.2353319429689501558790707535469122372701,1072734592.991195098758568403539427431522,205812959.656329656798105794059804248015,0.2840189490536077084606081024751212220993,114571369.786278490461600255241274001038,2531521747.625090259468231341449187896413,0.2271652094261269687900180604890160829442,1127144389.21345519950780947873029925216,5828702801.270642597306381372970144133213,0.2245305683707812631451448632835141741207,2565095027.553978090851901627199895386642
