"SURVEY_YEAR","NUM_MALE_GE25","CV_NUM_MALE_GE25","CI_NUM_MALE_GE25","NUM_MALE_LE67","CV_NUM_MALE_LE67","CI_NUM_MALE_LE67","NUM_MALE_GE68","CV_NUM_MALE_GE68","CI_NUM_MALE_GE68","NUM_MALE_GE78","CV_NUM_MALE_GE78","CI_NUM_MALE_GE78","NUM_MALE_GE102","CV_NUM_MALE_GE102","CI_NUM_MALE_GE102","NUM_MALE_68TO101","CV_NUM_MALE_68TO101","CI_NUM_MALE_68TO101","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL","NUM_FEMALE_IMMATURE","CV_NUM_FEMALE_IMMATURE","CI_NUM_FEMALE_IMMATURE","NUM_FEMALE_MATURE","CV_NUM_FEMALE_MATURE","CI_NUM_FEMALE_MATURE","NUM_FEMALE_TOTAL","CV_NUM_FEMALE_TOTAL","CI_NUM_FEMALE_TOTAL","GTOTAL","CV_GTOTAL","CI_GTOTAL"
2010,6418450224.29450232876213388027225829324,0.1218465654324799555470117394240379670761,1532849585.850046820662410797304575065668,6801713478.716771812487806442908084623868,0.1179117464137997995342864971238696677451,1571923753.168281112638285909254373029098,5625960.54685329788482625098084187336237,0.3606052265911000477345773601256936491114,3976351.52446962033598581404700025257489,30813.0442298322373172785799748860352049,1,60393.5666904711851418660167507766290018,0,0,0,5625960.54685329788482625098084187336237,0.3606052265911000477345773601256936491114,3976351.52446962033598581404700025257489,6807339439.26362511037263269388892649724,0.1177878915403601961872263831177315794533,1571571432.718784528570782633368223697112,5959718585.867501547640801924911631126895,0.1206042898906870278872701397082118159933,1408784550.873883833034917388258969371236,454431279.12435559600048566189661488716,0.1806290039816349648360273201551623967727,160883599.879612086172265818852333708862,6414149864.99185714364128758680824601407,0.1208399610143741257233336326991512844119,1519167814.466899395080846742489097713598,13221489304.2554822540139202806971725113,0.1181190432657872419609304253731854010383,3060950947.648293273557560893682276028362
2017,7208598648.834199734637928022106909349729,0.2146072545739096126644832332557251008409,3032154428.08894385089888126600031249017,7314377544.78601650668831942812938854845,0.216538413081647047316105984350573406636,3104333664.206875626136715182630757854203,2149114.28505081542361567309883945847751,0.3086294309011591517932883936643850665352,1300028.64072409799523993409248487132776,228953.1185613407999776656194659614687239,0.4567193325119766898692057567903261054483,204951.9383523072206941677777471581659363,59894.2703368268227428519736131417383363,0.7018850607782972685603140699290984348398,82396.2314082455049242411055415100886821,2089220.01471398860087282112522631673918,0.314005456081192812080994060120859613598,1285811.90780547580256293756561670615572,7316526659.071067322111935101228228006931,0.2164768230706978417484549904352196198642,3104362556.252832000842484842859437219114,4731722065.767056011842168695712859735221,0.2278771522826940143794786533926050556428,2113372645.490758533201331683293768117866,151238692.826709574273722958636297779663,0.2024823505007363446311727943211334531816,60021405.38001357485540113633047497749851,4882960758.59376558611589165434915751487,0.2214454972494042295665030775495390250192,2119366959.54280403434617189082875797021,12199487417.6648329082278267555773855218,0.2177607181796324255044664721270725236882,5206875517.328403487896464674943918782327
2018,4333073557.889112116208771416430181606759,0.3586123087040011404602819411436792868125,3045631284.262594667812571592096275079962,4318731435.072755683735792991110282588406,0.3595905899753790989153308212548955132865,3043831361.978734585541809852293916947501,22786071.35393724246464818608988965057059,0.8667106568436048168389359582170885501096,38707904.50531014249475154060744975078058,4914073.57660963013480773898266215973761,0.9144800390175206692410093083339338759166,8807891.50430296614598398200202482896926,0,0,0,22786071.35393724246464818608988965057059,0.8667106568436048168389359582170885501096,38707904.50531014249475154060744975078058,4341517506.426692926200441177200172238983,0.3578620760144203148539737690601607608908,3045182357.089499214671780673533200726599,2290446353.971721542107933505875809144324,0.3694819411829247146971379990284985816528,1658705987.480015001425102052294550276661,92817990.98755154525941557643660264352512,0.5176380407953482860702033295142330843944,94170401.09049869361754838793809839798317,2383264344.959273087367349082312411787844,0.3621452535886033943504088347817136471234,1691652226.324947311596220238871434247149,6724781851.385966013567790259512584026835,0.3481755728643495469223099808059660841547,4589153356.048416117648981188543075390467
2019,2222289611.357303271308178238086456849715,0.1732233144270227323525012280223860584565,754506649.308262493651658178079009507926,2196398785.238688990782790565462499768907,0.165995053705652012525192256480445757749,714599015.256861038782665534195164957404,199543159.462088662180428575870893230743,0.2706880627831607780354719252424993194871,105867344.501791272169405867340605720857,65526318.93126422892811018419457124173687,0.3784071471316767173026340857135814387975,48599429.72128735002944531118098605990775,1447558.85064562725289523358541918592026,0.7185718208707068798799968985182840869284,2038742.99828683456086799934006651741411,198095600.611443034927533342285474044822,0.2702691501659806070683310285642529704301,104936694.072593466045861912076636082648,2395941944.700777652963219141333392999647,0.1657250842637303809470350691690154385991,778252654.126023129882914187762296182632,868633032.823816433118600779997203580999,0.163021202661333896939014563275945771762,277546979.297308936412885702801869424755,176759319.080004376578079937522586058844,0.2701781156546167007347505715039091621215,93602739.51672028911434302708457240205444,1045392351.903820809696680717519789639861,0.155177551478329488330427943890883320532,317953993.985109895581239880432135984863,3441334296.604598462659899858853182639502,0.1559571262643942863813147163696558774892,1051933190.530565565934714577317156698076
2021,2109191917.378685051329592696172414993805,0.1632758770807478841500575900886676760537,674985114.073593089816427881977007346314,2234247105.090489661575565278098320625635,0.1639948236596442170484091661045476213099,718153721.622315449392470848780748830568,10522647.57637791570143194849907136788091,0.3844108398633141323974228975301534697822,7928238.79314535897681521686590587565775,4246078.9859416372871702590489483208477,0.4075072214791273469994064503176896966354,3391403.38549429498798700074337237182791,262793.0821887143799251743688467601290285,0.4991599018742885168109941270106829185783,257104.5074723785942211469096637000411109,10259854.49418920132150677413022460775187,0.3863915945816436826451872554506743300412,7770070.21484340122371146628490282140566,2244769752.666867577276997226597391993521,0.1632985045300083918315634388935901374681,718472385.504404733061940241243848463996,1962656123.886192835863810255735128210003,0.164173921809224028537389007023557006435,631545227.921721600428040596602800821235,47249534.32175649152044098510971738674005,0.201540032442778284471525498100125094825,18664438.4530214199187542880337223014181,2009905658.207949327384251240844845596745,0.1620559748580468550578663990061419616262,638405752.794643361489273469830019316985,4254675410.874816904661248467442237590274,0.1605694544409861834302726935029351817405,1339014982.71339024445916955328742965939
2022,3786070594.863667239590770963112002519357,0.1480976559924070772945007402805191925413,1098988033.821331336071519495888598043776,3885955597.972576225490154845276422452366,0.1442709235709256147484879461893542163277,1098835590.027219695218398179174466839893,5709377.80124820027012944967375461429467,0.5752836043143806947145864165961085455167,6437642.42219337387853824927419093514203,315376.4271834909373570459558503190002939,0.4169655166873563790036189741931115484266,257742.1460266903798011604760320188245406,0,0,0,5709377.80124820027012944967375461429467,0.5752836043143806947145864165961085455167,6437642.42219337387853824927419093514203,3891664975.773824425760284294950177066668,0.1442120245493126208617780043170858854686,1100000774.647029953074957846594539268597,3246506424.850941703005605850173842305173,0.1465632538511526174469533485659686227281,932604348.738659934465138857434332319971,150949523.176133096717640195409865929789,0.227890955830736059147928624080967006464,67424060.99285352059811262809331954408546,3397455948.027074799723246045583708234967,0.1441002441377709523285317318482622590624,959565493.853726135852579358472196279357,7289120923.800899225483530340533885301645,0.1411876046638073918474505110828235324146,2017101705.739124252601641547134682331167
2023,2860897811.405490236020464216614036982303,0.2289094074872496479201365024943819830754,1283577388.865184113316515454417143443102,3158029673.706095999230865972195292225551,0.2186825605020271393174667870825669729437,1353587789.767363512828300144897603404392,1693719.99988537870168569405630469832078,0.3043650026358076806267807390419468189737,1010397.82076968960721256978678140739308,170393.5648998870396731511781002473556079,0.5061663557077458727667625544422958049294,169045.0799715971259705393527677511076681,31592.4854859818609156012599874065334306,1,61921.271552524447394578469575316805524,1662127.51439939684077009279631729178735,0.3105977470018281181050957084640916253408,1011855.99995631451331615327219842786717,3159723393.705981377932551666251596923872,0.2185630381321097777303322551037269164402,1353573539.387540258969818213951966586983,2273625133.299992024466154847845214176526,0.238205044259939243822591185534513981835,1061514391.996140332016349109113725877291,212528300.421616814102380126186142971106,0.2468341893516472084473452131256432363756,102820131.467752130756608307386773528955,2486153433.721608838568534974031357147638,0.2267952512091100692525200857619250070888,1105141673.388756360435175774946463423817,5645876827.427590216501086640282954071507,0.2204183213164221269089985263695803349183,2439131197.615318015652203353549844899632
