"SURVEY_YEAR","NUM_MALE_GE25","CV_NUM_MALE_GE25","CI_NUM_MALE_GE25","NUM_MALE_LE67","CV_NUM_MALE_LE67","CI_NUM_MALE_LE67","NUM_MALE_GE68","CV_NUM_MALE_GE68","CI_NUM_MALE_GE68","NUM_MALE_GE78","CV_NUM_MALE_GE78","CI_NUM_MALE_GE78","NUM_MALE_GE102","CV_NUM_MALE_GE102","CI_NUM_MALE_GE102","NUM_MALE_68TO101","CV_NUM_MALE_68TO101","CI_NUM_MALE_68TO101","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL","NUM_FEMALE_IMMATURE","CV_NUM_FEMALE_IMMATURE","CI_NUM_FEMALE_IMMATURE","NUM_FEMALE_MATURE","CV_NUM_FEMALE_MATURE","CI_NUM_FEMALE_MATURE","NUM_FEMALE_TOTAL","CV_NUM_FEMALE_TOTAL","CI_NUM_FEMALE_TOTAL","GTOTAL","CV_GTOTAL","CI_GTOTAL"
2010,6446445018.276568480056415977783220220739,0.1222767757397581301251711243395860505766,1544971003.164230530386580542497512366144,6829691995.028910671310760725827331891928,0.1183913877616169989239556742533586383616,1584810358.020723546196750638068412489669,5705052.67835799648410588189341695669801,0.3565860935049414058594956605989795745198,3987311.19771853864531573692656353569795,30813.044229832237317278579974886035205,0.9999999999999999999999999999999999999968,60393.5666904711851418660167507766290016,0,0,0,5705052.67835799648410588189341695669801,0.3565860935049414058594956605989795745198,3987311.19771853864531573692656353569795,6835397047.707268667794866607720748848633,0.1182610490004391715035888033438665554356,1584388001.384878436387550160319972989508,5984287589.627029502346502752106415693707,0.1210636231649757473888444790056498678509,1419979893.816437546822102497873304284622,455601944.277612428821122537304342388555,0.1800607265108595971099581356630220255898,160790593.489318647745605487013534408556,6439889533.904641931167625289410758082271,0.121145173658792128738950743752194316728,1529116610.41949886439260547370089188204,13275286581.6119105989624918971315069309,0.1185045519116679917271551824277921314493,3083436500.191680431315834455880490715179
2017,7208598648.834199734637928022106909349734,0.2149436578094895359762780865598328990744,3036907420.071495031714433607813519432718,7314377544.786016506688319428129388548448,0.2168631481160192147862576565896714783638,3108989124.107973136216733542689092522661,2149114.28505081542361567309883945847751,0.3081048170432401170008855269892938824451,1297818.82865716673885840204814898851304,228953.1185613407999776656194659614687239,0.4567193325119766898692057567903261054483,204951.9383523072206941677777471581659363,59894.2703368268227428519736131417383363,0.7018850607782972685603140699290984348398,82396.2314082455049242411055415100886821,2089220.01471398860087282112522631673918,0.3134598253910752193142727824736137585824,1283577.62039094147596999609133289920073,7316526659.07106732211193510122822800693,0.2168011711572576568239947279938669583521,3109013835.040213812053036271561209341999,4731722065.767056011842168695712859735225,0.2278157495993705581870177483303124093958,2112803186.244863880390514971095850116796,151238692.826709574273722958636297779663,0.202281974052733626810625540479567482973,59962008.22275796209545210487236964571781,4882960758.593765586115891654349157514877,0.2213634426649542376279212848120389173331,2118581647.68357725782380814724258679801,12199487417.6648329082278267555773855218,0.2179206179603709242102540570899569268788,5210698880.240288581803825074633348012962
2018,4333073557.889112116208771416430181606759,0.3586123087040011404602819411436792868125,3045631284.262594667812571592096275079962,4318731435.072755683735792991110282588406,0.3595905899753790989153308212548955132865,3043831361.978734585541809852293916947501,22786071.35393724246464818608988965057059,0.8667106568436048168389359582170885501096,38707904.50531014249475154060744975078058,4914073.57660963013480773898266215973761,0.9144800390175206692410093083339338759166,8807891.50430296614598398200202482896926,0,0,0,22786071.35393724246464818608988965057059,0.8667106568436048168389359582170885501096,38707904.50531014249475154060744975078058,4341517506.426692926200441177200172238983,0.3578620760144203148539737690601607608908,3045182357.089499214671780673533200726599,2290446353.971721542107933505875809144324,0.3694819411829247146971379990284985816528,1658705987.480015001425102052294550276661,92817990.98755154525941557643660264352512,0.5176380407953482860702033295142330843944,94170401.09049869361754838793809839798317,2383264344.959273087367349082312411787844,0.3621452535886033943504088347817136471234,1691652226.324947311596220238871434247149,6724781851.385966013567790259512584026835,0.3481755728643495469223099808059660841547,4589153356.048416117648981188543075390467
2019,2222289611.357303271308178238086456849714,0.1720363824130268962224090710246291177918,749336744.207445411727314789313296387558,2196398785.238688990782790565462499768906,0.1664446185646103412448544384668739303522,716534365.72866110724869220884713364617,199543159.462088662180428575870893230743,0.2706878042230589350469059907428885708431,105867243.377747992294275944769495596861,65526318.93126422892811018419457124173687,0.3784071207307268378456236553222059072469,48599426.33057150872578625928440345729915,1447558.85064562725289523358541918592026,0.7185718208707068798799968985182840869284,2038742.99828683456086799934006651741411,198095600.611443034927533342285474044822,0.270268887406636475666524301989280697774,104936592.051712085767236383396184739514,2395941944.70077765296321914133339299965,0.1661013303698754479045418955153503616925,780019523.227420011476258911625436867026,868633032.823816433118600779997203580998,0.1672234652448766382256729676557690920574,284701418.518931900583411974863493185757,176759319.080004376578079937522586058844,0.2701273365664437220406970229046629679787,93585147.18970432904813142874400635070436,1045392351.903820809696680717519789639861,0.1582127762801714365903607991932559071666,324173075.54165244659061213561729970973,3441334296.604598462659899858853182639502,0.1570192437691919614002784207084654549703,1059097189.267282868795713272246161330806
2021,2109191917.378685051329592696172414993811,0.1616013933865628968149398949881249779321,668062771.425420630634453065448849145234,2234247105.090489661575565278098320625639,0.1626571711882383718762324042099310374896,712295975.145078378184574363888644201274,10522647.57637791570143194849907136788091,0.3844030667605169609904056545445461942158,7928078.47764759217629274416785273156259,4246078.9859416372871702590489483208477,0.4075072214791273469994064503176896966354,3391403.38549429498798700074337237182791,262793.0821887143799251743688467601290285,0.4991599018742885168109941270106829185783,257104.5074723785942211469096637000411109,10259854.49418920132150677413022460775187,0.3863834600941762644146489042167889313416,7769906.63587411221104425399323789809553,2244769752.666867577276997226597391993525,0.1619655526400348145359671101709228738902,712607732.139034004313771373105599554662,1962656123.886192835863810255735128210005,0.163088042731803624158886031540228254495,627368061.768367470351087285158767682178,47249534.32175649152044098510971738674005,0.1996814692664940205100618636655664797955,18492318.61363090758121266187458281644376,2009905658.207949327384251240844845596746,0.1609104060046228919686435879539393993229,633892881.566730673426899732181288009672,4254675410.874816904661248467442237590271,0.1593001714119303320829006783552858795337,1328430223.618787556929171875566610246993
2022,3786070594.86366723959077096311200251936,0.1422341681177474980967919226943346819719,1055476858.93117828189355579906036351304,3885955597.972576225490154845276422452366,0.1389055476089314802727261737204134707207,1057970349.0279320328509285698104416463,5709377.80124820027012944967375461429466,0.5712882097226092965577981237661345657325,6392932.43650197987613494970645091145879,315376.4271834909373570459558503190002939,0.4169655166873563790036189741931115484266,257742.1460266903798011604760320188245406,0,0,0,5709377.80124820027012944967375461429466,0.5712882097226092965577981237661345657325,6392932.43650197987613494970645091145879,3891664975.773824425760284294950177066667,0.1388174152363827862014399677305857714891,1058852510.889649781112401009877983614763,3246506424.850941703005605850173842305177,0.1414551769834544375572986957972806823643,900100876.174215289586980877580620401169,150949523.176133096717640195409865929789,0.2228213096176461254410328094480723959799,65924150.0629197964996860400429050115179,3397455948.027074799723246045583708234967,0.1387002520084507581280600400040572749808,923606872.510771901783479796435298224222,7289120923.800899225483530340533885301643,0.1356530090339889754585948970947177740989,1938030725.59135484011136301072624072944
2023,2834468064.51661439568125019797234642726,0.2133080541004302234304962388261707210655,1185045139.813629387736840059821258035418,3135117839.172068082483072451638434756364,0.2026220561039451811363690547850248638948,1245078284.49435624206974856583932004852,1710302.37137313933760924438470000086869,0.2991122770129786277593986172784927408027,1002681.97589694873541949740544014263557,172981.7637136325164940837757933929763076,0.4980229431673766010723108474946383208489,168851.8186747360704958116580358365437111,32236.0361162518617861042486167796294819,1,63182.6307878536491007643272888880737845,1678066.33525688747582314013608322123921,0.3060144119769492013848928829891819785953,1006484.46637022302058647481126919375374,3136828141.543441221820681696023134757234,0.2024982223441817058659719432846585564565,1244996160.025030086132207328535123649032,2224262984.970536551018057333384218037749,0.2130830335672084315092301919783428050616,928947300.406001083279028223905011534156,213956202.236318969348477662713718392942,0.2446586655160935392263665833983816147245,102598628.279337285324835198107236335411,2438219187.20685552036653499609793643069,0.2039297827651977816686214499580675510574,974561997.994821050954942279683548214085,5575047328.750296742187216692121071187916,0.201345216654913215513123783010086149312,2200117860.046502413445799625275516698299
