"SURVEY_YEAR","NUM_MALE_LE119","CV_NUM_MALE_LE119","CI_NUM_MALE_LE119","NUM_MALE_GE120","CV_NUM_MALE_GE120","CI_NUM_MALE_GE120","NUM_MALE_GE135","CV_NUM_MALE_GE135","CI_NUM_MALE_GE135","NUM_MALE_LE94","CV_NUM_MALE_LE94","CI_NUM_MALE_LE94","NUM_MALE_GE65","CV_NUM_MALE_GE65","CI_NUM_MALE_GE65","NUM_MALE_95TO109","CV_NUM_MALE_95TO109","CI_NUM_MALE_95TO109","NUM_MALE_110TO134","CV_NUM_MALE_110TO134","CI_NUM_MALE_110TO134","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL"
1985,16689540.88702944570461446752779345970674,0.1879759230229259548062254748236682843983,6148974.4320137159914473192080768935365,7903217.39907173294634933219420446830552,0.1305989982091445183267156039792709487411,2023018.45889778413619089299695926395986,2622425.1225286716913094976084395004194,0.2121680399342967882075814323661284133647,1090533.80431787807209418679944593407666,7309155.69183151744170685040472530363522,0.2407365644692615105909878873881393643095,3448778.81962803692115565886646199950178,24495720.13800817063741425157992966492816,0.1483335950356449761914284176282648410455,7121734.932873283004219292939249569881,5241844.05723184732789628209683119721177,0.2090965002419845806277371017014955114879,2148260.44447559182537731058821486921666,9419333.41450914219005116961200192674591,0.1427410795158863340921831791947404166121,2635270.60701790540889589158358483188857,24592758.28610117865096379972199792801236,0.1483998095386705288837378389363117698959,7153138.86554843370315742899962623191947
1986,15482437.58338385694789158952630637956839,0.3796449769167112651797759463586667943092,11520546.13155804713720490965185443603584,15326110.44989853883394240091374342798021,0.4840248863464898088823056612790701210137,14539708.98254594450066559194092688416259,5872141.11466166308433788472506826595187,0.440014155179031509905711816726139182276,5064297.41485341984285035388070841806753,5113578.65686736200794909386281585308664,0.3831748984706441859365902559119728625989,3840414.16602693682217370157980814228961,30683104.35740789675258475523860892549388,0.4244040415016697387034652187407105552247,25523185.65039875304089145504099198340237,5608742.79908092643254983957608073126213,0.4127469400075768114688039414193701126017,4537383.19811595982496479271018163590563,14214085.46267244425699717227608495724784,0.552606472863720096011845888610580216965,15395399.43972136081111115445237714570235,30808548.03328239578183399044004980754853,0.4230471839294196781247981351787239754822,25545600.19341138200814005191841896865668
1987,25014830.51856655937696264738996519766908,0.2559117670417308476140679157074104215768,12547115.38130133781155269487615929962718,16180280.30426647131536948935774801069558,0.2175022571940277592667342657732975758322,6897725.07689165443363571417956767384659,8047252.62831833317331302621847743360144,0.2351114145744683518801272888555094027359,3708321.85980878214974542459462907234836,14205307.552675808903941242058549808495,0.3548912840488899817456365091907615254131,9881026.08184988486181563306202061701293,40809496.64133911546436033116021442125064,0.198681796565711939164559610644685398031,15891884.05490153986215155533852304141351,6522664.50808652136931355580291730467078,0.3215575822368550507535614689001788617483,4110927.96876639669118140282684266960009,12419886.13375236724576431266776866159733,0.2254710167259455183146921070142728820898,5488635.73422733287168448503064776490062,41195110.82283303069233213674771320836463,0.1965593109551607112856765882536639552818,15870673.89219278646172127292853783286924
1988,12266504.33309912257678804976987632619374,0.2147933181290454446438014236530001900335,5164135.80839932156341193990470972975741,17281560.38348647628238697138558046761773,0.191360612578088838657620520287215559052,6481739.56332683977610849988311887399623,11463393.08503438291540878987841450033173,0.1912243152884912354936397356391987510769,4296475.80739430911465522596181573964137,2839620.94028152497802455235335216478227,0.2726246744170037965211277064629076809118,1517335.4392514355791447785984664930635,29548064.71658559885917502115545679381151,0.1557810801713659500716059109640232085276,9021937.69950533614390151977336489500576,5804910.7699121174237371595112171543699,0.2867662216262584263884765736522295005966,3262718.56359593449161592544164328216679,9440139.92135757354200451941247297432765,0.2122801429869656680443410188985546406267,3927750.33455258715444630989960918272311,29548064.71658559885917502115545679381151,0.1557810801713659500716059109640232085276,9021937.69950533614390151977336489500576
1989,12857582.14394693085559658037155855140962,0.2542881909555387664899696829878395970874,6408281.35475514526298281920158695296685,19310473.89186719100495190129970412706714,0.1780239757751100758453392820793184133512,6737945.57921005437953199301488480242587,13710702.10120105424527381681646399327,0.1835472509045878924675270424313021731025,4932460.89014853223072092617302929420002,4545874.15251920058990411022160302276703,0.4629522734549652805718772536988922157885,4124864.63654789789702940735352204254026,30061456.69906095871294858711218449491918,0.172918918393533562881331488027261989155,10188461.37236190292346534067970516593571,3335191.79967990763963816121380630724356,0.3287747851854864532426772231470888425238,2149192.8562846288976632199730789942299,10576287.98241395938573239341938935519622,0.2366142663863906962366702127066548837169,4904901.21921815520325334443013270144976,32168056.03581412186054848167126267847687,0.1713117372951366104701678531891596486276,10801100.50720913999981427960172659166601
1990,10599989.25155045855687466286159085876135,0.2170023798086968035414470858139718364523,4508436.87132479048654311070510311096097,16782246.45211766369192014524280512145249,0.1807066894409987884853781050860537357418,5944021.82758045557935348719743081475764,11694411.82983138722249028611832779996579,0.197749130202731162795675951749009457295,4532617.14446010569369104049689219310526,5666705.71658626561054554670902367542091,0.3548405662983516105413753894012716650372,3941123.04841837063399650291445548986101,26462085.95980540434476471895522828467251,0.1636524146607997716268936324944716503248,8487945.15799625143054384924650749198943,2239547.87301930924025388376465505126873,0.2827271296052880379382744569333627916083,1241034.64583465970593813679847292506675,7781570.28423116017550509151238945355837,0.2193594203507003350818601163410624842913,3345643.06405567622641086450511351893298,27382235.70366812224879480810439598021386,0.1591804950338793774209021495569688941674,8543086.95551074590210003653591707799444
1991,10014235.71223119199350654011331698434066,0.2017791017582617850819770112567636390761,3960500.4341466530691126589945751961125,24196817.54848169950131202679548267371435,0.5459609642127329109691059472219406875622,25892614.96571134386556812279275436191918,19160892.2050653294837413440939610027393,0.5693898685453469886750940503286243044299,21383635.07195327503094952624068871355346,5206921.32990109237940867039963816898429,0.2649093326281213838370528957775027077867,2703549.62692040813355246347658439566668,34063949.34589603774118577750153813813203,0.4034115985307380615595392889850987960751,26933912.82548009915300879801258420275437,3289351.59394511643610404302163379850966,0.2505863683187954944756128133734389280794,1615562.67329868205443433776843330233416,6553888.13180135319556450939356668782168,0.3873145378934715923404392807443881377098,4975295.66022133194994819246739409771452,34211053.26071289149481856690879965805498,0.4016411715039806256452091584538990211594,26931512.3196348920397374300409051836031
1992,8534677.40514591148413834872967907288756,0.1788173722242815093796846916557426544179,2991251.22928547733732078771387326421154,7709789.47173405726425216012689492404764,0.1868518219125652937760598756212702830034,2823552.89033741292666598122297713752689,4926742.42741393182689098315070528090766,0.172242165585097929670761013128996459956,1663241.85855640521612111450364756445796,2248317.21218377172436116975317684922518,0.2278031898812838083273072237663030320319,1003860.71228889847955975843637695787194,16108711.09605987397010497210183271956039,0.1552150365641061501595640046526281962739,4900615.7962800893618383328993870413113,4039791.82460886075428933971250697773064,0.201632889937492153427697476784386581831,1596527.60466980849083896359015424145967,5029615.4126734044428490162401848890717,0.2422858894618382558874919178175554011171,2388465.49406467108524966696305098961154,16244466.8768799687483905088565739969352,0.1536698723076367521539791352607481199811,4892718.89532452799131461564242580236455
1993,8496843.54187595402956793150757892137329,0.1588621299893483990823531941194591627039,2645660.25996736040224493476832406104324,14333796.8574853610830175910539417799184,0.1944281230445906594274347979991754535441,5462310.70944252819027214371286995581774,8211719.94479168643575136850058820111773,0.2139635986912941412250493514592510064855,3443737.93563210077589321288121658518907,2418584.48510304202085406714300088255648,0.3134764940462258929376325801517121872,1486011.99449160821504596057631455988225,22729997.09692660262321033697924558343025,0.1548024572505930653146683050359433192045,6896572.43165004636842199078772722624137,2887021.39491501338563760577722441151575,0.2190728272873750505645312453999995030346,1239637.16126941971989895171244258610715,9313314.5745515732703424811407072061018,0.2071484887022007427642095580625920597047,3781308.51629601466192624605483629747991,22830640.39936131511258552256152070129171,0.1541209005907293248373093384822883549533,6896610.56444880203414464475726240229957
1994,7058999.82857222083928813190439232018089,0.4690224646502427896322276176393132364082,6489225.81522266534665699868379444884301,9264057.74600631769080537321749679992124,0.1382500963959955932771811998812732813452,2510283.47775074843806259076583175966027,5498210.69678745854485998534591687337041,0.1589828392833937075888595065525885450003,1713277.44920504944090698871417231558851,4578597.12724153774782961197010622710627,0.7079460789604541411099559949093459943951,6353143.77140568251005249129820750652141,13047593.3217214436137971553853186905981,0.1347268439176593666107773642361727402838,3445407.69515505290791480881785147886303,991509.1880199485430471399613183452088851,0.204275525042928283227420697011558502209,396980.4775366184732457057778947817069612,5254740.56252959369435676784454767441657,0.1753986828761654120069600729668369960818,1806482.1641063564498904644530443193502,16323057.57457853853009350512188912010209,0.2236798470815012597963284961894764453249,7156232.48348116595414410366313699527081
1995,11301808.06423327064996943185358993404381,0.2951440565128034341901451293196856321318,6537896.49689356715464188655449714750086,10181050.1875808730343257391543528121873,0.3492669280051265335355507830017615134617,6969572.08084948199208266686652560320085,6564085.49805155319183548149269399059696,0.3132894412109752256366734439059564898806,4030659.00838144873109542250730520426511,6776011.1146688503151609136397930446439,0.4346117633164149434512911527662513294613,5772070.91204379652584377162188345492277,21153466.3943043300207070615084199936537,0.2701056997039883100495907182558827821158,11198796.80953281252567028447076475988572,2717713.59363385703760358522416537656493,0.2914169638964116397921847032621053665243,1552296.17462569830762572296751889592376,5425048.04545988313969519065129033442531,0.4002101618119707947216506701773531647845,4255472.33797798281757744154633657882872,21482858.25181414368429517100794274623114,0.2677941394480769451144694329270931411673,11275847.73532199109576600526889548212851
1996,17499173.59749268886985815855129608679688,0.3173516210924810662975872967946442797216,10884646.57352837522095687622578589675735,10319980.2366574144158567579055661670158,0.1386181310565362871930719924893215560812,2803851.29097385000660582193911052803893,8088428.59748624940559451761854076671205,0.1527573247542487579257733153848783690745,2421710.75947480922607221417885142206535,13306779.56112273142641816933267653469037,0.4016248740246390964404367312150241785502,10474893.98322273629187477882489502674719,25553121.99994909359846384153952891786665,0.1760412283498446516322513748708626822292,8816869.85068717577994828061478949345855,2764581.45916538820998557497960203196188,0.2615723048535510997210436955899915550904,1417350.37068939674952359933467452850742,3659364.21637573424371665452604292044833,0.2015915274917360832018034583883509822085,1445885.77117445683346468298136138549937,27819153.83415010328571491645686225381262,0.2087752234719630939033882011378750225079,11383582.11471018921488438495982332678944
1997,33811143.79952203832460793550252329456549,0.3761323773787503244528384799952402148832,24926233.16244967414929644358260545962705,14000530.69619193939688645592823227893709,0.1681801759764605351769893181491661683654,4615038.96384881987953748493787513253353,10841450.00992921108528374058549155170458,0.1957872370623266745745971809676116989461,4160330.38465901368809966864207068210308,6256109.02178931485046019369449343433156,0.6103802421404287993992763109097076798093,7484466.46557029897454672491852893778195,47268158.82935697805527221032472304160274,0.2876867169814764770963895083484240315157,26652906.00549833085354741995260405916314,21377104.76834300044092379006938059089552,0.3825721840588403616767281964390427509091,16029439.89375607933929686921758808615177,9337010.69565245134482666708138999657089,0.2392879066155623848781058705012473067164,4379098.13708319027673657828227497892494,47811674.49571397772149439143075557350242,0.28432462446376797920446377414290779509,26644311.3361164683813155955507018231963
1998,17471209.8340059581054027485456667919701,0.1645874323829995694135933936194559191455,5636061.47171915941122022257821461418261,17039230.14229830632771045344541858429313,0.1323479218204277747557722171362399541722,4420009.12955621844004216919561009849714,8068374.20321322510837129721366641567591,0.1348722316350673328313372940669982524525,2132871.28353018481219844370352342681851,7004048.19318246061230302791690375928018,0.3190590449701824391075755155702737289722,4380021.65778617841002693823440576026451,33213018.33107605034750372853244706263765,0.1251137237069668909570789770464183408043,8144592.62193940410530856731894166600921,3955013.83283310085365338416887231409304,0.1945914139925197929883476371753741673562,1508438.99881829806187041853485208646594,15483003.747075477858785492691642887214,0.1713792437081765564793270594150806878725,5200792.32610913190825020262088771420616,34510439.97630426443311320199108537626317,0.1257177572355809794521130350494623957589,8503607.22546685270901368757574762376648
1999,11110265.33158289097700221203090509131915,0.4820139944356806040130062860838970972059,10496394.60856440023530838391333098017292,18099465.46918960141568468412222703236279,0.1908866628493676082016395198888897021377,6771695.26303109444710275112288621169338,12069101.16033915119365912605905190034487,0.1961662581637884705529379685263914793812,4640398.81148697908429168593363208769755,8327080.75956742076704938061957170066675,0.6384631745818422303377454148618645250214,10420407.45683547539969527099275371011286,26600123.9744161210129807369926726404085,0.1862583061234103996385704159954631951902,9710808.30692903329941053489796935611604,1396835.36880683137129937377585572435384,0.3821446573478931857007520825859295109627,1046234.61983284497679163539645383842375,7416713.5120590890606790156986527983165,0.2446146862991963101725044549824717205783,3555904.61628175541685979014826126109476,29209730.80077249239268689615313212368199,0.2140092407317906309172074192715487445705,12252258.52888050688930823369944503494983
2000,10838991.03846418902739119086592735932053,0.229998725849085250040801683140738668253,4886190.0915393770270649436749754784224,14515073.73836058791520101613223973025372,0.1480534234899257945175488037561460896255,4212052.46397908094645472252712394789227,8846965.83971178477977682673035661232214,0.1399350767848448780517819671812074294004,2426481.65442221776382715657044689858874,6239853.12684776317587502212352964848195,0.3638060828934764499880814353093129106443,4449389.18686182728133579800978318288929,25201503.38474505685120252029306555606969,0.1322402999850103215715410090438861093173,6532002.56063700104734329374166120683051,3114489.1035200209011503255679342200626,0.2101807146358718894525141589835930778916,1283026.86918680899537715335230436390702,7152756.70674520808579003257634660870758,0.2036396482144446967988925583330978119505,2854906.32466920412132126457800106366923,25354064.77682477694259220699816708957429,0.1318128124512062724769632076265953671225,6550301.54719454510672617739357819434312
2001,13125497.22141903896382171508648172378166,0.1932932994496912427566470643068796291356,4972658.50309784769364995360104679559268,9188486.75743501886629491888673254278053,0.1428980484530228009071758892497764326934,2573512.97871285907198531027781493971887,6960890.30999129725196809655442694350503,0.1661447900565403070369628671891014380733,2266770.69195381532390135437080183889983,4925219.92350838014605513116213520146493,0.3878234015520199187230751214399803350554,3743826.46648852671054019419227002200819,21920822.01848520507822580091386928162849,0.1332116654494794705728704928813024622853,5723414.04984390746658642230313282547929,5821056.15454646317569881865371466330585,0.162712144025368873494671587166546783949,1856426.79370071505592514144393249443365,4606817.59080791725639458760293745828634,0.169323303825330235127347391392040229691,1528881.48620863987427490655883689870545,22313983.97885405783011663397321426656212,0.1386043181075033773293795445048171226508,6061916.4859556106230936530525632586553
2002,22760782.82172045859560354521031735399153,0.3331149803145534558014985257578065689228,14860637.13433842456701031819668419835954,15507480.95284475401134993337135539378371,0.1541541527662328306048886778617058299184,4685463.4721355810939030436659834994322,9589827.40859322171407209281780982837168,0.1662565287596034946629665674080502453072,3124967.97605856912582397551518185784576,15973593.66912155967030860036828569429352,0.4592924517722706388468352624256411938741,14379639.95981352862908407595819590293583,36135585.8702873934573942834295204413097,0.2083210048788651033503202715421343210648,14754491.05835418640883974613397778059496,2723564.08913513669432099570466225193943,0.2281089983492220643150653949787370506394,1217688.17357255368721602574162362326652,9981278.60771529452825178969091497317061,0.1876168249631200018860029037558501463346,3670405.37084563487312120175674403567566,38268263.77456521260695347858167274777519,0.2122566697565297671836374608909919753072,15920480.68326117288484029445908830505123
2003,20183731.40829509344514641682834916891085,0.1739644121083658110945160813549266054655,6882051.89845053998614166726014281394502,29746569.11805505694966008025232540961733,0.3373666382722426424926981198917211840114,19669580.04604264271784085344930927550407,21163753.90079735631118979555661621746214,0.4035884537513425900826032926154173454919,16741235.55629763033676477095316723101971,11727831.28090764311440323714099933000664,0.2319085434603313683819152709985719917197,5330777.16979545555367865777494066869484,49062503.16061510387338546354549867847712,0.228214295389712777941342508985558569343,21945658.59415645090873945794221001146218,4796538.79791928727712144467555356965256,0.2171939942989884383008687941388517993512,2041887.66384711073406997895515250223565,12242176.54672586369209201970750546140685,0.1963704551759830880049911760485289811,4711843.49041759318631520544630245586512,49930300.52635015039480649708067457852835,0.2261777908912236512091179535815727356818,22134525.14030616590611348054900485693443
2004,43314661.89127591659730177443534004680199,0.4017273267610946076211035162532130896438,34105339.32904014730646036107484029776901,25370937.48790867600969532010846001705046,0.3988597971137401094871659378812173966994,19834116.07886476984384793707752629474768,19616947.60265352369007333435064454231542,0.404584499251337988473813219398333934975,15555957.32841224976223295769232934668632,20984613.45730289180504669743318201807,0.6334698594199125591769455522238812149485,26054515.4680865815391712223090047077542,63930547.93681086091986728637621167763436,0.3505523718891157981263127234077670835129,43925570.2222229366299015720085943575496,14328564.47467607277944205443045995631918,0.5125661411705159015975877458996263662468,14394900.52254340368160093691403777087997,13755473.84455210433243500832951354714784,0.4345575677149838398497756654755743430219,11715988.70304505473665770682776966758319,68685599.37918459260699709454380006385232,0.3463136865657528512051926435283960115103,46622055.74456825118627166021939118930339
2005,32507882.25251946425835385142680841020138,0.3561432561451694165791969834310375238684,22691827.55016025115013172674775735791767,29766725.43773353567995883406950770494701,0.2451670594332128632182605366090869070319,14303728.26726889597072531666890368925498,20009643.90731921862094255227769391559568,0.2524003646728142211637173961926370080555,9898865.18159383100976005133233038157383,20974680.72836419500122018253245957174167,0.5101027705465019741865669189998216175326,20970515.79169911981525601920222181987904,60225525.95224068571494265105534664055016,0.2282416416453255619950780803202573557688,26942106.90809344330760039275464785464222,6865375.17833004406314077862352618075555,0.3896805642507072838434331456441657906109,5243594.4156375253559018100235851745418,14424907.87623954225300917206263644705541,0.2262475221827326867096549057565186809553,6396655.34283822731844738655452222908526,62274607.69025299993831268549631611514843,0.2302390318144495639134255223207626883216,28102568.94720791081661891205134791082026
2006,22185896.87148282368660605910164447407304,0.2103618888353949166115462128295332369721,9147451.65592911500969304367175866986786,23016202.45301693831859025250393280035494,0.2010184798182793187567878225221256276208,9068296.77545862407669916453701550536012,16749665.73749579455219990262208838952281,0.2275613491436221852368664178281808800536,7470690.00454132311125008598568595753499,14340098.06964997173976401009846918951107,0.2997733505958720671709646448992734777841,8425607.32257624370262090487930973337064,42419436.83405593153434488756197125521679,0.1522057261337348451026644744179948543818,12654703.12360269954034653541867982427498,4730217.6077843300931622547757788072504,0.191281180999355953716916300436526320475,1773411.15638583254991307328059270209371,9382117.90956966562007014410924088814367,0.1457445170804880088352551766463687387925,2680088.79808796002238105635899654371944,45202099.32449976200519631160557727442788,0.1530038128463429277598587389869621748461,13555543.34880282869963064768260231771808
2007,20246619.36029825725931215803985535593563,0.1780075067163295585917512435798760831431,7063938.4542520697964198478439162875989,30789226.53199011017552635917441294261945,0.1811902090846614129325112548451564221939,10934264.53005713363307082398593394009025,21430714.98227106476802688227747256553999,0.2058184816898572780894163058235265017514,8645240.94959105008453550125718228126319,5096856.43065271158264992160481232140536,0.2990651653848387250016213737063571048124,2987612.73429682667580457601671378507251,50832886.5362594931956647505340750346708,0.1536532505921893740775062188774505094689,15308850.97642921009732126738481354592068,9855239.39451193293170827017417532481237,0.1860777248652753645869768740964074833728,3594327.42808549228466429776499185023723,14653035.08485265815245344315780808679732,0.177470471078841700703777154617712207938,5096942.83691744897238041097837156295854,51035845.89228836743483851721426829855507,0.1530667948126338641943499696415586287142,15311310.96851684851777985434991496322968
