"SURVEY_YEAR","NUM_MALE_LE89","CV_NUM_MALE_LE89","CI_NUM_MALE_LE89","NUM_MALE_GE90","CV_NUM_MALE_GE90","CI_NUM_MALE_GE90","NUM_MALE_LE93","CV_NUM_MALE_LE93","CI_NUM_MALE_LE93","NUM_MALE_GE94","CV_NUM_MALE_GE94","CI_NUM_MALE_GE94","NUM_MALE_94TO103","CV_NUM_MALE_94TO103","CI_NUM_MALE_94TO103","NUM_MALE_90TO104","CV_NUM_MALE_90TO104","CI_NUM_MALE_90TO104","NUM_MALE_LE103","CV_NUM_MALE_LE103","CI_NUM_MALE_LE103","NUM_MALE_LE104","CV_NUM_MALE_LE104","CI_NUM_MALE_LE104","NUM_MALE_GE104","CV_NUM_MALE_GE104","CI_NUM_MALE_GE104","NUM_MALE_GE105","CV_NUM_MALE_GE105","CI_NUM_MALE_GE105","NUM_MALE_105TO119","CV_NUM_MALE_105TO119","CI_NUM_MALE_105TO119","NUM_MALE_GE120","CV_NUM_MALE_GE120","CI_NUM_MALE_GE120","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL","NUM_FEMALE_IMMATURE","CV_NUM_FEMALE_IMMATURE","CI_NUM_FEMALE_IMMATURE","NUM_FEMALE_MATURE","CV_NUM_FEMALE_MATURE","CI_NUM_FEMALE_MATURE","NUM_FEMALE_TOTAL","CV_NUM_FEMALE_TOTAL","CI_NUM_FEMALE_TOTAL","POP_TOTAL","CV_POP_TOTAL","CI_POP_TOTAL"
2010,962843.7946176741714377329956401061268076,0.4463790419745629143238575995225706016796,842394.8496006768171234508772430521327006,1013334.91054430917240775844215172333822,0.2877312094427038023595129573428719732692,571473.4355875991626482216814705497978811,1162099.04354975497854855748420186839465,0.3840548991831336003732960976356003861871,874767.2687821815779298139608049578598086,814079.6616122283652969339535899610703708,0.2745158690691820193910174200516651350253,438016.460166091911896397605423390284839,168358.7617850413706683374337339635754311,0.5163415024958695393634988271671533698438,170384.0073961275904696837532609297087511,535036.7237922115687512906206220603521828,0.3431414312667744296183552761611196350253,359842.8036773968686944024279634577264818,1330457.80533479634921689491793583197008,0.3535989113139161331740847067200303232628,922078.9257703528522200223601179334821386,1497880.51840988574018902361626216647899,0.3249284962456093136519861492783543038192,953939.9662289350666555669017610321059687,645720.8998271869946285965198559974949397,0.269461040125148193668755921349964904256,341033.3855840416468662790569837920111272,478298.1867520976036564678215296629860387,0.3290729319422282575743807862598286475352,308494.1738480418240379407802808282970981,448040.9439958160223597298300876248524437,0.318770243826520217346467364965810674775,279931.3570851487031711878537142028802512,30257.242756281581296737991442038133595,1.00000000000000000000000000000000000001,59304.1958023118993416064632263947418466,1976178.70516198334384549143779182946502,0.2785600793506584670266370754044901395773,1078949.61396516702342689709400252762499,1352354.41200781457061685887606058943203,0.2743327364070191363959298589698000448737,727150.3694188899328526832409354358624406,933975.2845488472695281409074476470754196,0.2654373188413749462893514648505159116939,485907.3149737222776125603021385715665969,2286329.69655666184014499978350823650744,0.2415571522104108344173728804959234231845,1082467.40940806716067889468112191050943,4262508.40171864518399049122130006597248,0.2358461797314871256525178421386288720479,1970380.79233267065634582631416053357857
2017,1350506.71651575874738558893062047437232,0.4956594718559192092928833208113844504329,1312007.23385830226628181359487091231662,2748563.14712889359430956797955885540914,0.3422284725018970338801501027222267359069,1843647.67213717914030256994315189914841,1668482.94754779448149651138136213014352,0.4367463259472152615085069572417912292639,1428259.44260427584574038696581549109317,2430586.91609685786019864552881719963794,0.3123710765065704387342042622397533752458,1488120.30098696295333709616406110714082,703461.5257835155051153687997814164907654,0.2787382443506908783712763280421631931953,384319.9961037045377832984298100129546484,1087689.40211346766897869469161203148229,0.3483714749331058727940986770699331927929,742683.1241154185593236038815286318564371,2371944.47333130998661188018114354663429,0.3541254567837751150127140929734407385623,1646333.20336503403933159780898457944436,2438196.11862922641636428362223250585461,0.3530046207183358286705236790921211579539,1686961.21234351209782525445104670423971,1727125.39031334235508327672903578314717,0.3465900078967662467389262026888881880997,1173264.62922811735340259638719167721361,1660873.74501542592533087328794682392685,0.3523839467149615802711142612012016190231,1147119.88071703729017942109073275674967,894126.0055738835530412287346853067214827,0.4139767720659380583421489725000536604807,725488.8993110670168848175309701745641013,766747.7394415423722896445532615172053754,0.3727461202994836275120859546196384975794,560172.4004454591897431624578528770784394,4099069.86364465234169515691017932978147,0.321164030476706555968837253786685723437,2580288.64528289220230763646596150506144,2342964.08474570625347888663279245511903,0.4640049299553890778893683492291341248538,2130807.89661963047092073254634631639274,2393475.70798423193309349680415141415396,0.4204434515519332175450727075311762744431,1972389.52822637105326956024921826179912,4736439.79272993818657238343694386927297,0.3552807816381561047198288352571833398728,3298221.42221659071757635419747543924264,8835509.65637459052826754034712319905442,0.3322932869523733977196385365879333824813,5754521.86940764985571453752442677792448
2018,570591.2693427791927210559200288706013251,0.4967908078532776459263833970331137276077,555590.4153956197633366847841836081939961,1494133.12158061121390323910712657314558,0.7389982482458897897176084592567140667972,2164157.04860870012356166599986757208365,677657.5650305330287854167508212627907158,0.4953376156347004305877759646197459658834,657911.7936589207147075460597757055572813,1387066.82589285737783887827633418095619,0.7221205920090674489912031672517951478682,1963193.85424098098165759397954919678017,556125.1127605518123063569490620978818842,0.7990730157794374100461614710707177908948,870993.7591683375014591347676645408571371,663191.408448305648370717779854490071275,0.8259936769132633931594058268816231466477,1073672.14352454367394739698638964551107,1233782.6777910848410917736998833606726,0.5816873624862925555988669633153144340352,1406644.5517821200611482261399395186902,1233782.6777910848410917736998833606726,0.5816873624862925555988669633153144340352,1406644.5517821200611482261399395186902,830941.7131323055655325213272720830743055,0.6845745426443944350527632780530575795083,1114929.42473412746009932245075309008907,830941.7131323055655325213272720830743055,0.6845745426443944350527632780530575795083,1114929.42473412746009932245075309008907,532933.9694147979348228978919785021940085,0.6588062513616091200607090996700460995707,688156.4520023139311837728277790417967261,298007.7437175076307096234352935808802966,0.7662239198746681103646117977963117422768,447547.696626699023740846810842142750428,2064724.39092339040662429502715544374691,0.6058527070230690036876634244312032794933,2451800.96853508714643638516338078615474,107066.2956877538360643608307923921893908,1,209849.939547997518686147228353088691206,1808945.09106127565798149213745915515887,0.6620594944919393891876235498445908303645,2347353.37420133871944522039803215463194,1916011.38674902949404585296825154734826,0.6795265232745214681164806025715520085537,2551881.89013624658728206370424776221556,3980735.77767241990067014799540699109517,0.6247223935487419471935564577513165845427,4874235.37490074859140697431643178449693
2019,432611.0251575929625053990777128591979012,0.6783200781500345392909983721965352363019,575159.5390111914322824531150427972897281,447192.9986216807776032908624826468625691,0.3742538862182809228846802135204774440671,328032.8865425899356198331018655597384588,464236.0807007714863226488463922471311488,0.6973989437417545171379200301545207647988,634565.1945619586896993447644137231869551,415567.9430785022537860410938032589293214,0.3714216625345723777749213638911816679931,302527.8351760081001797119882093505099309,97763.2532462123232355138576616034690006,0.5445574669548119551017544934031763849011,104345.9107160775924241274337729025068976,129388.3087893908470527636263409914022482,0.5784788733783587640965459679388584847106,146702.8700697633038369207316012615110926,561999.3339469838095581627040538506001494,0.6276323232092078048953432441534544143656,691348.7373100587943183824991474737597495,561999.3339469838095581627040538506001494,0.6276323232092078048953432441534544143656,691348.7373100587943183824991474737597495,317804.6898322899305505272361416554603208,0.40075091982815641436006696948333334961,249626.6226809445903641491582269975417375,317804.6898322899305505272361416554603208,0.40075091982815641436006696948333334961,249626.6226809445903641491582269975417375,187860.9991965546403348695353558517063016,0.4570969182583275372836161510458235873872,168306.5402356035323159153021736327125345,129943.6906357352902156577007858037540193,0.478380942180780991514307717336334530798,121838.6669072711134111261493771619782185,879804.0237792737401086899401955060604701,0.4511745889570455789013479587683846159746,778012.6288310824244250420978809232869422,193790.4114999744277437993300946416207858,0.5377166517889587719735259462252637194491,204240.4891923187306606306392646682702848,839942.529287986854132937230187547968371,0.432904178394475300035608563849696399927,712684.6758583871730088724187596488958791,1033732.94078796128187673656028218958916,0.4445709171940232696546028095529926879368,900752.4991747666337409374724012407229495,1913536.96456723502198542650047769564963,0.4392294581179538580807700475756521441166,1647344.33590966018519965029286661426371
2021,657440.4285262178051007600474139659081363,0.3709490164323903989202645853942003687947,477998.6854363919181547127586431228968136,226113.2003645105726983524574202002482059,0.4632140708264047124722135160253517967885,205288.0793765256229312385730909713522826,657440.4285262178051007600474139659081363,0.3709490164323903989202645853942003687947,477998.6854363919181547127586431228968136,226113.2003645105726983524574202002482059,0.4632140708264047124722135160253517967885,205288.0793765256229312385730909713522826,65644.7316246991201587069438153016553061,0.6874798254321841390789374619253878470241,88453.680130265828108234609253267268619,65644.7316246991201587069438153016553061,0.6874798254321841390789374619253878470241,88453.680130265828108234609253267268619,723085.1601509169252594669912292675634424,0.3741967218479879732493893712207240673045,530329.1492289849761164183548620598849272,723085.1601509169252594669912292675634424,0.3741967218479879732493893712207240673045,530329.1492289849761164183548620598849272,160468.4687398114525396455136048985929003,0.5222628810700639686833524896670459669785,164261.1806177126356824593520257099835937,160468.4687398114525396455136048985929003,0.5222628810700639686833524896670459669785,164261.1806177126356824593520257099835937,63661.0770694617802191041529831217759575,0.708404495868524539478781571615111051924,88391.6746873651455654902427979367761268,96807.3916703496723205413606217768169428,0.7388718887118025570608354628427355958556,140195.3902364795904843687349858589968201,883553.6288907283777991125048341661563423,0.3376365545367533156926407028451439400735,584707.2058939369953817531374518270942474,673527.0810203452221630158598917066306291,0.3459400711157650832724809370406926512967,456680.0123608809185515444888868034310337,560286.3196046073532607842384866846681315,0.3794007722109975382214221593779343031504,416643.2021418017654906734443511884696066,1233813.40062495257542380009837839129876,0.2860923928095765940236761534263478274184,691849.87100801431834741687667460691455,2117367.0295156809532229126032125574551,0.2783112545487987024004958143605511312473,1155002.66567655401583599706631908790036
2022,2262898.40545910124196566726936263244145,0.5317305399198441999139772966682253167228,2358374.29420030394144014668000742376473,858407.8527663395143490216765613900877626,0.5907739741465042354159581603602760911057,993965.0364899818419607854883215910282185,2480038.54395058865405874466115189015123,0.5322330305032240323356457166006755087985,2587118.52282278493349317458052129211459,641267.7142748521022559442847721323779756,0.599694738227355599516134396934796259873,753747.1531295957102776386685646801455518,429017.77288543267352886074242633217102,0.591933880433408941023598029619851716535,497742.3039547872692326878016453884830403,646157.9113769200856219381342155898808066,0.5890601443937522965504771286101095391701,746026.710250633733085671400863277899408,2909056.31683602132758760540357822232225,0.5379818248054101993422659301301150178708,3067438.07455457064988814828427672156128,2909056.31683602132758760540357822232225,0.5379818248054101993422659301301150178708,3067438.07455457064988814828427672156128,212249.9413894194287270835423458002069555,0.6513859503456559514182185377531566673769,270982.9943742032299201682161993586626717,212249.9413894194287270835423458002069555,0.6513859503456559514182185377531566673769,270982.9943742032299201682161993586626717,183689.2251114639992212263297664958361806,0.711191958225903883767987941376350477197,256051.0674355610800548660728773665556555,28560.7162779554295058572125793043707746,0.9999999999999999999999999999999999999965,55979.003904792641831480136655436566718,3121306.25822544075631468894592402252921,0.5411011300354377886017937802408534864779,3310326.99328444115948754860709176699794,1873329.47407534113391831721897769672139,0.5004276104873666340155483631187800726323,1837432.95303947327937675380176247499921,2036062.86199747345377996467987003335561,0.531627633310515661044164440600196271612,2121557.46996649766467863285137098858141,3909392.33607281458769828189884773007699,0.5073676295098206963038439637350289540182,3887658.27985916349397254098042362070848,7030698.5942982553440129708447717526062,0.5198249241686588431273385730551998446444,7163275.43272222234129795196066458691606
2023,1823099.14421921460853397198624773633357,0.2905289261645004596972514108128838280273,1038139.55185639922511407906089076396927,1704542.98177059488274960315729693746727,0.5772489095307220034799644910309009058043,1928533.33185162965127634033818198570777,2034205.86415704304882019526981831551349,0.2853993287505870412752785437726178707213,1137899.53681501874970470966226763613558,1493436.26183276644246337987372635828734,0.6239402279163985594816559852177781131471,1826357.32470963911557280811467973682675,632692.4702003652698821753545974513466594,0.4663884555467278846459238634449072131253,578357.7094650733284593092120307948123451,843799.1901381937101683986381680305265837,0.4379689611037121352951735266732957940956,724333.3951825575884003674127861466472079,2666898.33435740831870237062441576686015,0.286340370565267680694916571540653299551,1496735.68834679907480613960300383844525,2666898.33435740831870237062441576686015,0.286340370565267680694916571540653299551,1496735.68834679907480613960300383844525,860743.7916324011725812045191289069406829,0.7937593577442007729753665236287352235633,1339117.94088774814315414005595411296755,860743.7916324011725812045191289069406829,0.7937593577442007729753665236287352235633,1339117.94088774814315414005595411296755,655183.0351650227322158622990221953808166,0.8428508076154637584334264832274799333257,1082354.23863658879455969954705088948855,205560.7564673784403653422201067115598634,0.6737670651681795904333050467408141213796,271460.1324936018691285133171320189156219,3527642.12598980949128357514354467380083,0.3321507757768014093174836939942828140215,2296549.77486846286975085508426093419625,2107901.89879318365376276048061529165901,0.3285892092731716557026467692731092033047,1357562.28357374387334209566984044969115,584948.5664790936859788554892419945379535,0.2735110615429266213365609439571012895673,313580.2105967917905602877991114984126748,2692850.46527227733974161596985728619697,0.2824050152510064529402311462592112864388,1490529.9743592387174086597022251463988,6220492.59126208683102519111340195999783,0.2695587476200574268796976951817446929431,3286504.8572616896534835460228839804336
