"SURVEY_YEAR","NUM_FEMALE_IMMATURE","CV_NUM_FEMALE_IMMATURE","CI_NUM_FEMALE_IMMATURE","NUM_FEMALE_MATURE","CV_NUM_FEMALE_MATURE","CI_NUM_FEMALE_MATURE","NUM_FEMALE_TOTAL","CV_NUM_FEMALE_TOTAL","CI_NUM_FEMALE_TOTAL"
1985,4956978.09613198807287612182759424144615,0.3222356170117492365746668366320773877418,3130737.19482880170895567786017782104648,10244673.9587935641954030124451876180676,0.2107204496118777688134012012457730631725,4231174.11333918815579829304478864048664,15201652.05492555226827913427278185951368,0.212810824792467650060271793953708846843,6340749.17955296233502187936408613665157
1986,5769430.2952747541587800423393351510325,0.5978357468844186130938948970300177578659,6760376.4725594219564365485986431027401,7112554.60840929434501760150978267596978,0.24515308904099884192731431073894872542,3417582.87711968755867848631649379890277,12881984.90368404850379764384911782700232,0.3526881537021474858551988207356873677211,8904914.00453055601961384198225157307456
1987,19716579.33191254518704284519621085387679,0.426125354967784682316180970558378862786,16467399.35846097174873412598232921046001,20233182.51989684575384075219545493823797,0.2619275899070041448481628932286664278439,10387272.31782680726220749450256489750152,39949761.85180939094088359739166579211474,0.2930980690285809930529066799967031259086,22950028.19155732099331019546843605019527
1988,3330000.15624895070042545786355965813501,0.3094648555675017286055526306977872838669,2019815.31409094584598121115788494563982,20592055.61559198952290071087613532655597,0.3891039789405349228463277350462769190576,15704403.5181995936003880570659478166612,23922055.77184094022332616873969498469106,0.3576641089145798564299404837508749365997,16769879.09163912860290611861588868178124
1989,4624261.38907738107811524388140177648091,0.4983295381477930740756961091081530980503,4516635.84289546259525967607797585901196,14551295.58459640148658678941412988580518,0.2749968294365933790888970486130024135046,7843057.89391907348752418551364765648301,19175556.9736737825647020332955316622861,0.2871597351188758477697810660577015140372,10792637.8081814689000841024761023192798
1990,7765435.64073647514981446177196829976639,0.5690442998574343324133921616095774639917,8660998.699050874760947419038640860501,19048514.18318552809995625967520362143367,0.3490945956983384261727509975548892727419,13033477.38056910562875969606381540236444,26813949.82392200324977072144717192120007,0.3410438954308540000294226595940780416117,17923678.44368213053734980668282352984108
1991,4884964.74391300461173749689713391017896,0.3142189975610932942547755759059844809286,3008499.50090910916468074464590152161745,15868597.90618951673222365266066299350206,0.4265716585675930373749056898932640619556,13267424.49085157274631158169157653731912,20753562.650102521343961149557796903681,0.3681032300667998856960129488378086007564,14973328.75591700975930914701343713470943
1992,3455849.97836087336791259459285841940392,0.275928100615935493904089500505350761912,1868989.59626376562941657489551799278557,13748153.58566257095253264640128022279278,0.27605408382434508788426001792364607224,7438658.52703827306118457943008765107945,17204003.56402344432044524099413864219682,0.262014202809115530151652576487868857821,8835078.82674745886920333764170299176607
1993,2991828.52342092357665033193550916864818,0.3075761842061146213054379080338083712289,1803621.79402433092905180539259939085032,16987209.78193369747935351699048281031743,0.203032899048079433618289365173110539638,6759966.39957722802618144537507878942033,19979038.30535462105600384892599197896565,0.2031633536716451106854699250485385418791,7955656.51349020788107172970651897377643
1994,4157324.00331660045398733736193106121223,0.6750467745000672817485973102963583398298,5500520.79162153317556372026380175130525,9967925.38367358450828454547400271025185,0.2837843530361064278311150328540707867259,5544332.8619912625978771694504747055871,14125249.38699018496227188283593377146409,0.3020827378760452102181904619253865404953,8363308.25568769169493304870810663443456
1995,6112179.30379000582130393459309117394028,0.366630329342985727654335616249317469724,4392184.20985774565259189422988341927087,7741366.68119255372556817655817376734455,0.1877385605594774221879544246364471611703,2848571.95348077042856562384206405478156,13853545.98498255954687211115126494128487,0.2238054436886401564529237563732537576983,6076978.05142680227592800107556662543375
1996,41470261.22671121568665629578481075421507,0.5968827460812941472321169011676506795374,48515651.46734769664033785978243146862536,18532061.35064659676031499435061652297183,0.3666429242991200689540965051454765008472,13317512.36710786723199883610794356175346,60002322.57735781244697129013542727718711,0.5192231686461508924419807122993189679917,61063008.26729863735122654315230215137791
1997,6500358.28566952287784757564832916016579,0.4659388220876902984965757178318228931547,5936387.79423471804564634197274265418796,38492088.27919060396533657937461405842876,0.4615156284322670434096235919642688071787,34818812.61120826614710431787074732552302,44992446.56486012684318415502294321859455,0.4534728914642088110086290523283696937203,39989595.48211942047471890018673419653417
1998,6299349.22015935422307730989843460518676,0.3026677325566239611694602619523120031169,3736955.10029401950851663196628007655302,39785696.21968040991372271878646146835841,0.2485995485819809738906423117691757591192,19385783.99565545861003195458724128346567,46085045.43983976413680002868489607354508,0.2271029715055330417111698014809263506248,20513459.49225604578009216783820080199048
1999,5143437.30998017921746687933909302031384,0.4267316494513668304705282923686524972916,4301940.27478958434098497792153676834165,19451260.14292861062150722884559496691889,0.2870163929488134796106795416082491766064,10942347.82808348822823770263697629684536,24594697.45290878983897410818468798723275,0.2577133156051573180340298152801759401331,12423226.81271388987018196232890746898745
2000,17633544.72573943999214721946187195638601,0.3792452757056820644254504385691387955113,13107379.52111579829699773507002949173048,27773977.21216198361707168690431530867419,0.2482825717372360305804150939175097846389,13515757.19962965428949401837242055439483,45407521.93790142360921890636618726506023,0.2390463832366249358124097207620590713009,21274827.62634635426105054745059602273512
2001,4322430.51355824264113986164501491238263,0.5000830891789487122374143812515614859514,4236685.8318038492416381996832942118466,24559702.26813485357257937158616347480703,0.2597406943610181498455275689363478437733,12503142.07603342968321322654651402127721,28882132.78169309621371923323117838718963,0.2437344502280980480652819598250784209201,13797558.67972335417239227766355658411356
2002,17513823.1389255118679491151383585241586,0.4725028010814676373596187516855848323527,16219647.76194394350924527753086313125997,20765417.16459567007908320942649992929878,0.2234824066633267543580081077000603807138,9095782.59049111846878860462799510326629,38279240.30352118194703232456485845345733,0.3065373403691040382671886416625158994361,22998672.36742274793403703945328785436855
2003,16411661.76367971792016032748856989929828,0.2154944353997109849221916302189049256736,6931778.70004096421099185031709732462917,35646111.61194424790374315929365725552271,0.1760550795692767153852948132799887671734,12300330.87170527995626887588794431920113,52057773.37562396582390348678222715482094,0.1564027746452722039473604276226360528783,15958281.18769263813306476449946542527302
2004,24509550.95044994544504935939905254180024,0.5216488028381278534033760942084329512771,25059340.70634853294757902273863307874454,91116697.02435983028644647175564990037702,0.6182667696162504239183417215210156613226,110415474.817612996674505293185143137531,115626247.974809775731495831154702442177,0.5373513774470517638093838830820358899544,121778570.291864888308273541944665351477
2005,84901841.49414333962967517884173953020193,0.8193928061687626032456730432181577140747,136353197.975531934855896410223371603755,62919214.82393909509535301245926383010477,0.2849224691400033059060094306104517081941,35137112.16621456970668905276464200564876,147821056.318082434725028191301003360307,0.4785480645179528661474179578036024699392,138649381.576194607968838260601756743453
2006,20494782.97572147752597470276654797841147,0.2782700705373167938232683976639516224368,11178046.02042998926333856030035701421094,51766664.96382703747811956002908143611366,0.23834597659406027984902346712862886607,24183217.57900892365961851814853975917101,72261447.93954851500409426279562941452517,0.2267011645045648470462262060487433731758,32108238.61749600736919926615306871196687
2007,7336589.75891618682606895569398119379693,0.280392824697336615447130400423964406322,4031969.16725020049076433628833406082462,78360144.14258647626530559149645597288862,0.2248798975750573778571457753579767532703,34538377.52995309506594610624324091696156,85696733.90150266309137454719043716668528,0.2215400426741511016856714165681925530504,37211105.84772557197327615510541511897965
2008,5750876.31288263201043986758614596201399,0.4945702677348767654328477834139469896801,5574656.37803414750311186269749228440743,62161821.6301086313708664579008927911559,0.2461876254197775606211088382099171652001,29994803.66741305218181735265301690209944,67912697.94299126338130632548703875316951,0.2513314873464874759845782974432026153888,33454454.79210048011235684531344625036458
2009,1718549.61193330852923477960084650701115,0.3133173121620422021335530211943027037635,1055364.63664700723387030365701974139102,57630940.86068965865204316979660670970717,0.2650397535285325302694366865985779314483,29938001.10821585820605279821292684340247,59349490.47262296718127794939745321671829,0.2581883818653590294682895208646918786339,30033763.86293372974176251562457201415802
2010,1795509.81610471859732225633826080168767,0.3872440068738198139861099463058036532307,1362788.81451654653335131695377996229214,63263263.42031275310515148366434179998252,0.4540294302058828094120813594503096495266,56297831.54963096551444188582406228800048,65058773.2364174717024737400026026016701,0.4463103741785204899061921259999234675276,56911354.63641235272159209545988071887718
2011,33356840.64399807605515110601195883253071,0.9035540988117063945452408031207897464547,59073831.77109502788956227367316368385959,40570033.80726716371924700232137171769873,0.1949708026232961954985648467102326580627,15503545.22555999452137235331660338010372,73926874.45126523977439810833333055022947,0.4189821898532981122414376127054221617854,60709125.74333785493118469440873362035094
2012,8203265.3723992385637982121432924948661,0.4661073763516702747150468488653509360367,7494260.9004812123369464465643814588726,23308145.62477573655087166162489313770332,0.2836862564657571713382376969304721475685,12959913.13180463721350503043680522662922,31511410.99717497511466987376818563256935,0.2883546930257478878425607422295491943673,17809467.96000118954147516062091938312001
2013,1719110.25269340039908830691535954790822,0.2761380885133284201800678135495734209642,930435.1654799443496441591245978138387529,17933939.90229827071330153577054174479195,0.2979935353393616609940898752366859132891,10474628.38193703557740541349074933598218,19653050.15499167111238984268590129270014,0.2787021351272695487124554516841449138036,10735600.19832060916176823685010780150616
2014,3019197.86200315394624312527329804555093,0.5675870856190846366594571392542394768765,3358769.12218741318428900452141445873499,38772369.38385521308534202467397070334128,0.17648351787178441827989830448679637008,13411660.9243705954849373497934332800955,41791567.24585836703158514994726874889221,0.17023968707852513354868770499433982639,13944583.32769389494399720561761414458249
2015,3418693.77771204291666099403431327946667,0.5241878594025359189517404156871838518583,3512394.03565162368339604988520250652911,22120538.18206664781881099479897183451929,0.2348008890559428363905498690967783507005,10180087.1818285496904541168897286865344,25539231.95977869073547198883328511398598,0.247672319959639756678706519235017965927,12397707.22575290019356721247114843004679
2016,4219150.39405632076286584485583369186067,0.6592814505977860117572279244478281919884,5451950.88048399637769736329420631843837,27466119.63144291549190177137260091937979,0.1930323018165770549834563711334692642561,10391622.65707672597571390376137021485624,31685270.0254992362547676162284346112405,0.1925589284329795583432962175146147269674,11958512.0207106900465444357887985265971
2017,8336904.06184494934617675924494623649062,0.412793666842063028212541745018617212456,6745185.54768695344707732176673153705244,52079418.38938256267534801343471250737328,0.4597375118537123685143945667443713121574,46928009.96908149515782708449677051473404,60416322.45122751202152477267965874386378,0.4284272773028703182832379802191075094908,50732641.04356609102261836841582642853332
2018,1426538.71687512556883848023649730307576,0.2997999345152059246166296907749036727047,838245.3792490343196007745046441029305751,18612410.47703124736228717460628113388274,0.3148554574636186197973081657163370835628,11486029.26988279003807050949350939545065,20038949.19390637293112565484277843695849,0.2961989783085035121933805771299937939158,11633611.90411771228586737944677824287996
2019,1974759.20315175576569776741571244414881,0.2634334986788029948336345088040226729533,1019626.74283148693045328450911720323096,20026196.92558942812062726499989520775748,0.2034546355237650506808858137386197489829,7985868.2889889649594026972144692655526,22000956.1287411838863250324156076519063,0.1879047421689961944251617071093476376353,8102804.61813131725271705496763491890868
2021,1385067.63156217418496859691464607937514,0.3033092706723442414808842701656773261732,823403.5521955487452842073744062003211578,12238748.54507671855577665006282639481712,0.1636364767611433725727868442819605412856,3925303.15608857048685092106633166460325,13623816.17663889274074524697747247419232,0.1538102070904213939483528922487268149465,4107144.6954816957683335586926529507608
2022,5695176.45508052759311849165836824990358,0.5927498317014911603644090611822981987273,6616597.17510818441384599463515183298173,16804663.37780476994267435177676491620975,0.2427649592135175337836489163096701068496,7995983.5022389468606368561148637667829,22499839.83288529753579284343513316611334,0.2282723382457438015336334832739704840308,10066738.45566260656435426647154509558156
2023,2669063.16555623744306263538570786680291,0.3319074442487860031594771460496357649611,1736328.59028395652364094868827484673557,17557663.38739967154921032710172217854049,0.2976460120921083620010442247777297068933,10242898.2382736565677463536900970196307,20226726.55295590899227296248743004534343,0.2780722030098495346687047315620241907454,11024001.20802620845474254076732599044453
